Sector: Capital Goods,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Rajoo Engineers Ltd.,RAJOOENG,Engineering - Industrial Equipments,1554.83,NSE,87.05,0.18,2,2025-09,17.51,1440.63,2025-09,323.3,50.67,2025-09,28.84,,4.75,2,2025-03,0,24.35,32.86,"RAJOOENG,"
Igarashi Motors India Ltd.,IGARASHI,Electric Equipment,1546.84,NSE,492.85,-1.24,1,2025-09,124.24,1664.55,2025-09,824.13,15.26,2025-09,101.35,-24.3,3.33,1,2025-03,0.28,5.3,8.05,"IGARASHI,"
Everest Kanto Cylinder Ltd.,EKC,Engineering - Industrial Equipments,1545.66,NSE,137.90,-1.47,2,2025-03,143.22,1609.41,2025-06,1543.28,121.41,2025-06,12.72,0.16,1.23,2,2025-03,0.12,8.47,11.27,"EKC,"
Virtuoso Optoelectronics Ltd.,VOEPL,Electric Equipment,1461.18,BSE,470.05,-0.64,2,2025-03,171.5,1630.33,2025-03,697.72,14.09,2025-03,103.69,,4.12,2,2025-03,0.61,5.98,12.67,"VOEPL,"
Rishabh Instruments Ltd.,RISHABH,Electric Equipment,1437.99,NSE,372.65,-1.44,2,2025-03,95.87,1335.77,2025-06,741.32,37.63,2025-06,37.16,,2.44,2,2025-03,0.17,3.86,5.48,"RISHABH,"
Yash Highvoltage Ltd.,YASHHV,Electric Equipment,1408.58,BSE,493.35,0.71,1,2025-09,27.56,1377.25,2025-03,150.14,21.41,2025-03,65.8,,9.55,1,2025-03,0.15,22.61,28.57,"YASHHV,"
CFF Fluid Control Ltd.,CFF,Defence,1405.26,BSE,668.15,-2.32,1,2025-03,21.11,1423.78,2025-03,145.56,23.85,2025-03,58.92,,5.96,1,2025-03,0.14,17.42,22.13,"CFF,"
Diffusion Engineers Ltd.,DIFFNKG,Electrodes & Welding Equipment,1397.68,NSE,375.05,2.03,2,2025-03,23.21,1293.84,2025-06,344.78,41.27,2025-06,34.33,,3.68,2,2025-03,0.06,12.88,15.94,"DIFFNKG,"
Tembo Global Industries Ltd.,TEMBO,Engineering - Industrial Equipments,1357.21,NSE,695.80,10.00,2,2025-03,258.38,1613.2,2025-06,850.45,67.22,2025-06,21.02,0.28,3.17,1,2024-03,0.94,30,24.19,"TEMBO,"
Mangal Electrical Industries Ltd.,MEIL,Electric Equipment,1318.23,NSE,476.00,5.82,1,2025-09,67.53,1212.93,,,,2025-03,27.87,,2.33,1,2025-03,0.92,34.89,30.44,"MEIL,"
Salzer Electronics Ltd.,SALZERELEC,Electric Equipment,1282.62,NSE,724.80,-2.05,2,2025-09,476.7,1743.67,2025-09,1577.23,57.37,2025-09,23.02,2.09,2.25,2,2025-03,0.77,10.34,13.28,"SALZERELEC,"
Yuken India Ltd.,YUKEN,Compressors / Pumps,1256.52,NSE,925.80,0.30,2,2025-03,88.62,1342.56,2025-06,451.71,22.35,2025-06,53.66,1.05,3.44,2,2025-03,0.29,8.47,11.28,"YUKEN,"
Roto Pumps Ltd.,ROTO,Compressors / Pumps,1252.79,NSE,66.46,-0.43,2,2025-03,30.61,1253.89,2025-06,306.21,34.35,2025-06,36.72,1.56,5.23,2,2025-03,0.14,16.2,20.48,"ROTO,"
MIC Electronics Ltd.,MICEL,Electric Equipment,1238.08,NSE,51.15,-0.39,2,2025-09,45.85,1274.68,2025-09,106.09,9.58,2025-09,129.29,6.72,5.42,2,2025-03,0.29,8.63,8.86,"MICEL,"
Indef Manufacturing Ltd.,BAJAJINDEF,Engineering - Industrial Equipments,1185.44,NSE,371.60,2.33,2,2025-03,0,1179.27,2025-03,178.63,34.16,2025-03,34.7,,4.58,2,2025-03,0,13.51,16.76,"BAJAJINDEF,"
Walchandnagar Industries Ltd.,WALCHANNAG,Engineering - Industrial Equipments,1155.08,NSE,170.89,2.10,1,2025-03,193.5,1239.66,2025-06,229.44,-94.67,2025-06,0,0,3.18,1,2025-03,0.52,-25.17,-7.18,"WALCHANNAG,"
Krishna Defence and Allied Industries Ltd.,KRISHNADEF,Defence,1148.09,NSE,769.55,0.42,1,2025-03,9.45,1134.86,2025-03,194.87,21.92,2025-03,52.36,,7.64,2,2025-03,0.08,19.66,24.3,"KRISHNADEF,"
Monolithisch India Ltd.,MONOLITH,Refractories,1128.97,NSE,519.40,-1.37,1,2025-09,,1108.14,,,,2025-03,78.61,,9.63,2,2025-03,0.21,41.15,46.28,"MONOLITH,"
C2C Advanced Systems Ltd.,C2C,Defence,1125.09,NSE,663.05,-0.84,1,2025-03,37.61,1160.98,2025-03,115.11,28.84,2025-03,39.01,,5.19,1,2025-03,0.19,21.05,27,"C2C,"
Bajaj Steel Industries Ltd.,BAJAJST,Engineering - Industrial Equipments,1118.83,BSE,535.50,-0.16,2,2025-09,46.51,1070.39,2025-09,573.7,60.44,2025-09,18.51,0.84,2.83,2,2025-03,0.16,23.44,27.95,"BAJAJST,"
Mamata Machinery Ltd.,MAMATA,Engineering - Industrial Equipments,1076.71,NSE,437.25,-0.60,2,2025-09,6.28,1055.65,2025-09,276.52,43.06,2025-09,25,,6.09,2,2025-03,0.02,26.9,35.29,"MAMATA,"
Ganesh Green Bharat Ltd.,GGBL,Electric Equipment,1006.67,NSE,405.90,-0.20,1,2025-03,47.57,1009.02,2025-03,311.39,29.62,2025-03,33.99,,5.06,2,2025-03,0.23,23.19,25.45,"GGBL,"
Eimco Elecon (India) Ltd.,EIMCOELECO,Engineering - Industrial Equipments,981.32,NSE,1705.90,1.22,1,2025-09,,980.42,2025-09,210.93,40.9,2025-09,23.99,2.24,2.19,2,2024-03,0,10.46,13.31,"EIMCOELECO,"
Vilas Transcore Ltd.,VILAS,Electric Equipment,963.53,NSE,393.60,-1.22,1,2025-03,11.41,862.64,2025-03,353.05,34.17,2025-03,28.2,,3.53,1,2025-03,0.04,16.42,23.72,"VILAS,"
Prostarm Info Systems Ltd.,PROSTARM,Electric Equipment,953.18,NSE,162.05,1.98,2,2025-03,67.23,1017.8,2025-03,350.65,28.85,2025-03,32.11,,3.49,2,2025-03,0.65,30.76,29.92,"PROSTARM,"
Gala Precision Engineering Ltd.,GALAPREC,Engineering - Industrial Equipments,946.9,NSE,735.50,-1.59,2,2025-03,23.09,910.55,2025-06,247.74,27.07,2025-06,34.96,,3.6,2,2025-03,0.09,14.84,17.04,"GALAPREC,"
Forbes Precision Tools And Machine Parts Ltd.,TOTEM,Engineering - Industrial Equipments,940.83,BSE,182.35,-1.17,1,2025-09,17.32,951.12,2025-09,239.03,28.67,2025-09,32.82,,6.17,1,2025-03,0.12,18.91,25.53,"TOTEM,"
Emkay Tools Ltd.,ETL,Engineering - Industrial Equipments,918.8,NSE,861.00,-0.05,1,2025-03,0.77,918.76,,,,2025-03,20.65,,11,1,2025-03,0.01,53.26,70.86,"ETL,"
Airfloa Rail Technology Ltd.,AIRFLOA,Engineering - Industrial Equipments,880.3,BSE,367.25,0.91,1,2025-03,59.98,936.35,,,,2025-03,34.44,,4.41,2,2025-03,0.54,23.05,26.96,"AIRFLOA,"
Mallcom (India) Ltd,MALLCOM,Engineering - Industrial Equipments,874.69,NSE,1406.50,-0.74,2,2025-03,115.8,984.25,2025-06,506.83,58.76,2025-06,14.89,0.56,2.84,2,2025-03,0.39,21.42,21.53,"MALLCOM,"
Shraddha Prime Projects Ltd.,SHRADDHA,Engineering - Industrial Equipments,872.86,BSE,217.90,1.73,2,2025-03,189.25,1051.71,2025-06,188.21,32.31,2025-06,27.35,,10.16,2,2025-03,2.4,38.4,16.46,"SHRADDHA,"
Morganite Crucible (India) Ltd.,MORGANITE,Refractories,863.41,BSE,1545.00,-0.59,1,2025-03,0,841.43,2025-06,173.83,25.42,2025-06,33.97,2.12,6.28,1,2025-03,0,21.18,30.42,"MORGANITE,"
Kabra Extrusiontechnik Ltd.,KABRAEXTRU,Engineering - Industrial Equipments,810.5,NSE,230.83,-3.51,2,2025-09,138.11,942.91,2025-09,481.27,9.45,2025-09,76.56,2.75,1.82,2,2025-03,0.27,7.04,9.06,"KABRAEXTRU,"
Shree Refrigerations Ltd.,SHREEREF,Engineering - Industrial Equipments,807.39,BSE,226.60,0.98,1,2025-03,42.44,843.88,,,,2025-03,62.12,,3.43,2,2025-03,0.37,14.63,18.23,"SHREEREF,"
Axtel Industries Ltd.,AXTEL,Engineering - Industrial Equipments,781.08,BSE,483.50,1.35,1,2025-03,0,759.5,2025-06,161.09,15.81,2025-06,49.4,4.66,6.27,1,2025-03,0,15.3,20.89,"AXTEL,"
Macpower CNC Machines Ltd.,MACPOWER,Engineering - Industrial Equipments,778.57,NSE,778.25,-1.19,1,2025-03,0.22,772.21,2025-06,272.25,25.92,2025-06,30.03,0.53,5.28,1,2025-03,0,19.43,26.85,"MACPOWER,"
Permanent Magnets Ltd.,PERMAGN,Electric Equipment,776.48,BSE,903.00,-1.31,2,2025-03,11.38,768.59,2025-06,204.28,16.89,2025-06,45.97,,5.17,2,2025-03,0.08,11.5,15.84,"PERMAGN,"
Integra Engineering India Ltd.,INTEGRAEN,Engineering - Industrial Equipments,774.74,BSE,225.05,-7.29,2,2025-09,33.64,805.26,2025-09,175.79,18.79,2025-09,41.22,1.57,7.45,2,2025-03,0.41,21.5,24.46,"INTEGRAEN,"
OBSC Perfection Ltd.,OBSCP,Engineering - Industrial Equipments,762.18,NSE,311.70,0.40,1,2025-03,26.97,772.55,2025-03,142.79,16.76,2025-03,45.48,,7.33,1,2025-03,0.26,25,23.46,"OBSCP,"
Kirloskar Electric Company Ltd.,KECL,Electric Equipment,750.15,NSE,112.98,-1.75,2,2025-03,116.11,837.11,2025-06,542.59,2.23,2025-06,336.39,,-3.21,2,2025-03,-0.5,0,0,"KECL,"
RMC Switchgears Ltd.,RMC,Electric Equipment,673.63,BSE,636.00,-1.44,1,2025-09,74.8,739.97,2025-03,316.3,31.41,2025-03,21.45,,6.3,2,2024-03,0.83,28.16,29.74,"RMC,"
Batliboi Ltd.,BATLIBOI,Engineering - Industrial Equipments,660,BSE,140.45,-4.75,2,2025-09,85.15,724.51,2025-09,381.99,9.73,2025-09,71.82,3.08,2.92,2,2025-03,0.37,7.13,8.69,"BATLIBOI,"
Artson Ltd.,ARTSON,Engineering - Industrial Equipments,603.27,BSE,160.10,,1,2025-09,47.36,650.62,2025-09,161.93,4.96,2025-09,121.55,2.62,226.41,1,2025-03,10.18,124.47,25.67,"ARTSON,"
Zodiac Energy Ltd.,ZODIAC,Engineering - Industrial Equipments,600.03,NSE,397.90,-0.10,1,2025-03,157.56,739.52,2025-06,426.49,20.33,2025-06,29.52,0.64,6.11,1,2025-03,1.65,28.01,21.33,"ZODIAC,"
Gujarat Apollo Industries Ltd.,GUJAPOLLO,Engineering - Industrial Equipments,599.08,NSE,456.95,1.53,2,2025-03,50.09,648.18,2025-06,44.1,-1.48,2025-06,0,0,1.16,2,2025-03,0.1,0.3,1.88,"GUJAPOLLO,"
International Conveyors Ltd.,INTLCONV,Engineering - Industrial Equipments,598.68,NSE,94.04,4.30,2,2025-03,86.33,675.66,2025-06,146.92,111.91,2025-06,5.35,0.08,1.45,2,2025-03,0.24,29,29.49,"INTLCONV,"
Hercules Hoists Ltd.,HERCULES,Engineering - Industrial Equipments,555.36,NSE,172.27,-2.16,1,2025-03,,554.57,2025-06,0,5.37,2025-06,103.44,,0.66,2,2024-03,0,4.35,5.7,"HERCULES,"
Artemis Electricals And Projects Ltd.,AEPL,Electric Equipment,555.29,BSE,22.25,-0.40,2,2025-03,2.47,556.37,2025-06,79.72,8.52,2025-06,65.15,,6.36,2,2025-03,0.03,9.19,11.6,"AEPL,"
Focus Lighting & Fixtures Ltd.,FOCUS,Electric Equipment,547.37,NSE,81.39,-0.91,2,2025-03,17.18,558.87,2025-06,169.83,8.25,2025-06,66.28,1.21,3.84,2,2024-03,0.1,35.52,39.34,"FOCUS,"
Veljan Denison Ltd.,VELJAN,Compressors / Pumps,530.46,BSE,1198.90,-1.72,2,2025-09,8.3,491.41,2025-09,162.72,26.57,2025-09,19.96,,2.23,2,2024-03,0.03,11.32,15.06,"VELJAN,"
Mazda Ltd.,MAZDA,Engineering - Industrial Equipments,530.16,NSE,264.85,-0.99,1,2025-03,0,520.52,2025-06,206.72,26.87,2025-06,19.73,2.36,2.26,1,2025-03,0,11.24,15.17,"MAZDA,"
South West Pinnacle Exploration Ltd.,SOUTHWEST,Engineering,516.95,NSE,173.64,-1.92,2,2025-09,92.46,583.46,2025-09,225.04,22.42,2025-09,20.75,0.55,2.85,2,2025-03,0.39,11.62,13.57,"SOUTHWEST,"
Atmastco Ltd.,ATMASTCO,Engineering - Industrial Equipments,503.1,NSE,203.40,0.12,1,2025-03,73.87,527.92,2025-03,289.57,19.89,2025-03,25.29,,3.92,2,2025-03,0.58,16.51,21.62,"ATMASTCO,"
Bemco Hydraulics Ltd.,BEMHY,Engineering - Industrial Equipments,500.32,BSE,114.40,-1.72,2,2025-03,19.13,510.45,2025-06,97.58,13.49,2025-06,37.09,0.23,6.78,2,2025-03,0.27,20.03,23.9,"BEMHY,"
Sunita Tools Ltd.,SUNITATOOL,Engineering - Industrial Equipments,495.56,BSE,799.35,-0.57,1,2025-09,7.15,500.88,2025-03,29.62,5.09,2025-03,97.34,,10.42,2,2025-03,0.1,14.31,17.46,"SUNITATOOL,"
Supreme Power Equipment Ltd.,SUPREMEPWR,Electric Equipment,494.45,NSE,197.85,-1.69,2,2025-03,18.75,507.4,2025-03,148.72,18.93,2025-03,26.58,,5.1,2,2025-03,0.2,22.75,29.42,"SUPREMEPWR,"
Forbes & Company Ltd.,FORBESCO,Engineering - Industrial Equipments,482.92,BSE,375.00,1.97,2,2025-09,,455.61,2025-09,170.06,29.53,2025-09,3.91,0.15,2.1,2,2025-03,0,19.4,22.65,"FORBESCO,"
Megatherm Induction Ltd.,MEGATHERM,Engineering - Industrial Equipments,481.85,NSE,255.75,4.62,1,2025-03,32.62,464.2,2025-03,320.51,21.31,2025-03,22.62,,3.4,1,2025-03,0.23,16.26,21.13,"MEGATHERM,"
RBM Infracon Ltd.,RBMINFRA,Engineering,463.49,NSE,435.90,3.48,1,2025-03,11.44,469.23,2025-03,321.75,29.47,2025-03,15.73,,3.8,1,2025-03,0.09,28.02,33.01,"RBMINFRA,"
Modison Ltd.,MODISONLTD,Electric Equipment,459.98,NSE,142.50,0.55,2,2025-03,72.76,531.53,2025-06,507.9,28.34,2025-06,16.23,2.04,2.08,2,2025-03,0.34,11.77,15.09,"MODISONLTD,"
Sahaj Solar Ltd.,SAHAJSOLAR,Engineering - Industrial Equipments,456.36,NSE,207.70,0.00,1,2025-03,57.4,503.55,2025-03,307.06,25.8,2025-03,17.69,,3.93,2,2025-03,0.53,39.54,32.77,"SAHAJSOLAR,"
Orient Ceratech Ltd.,ORIENTCER,Refractories,436.68,NSE,36.38,3.88,2,2025-03,71.52,502,2025-06,327.17,11.32,2025-06,38.58,,1.52,2,2025-03,0.25,3.55,6.18,"ORIENTCER,"
RNIT AI Solutions Ltd.,RNITAI,Electric Equipment,434.39,BSE,58.08,1.57,1,2025-09,10.54,440.42,2025-03,32.23,7.21,2025-03,60.26,,5.38,1,2017-03,5.03,15.43,12.24,"RNITAI,"
GEE Ltd.,GEE,Electrodes & Welding Equipment,434.16,BSE,83.50,-2.30,1,2025-03,81.39,511.59,2025-06,330.92,-10.9,2025-06,0,,3.38,1,2024-03,0.62,10.29,12.54,"GEE,"
TechEra Engineering India Ltd.,TECHERA,Engineering - Industrial Equipments,429.54,NSE,260.00,-2.16,1,2025-03,20.37,447.44,2025-03,49.5,3.17,2025-03,135.63,,8.65,2,2025-03,0.41,10.2,13.3,"TECHERA,"
Aaron Industries Ltd.,AARON,Engineering,427.71,NSE,204.19,1.96,1,2025-03,31.86,456.99,2025-06,79.98,7.43,2025-06,57.56,1.32,7.84,1,2024-03,0.88,22.48,19.83,"AARON,"
Pradeep Metals Ltd.,PRADPME,Engineering - Industrial Equipments,424.84,BSE,245.00,-0.91,2,2025-09,65.5,484.97,2025-09,329.37,26.66,2025-09,15.93,0.71,2.91,2,2025-03,0.51,21.64,21.69,"PRADPME,"
Sealmatic India Ltd.,SEALMATIC,Engineering - Industrial Equipments,423.72,BSE,464.00,-1.94,1,2025-03,4.73,413.24,2025-03,100.97,15.91,2025-03,26.63,,4.13,1,2025-03,0.05,16.71,21.96,"SEALMATIC,"
Fluidomat Ltd.,FLUIDOM,Engineering - Industrial Equipments,417.44,BSE,842.80,0.00,1,2025-03,0,416.76,2025-06,68.98,20.66,2025-06,20.21,0.43,5.02,1,2025-03,0,31.44,42.25,"FLUIDOM,"
Fabtech Technologies Cleanrooms Ltd.,FABCLEAN,Engineering - Industrial Equipments,415.16,BSE,337.00,0.00,1,2025-03,0.99,407.27,2025-03,139.18,12.04,2025-03,34.48,,4.46,2,2025-03,0.01,16.64,21.5,"FABCLEAN,"
S&S Power Switchgear Ltd.,S&SPOWER,Electric Equipment,414.68,NSE,342.20,-0.83,2,2025-03,25.03,418.41,2025-06,208.68,0.16,2025-06,0,0,5.92,2,2025-03,0.37,-12.06,1.1,"S&SPOWER,"
De Nora India Ltd.,DENORA,Electrodes & Welding Equipment,414.1,NSE,774.35,-0.19,1,2025-09,,400.88,2025-09,101.5,2.65,2025-09,156.26,-5.8,3.25,1,2025-03,0,1.41,2.42,"DENORA,"
United Drilling Tools Ltd.,UNIDT,Engineering - Industrial Equipments,406.47,NSE,200.26,1.60,2,2025-03,31.49,436.29,2025-06,145.52,13.64,2025-06,29.8,,1.53,2,2025-03,0.12,5.84,7.82,"UNIDT,"
Innovators Facade Systems Ltd.,INNOVATORS,Engineering,403.58,BSE,213.90,0.33,1,2025-03,60.63,433.03,2025-03,221.37,15.78,2025-03,25.58,1.61,2.82,2,2025-03,0.38,10.42,15,"INNOVATORS,"
Mahindra EPC Irrigation Ltd.,MAHEPC,Engineering - Industrial Equipments,385.75,NSE,137.39,-0.43,2,2025-09,36.43,420.4,2025-09,288.96,14.01,2025-09,27.53,-1.33,2.22,2,2025-03,0.15,4.28,6.87,"MAHEPC,"
Lokesh Machines Ltd.,LOKESHMACH,Engineering,380.34,NSE,190.46,4.88,1,2025-03,133.69,504.7,2025-06,213.84,-0.04,2025-06,0,0,1.72,1,2025-03,0.64,0.27,4.87,"LOKESHMACH,"
Patil Automation Ltd.,PATILAUTOM,Engineering - Industrial Equipments,377.17,NSE,172.85,2.28,1,2025-03,22.93,379.47,,,,2025-03,32.23,,3.06,1,2025-03,0.43,27.28,25.21,"PATILAUTOM,"
JostS Engineering Company Ltd.,JOSTS,Engineering - Industrial Equipments,368.7,BSE,312.00,-0.72,2,2025-09,23,381.7,2025-09,229.26,9.89,2025-09,37.36,0.62,2.85,2,2025-03,0.29,25.96,30.27,"JOSTS,"
Parth Electricals & Engineering Ltd.,PARTH,Electric Equipment,347.1,NSE,253.95,-4.33,1,2025-09,14.25,289.81,,,,2025-03,34.31,,3.38,1,2025-03,0.82,36.73,33.31,"PARTH,"
TRF Ltd.,TRF,Engineering - Industrial Equipments,344.93,NSE,312.25,-0.73,2,2025-09,122.13,272.35,2025-09,96.18,11.48,2025-09,30.04,1.83,4.05,2,2025-03,1.38,0,25.22,"TRF,"
Kaycee Industries Ltd.,KAYCEEI,Electric Equipment,341.47,BSE,1078.90,-0.25,2,2025-09,0.04,338.5,2025-09,56.06,5.74,2025-09,63.96,,10.84,2,2025-03,0,22.02,30.92,"KAYCEEI,"
GTV Engineering Ltd.,GTV,Engineering,338.74,BSE,72.29,-1.50,1,2025-09,5.42,335.64,2025-09,87.54,14.12,2025-09,23.99,0.35,6.41,1,2025-03,0.24,26.42,28.5,"GTV,"
Dhanashree Electronics Ltd.,DEL,Electric Equipment,311.47,BSE,219.50,4.60,1,2025-03,63.72,374.29,2025-06,109.92,4.13,2025-06,75.36,13.9,7.25,1,2025-03,1.52,8.62,11.77,"DEL,"
Jay Bee Laminations Ltd.,JAYBEE,Electric Equipment,310.42,NSE,137.55,-1.29,1,2025-09,43.46,351.82,2025-03,367.45,25.39,2025-03,12.23,,2.1,1,2025-03,0.16,24.11,32.09,"JAYBEE,"
Saakshi Medtech & Panels Ltd.,SAAKSHI,Electric Equipment,305.45,NSE,173.00,1.65,1,2025-03,17.82,320.01,2025-03,92.43,4.71,2025-03,64.84,,3.27,1,2024-03,0.19,16.68,19.19,"SAAKSHI,"
Cryogenic OGS Ltd.,CRYOGENIC,Engineering - Industrial Equipments,304.16,BSE,213.00,3.32,1,2025-09,,277.58,,,,2025-03,49.68,,6.51,1,2025-03,0,23.62,32.12,"CRYOGENIC,"
Tankup Engineers Ltd.,TANKUP,Engineering - Industrial Equipments,303.77,NSE,573.70,1.99,1,2025-03,9.47,313.07,2025-03,20.3,1.52,2025-03,199.46,,11.15,1,2024-03,1,107.11,62.69,"TANKUP,"
Envirotech Systems Ltd.,ENVIRO,Engineering - Industrial Equipments,300.64,NSE,160.00,0.57,1,2025-03,8.17,305.04,2025-03,47.61,14.06,2025-03,21.39,,4.7,1,2025-03,0.13,33.67,39.31,"ENVIRO,"
GG Automotive Gears Ltd.,GGAUTO,Engineering - Industrial Equipments,300.55,BSE,301.80,1.60,1,2025-09,20.43,319.36,2025-09,124.24,10.7,2025-09,28.09,0.8,5.68,1,2025-03,0.57,21.15,20.44,"GGAUTO,"
Birla Precision Technologies Ltd.,BIRLAPREC,Engineering - Industrial Equipments,299.88,BSE,43.85,0.21,2,2025-03,56.37,335.3,2025-06,226.25,8.04,2025-06,37.28,0.21,1.77,2,2025-03,0.37,3.95,6.95,"BIRLAPREC,"
Mehai Technology Ltd.,MEHAI,Electric Equipment,296.45,BSE,3.96,-4.81,2,2025-03,38.56,334.74,2025-06,135.8,8.51,2025-06,35.63,,1.74,2,2025-03,0.51,13.59,13.65,"MEHAI,"
United Van Der Horst Ltd.,UVDRHOR,Engineering - Industrial Equipments,292.42,BSE,207.40,0.51,1,2025-09,24.95,315.87,2025-09,34.13,6.36,2025-09,45.98,1.73,5.47,1,2025-03,0.42,9.33,11.79,"UVDRHOR,"
Taurian MPS Ltd.,TAURIAN,Engineering,283.68,NSE,319.35,2.95,1,2025-03,9.11,292.62,,,,2025-03,29.87,,3.69,1,2025-03,0.27,35.44,39.8,"TAURIAN,"
LT Elevator Ltd.,LTELEVATOR,Engineering - Industrial Equipments,282.08,BSE,147.50,2.72,1,2024-03,14.02,292.05,,,,2024-03,82.04,,,2,2024-03,1.31,34.65,25.93,"LTELEVATOR,"
Revathi Equipment India Ltd.,RVTH,Engineering - Industrial Equipments,273.57,NSE,892.10,-0.72,2,2025-09,52.72,322.54,2025-09,151.89,10.53,2025-09,25.98,,2.16,2,2025-03,0.29,17.56,25.72,"RVTH,"
Jasch Gauging Technologies Ltd.,JGTL,Engineering - Industrial Equipments,269.65,BSE,594.00,-0.10,1,2025-09,0.02,184.25,2025-09,56.79,16.1,2025-09,16.75,,2.9,1,2025-03,0,17.64,24.23,"JGTL,"
Affordable Robotic & Automation Ltd.,AFFORDABLE,Engineering,263.78,NSE,235.00,-3.13,2,2025-09,65.38,324.41,2025-09,165.64,1.51,2025-09,174.23,,2.58,2,2025-03,0.55,-10.92,-2.63,"AFFORDABLE,"
Pritika Auto Industries Ltd.,PRITIKAUTO,Engineering,258.09,NSE,15.45,1.25,2,2025-03,169.32,420.17,2025-06,382.69,25.52,2025-06,14.41,0.58,1.06,2,2025-03,0.72,10.73,12.21,"PRITIKAUTO,"
Anlon Technology Solution Ltd.,ANLON,Engineering,250,NSE,399.65,2.47,1,2025-03,7.91,253.88,2025-03,50.23,6.49,2025-03,38.52,,4.25,1,2025-03,0.13,14.65,19.35,"ANLON,"
Brady & Morris Engineering Company Ltd.,BRADYM,Construction Vehicles,242.96,BSE,1095.00,-0.45,1,2025-03,8.78,227.36,2025-06,89.59,23.14,2025-06,10.5,0.3,4.97,1,2025-03,0.19,68,69.82,"BRADYM,"
Axis Solution Ltd.,AXISOL,Engineering - Industrial Equipments,239.04,BSE,50.58,,2,2025-03,38.06,271.85,2025-03,201.32,33.48,2025-03,7.14,0.05,2.01,2,2025-03,0.33,38.25,29.21,"AXISOL,"
KPT Industries Ltd.,KPT,Engineering - Industrial Equipments,237.41,BSE,695.00,-0.49,1,2025-09,14.52,249.7,2025-09,162.75,12.55,2025-09,18.92,0.83,3.21,1,2025-03,0.33,22.51,25.88,"KPT,"
Shivalic Power Control Ltd.,SPCL,Electric Equipment,234.04,NSE,97.05,-0.67,1,2025-03,5.25,217.01,2025-03,132.36,12.42,2025-03,18.84,,2.1,1,2025-03,0.05,16.43,19.7,"SPCL,"
Panasonic Carbon India Company Ltd.,PANCARBON,Electrodes & Welding Equipment,231.84,BSE,483.00,0.10,1,2025-03,0,229.76,2025-06,55.11,21.14,2025-06,10.97,2.61,1.3,1,2025-03,0,12.67,17.02,"PANCARBON,"
Organic Recycling Systems Ltd.,ORGANICREC,Engineering,229.47,BSE,265.00,1.92,1,2025-03,35.78,238,2025-03,25.23,3.42,2025-03,67.14,,1.2,2,2025-03,0.29,15.36,12.09,"ORGANICREC,"
Aplab Ltd.,APLAB,Electric Equipment,226.94,BSE,90.27,1.79,1,2025-09,26.82,251.63,2025-09,72.67,1.09,2025-09,207.82,13.08,8.01,1,2024-03,2.56,0,13.03,"APLAB,"
Loyal Equipments Ltd.,LOYAL,Engineering - Industrial Equipments,223.35,BSE,208.00,0.95,1,2025-03,9.59,220.34,2025-06,73.74,11.08,2025-06,20.16,0.67,4.3,1,2025-03,0.19,26.5,28.25,"LOYAL,"
Veto Switchgears And Cables Ltd.,VETO,Electric Equipment,220.87,NSE,115.57,-0.63,2,2025-03,22.77,242.2,2025-06,304.04,20.37,2025-06,10.58,0.56,0.82,2,2025-03,0.09,8.51,11.19,"VETO,"
Aluwind Infra-Tech Ltd.,ALUWIND,Engineering,217.17,NSE,87.40,-2.35,1,2025-03,13.09,223.84,2025-03,109.22,8.12,2025-03,26.74,,3.64,1,2025-03,0.22,19.28,22.18,"ALUWIND,"
Kataria Industries Ltd.,KATARIA,Engineering,214.67,NSE,99.70,1.73,1,2025-03,16.96,230.68,2025-03,350.61,10.96,2025-03,19.59,,1.97,1,2024-03,1.38,24.53,18.86,"KATARIA,"
Energy-Mission Machineries (India) Ltd.,EMMIL,Engineering - Industrial Equipments,206.14,NSE,182.00,1.11,1,2025-03,24.98,226.7,2025-03,150.49,12.57,2025-03,16.4,,2.43,2,2025-03,0.3,19.98,20.76,"EMMIL,"
Chemtech Industrial Valves Ltd.,CHEMTECH,Engineering - Industrial Equipments,204.4,BSE,114.00,-0.96,1,2025-03,0,139.52,2025-06,38.66,7.85,2025-06,26.05,0.54,2.16,1,2025-03,0,11.51,14.25,"CHEMTECH,"
Lakshmi Electrical Control Systems Ltd.,LAKSELEC,Electric Equipment,203.83,BSE,832.65,-3.20,1,2025-09,14.5,211.24,2025-09,218.19,3.89,2025-09,52.44,0.97,0.74,1,2025-03,0.04,1.23,2.15,"LAKSELEC,"
Amba Enterprises Ltd.,AEL,Engineering - Industrial Equipments,200.8,BSE,158.00,-2.50,1,2025-03,9.78,206.34,2025-06,340.42,7.33,2025-06,27.38,0.68,4.55,1,2025-03,0.23,18.96,20.79,"AEL,"
