Sector: Textile,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Maral Overseas Ltd.,MARALOVER,Textile - Spinning,219.66,NSE,53.12,8.61,1,2025-09,360.4,575.09,2025-09,1000.27,-26.14,2025-09,0,0,2.38,1,2025-03,3.82,-20.13,2.05,"MARALOVER,"
Mahalaxmi Rubtech Ltd.,MHLXMIRU,Textile,217.87,NSE,206.61,-2.07,1,2025-03,14.62,199.88,2025-06,96.58,17.96,2025-06,12.13,0.43,2.98,1,2025-03,0.21,27.59,30.2,"MHLXMIRU,"
Osiajee Texfab Ltd.,OSIAJEE,Textile,217.51,BSE,402.80,4.03,2,2025-03,1.96,216.54,2025-06,7.47,5.27,2025-06,41.27,,14.16,2,2025-03,0.13,40.15,32.12,"OSIAJEE,"
Bannari Amman Spinning Mills Ltd.,BASML,Textile - Spinning,216.27,NSE,26.89,1.20,2,2025-03,466.65,677.31,2025-06,888.89,11.75,2025-06,25.07,1.03,0.48,2,2025-03,1.14,-0.51,4.6,"BASML,"
Nutricircle Ltd.,NUTRICIRCLE,Textile,213,BSE,213.00,0.00,1,2025-03,0.8,212.42,2025-06,4.9,0.53,2025-06,399.62,19.93,38.3,1,2024-03,-1.26,0,-125.75,"NUTRICIRCLE,"
Indian Terrain Fashions Ltd.,INDTERRAIN,Textile,200.39,NSE,39.23,-0.25,1,2025-03,86.17,242.89,2025-06,341.02,-33.58,2025-06,0,,1.1,1,2025-03,0.52,-23.63,-7.16,"INDTERRAIN,"
Premco Global Ltd.,PREMCO,Textile,198.92,BSE,601.90,13.73,2,2025-09,5.22,177.21,2025-09,111.69,10.07,2025-09,19.77,1.36,1.8,2,2025-03,0.04,8.64,11.78,"PREMCO,"
Game Changers Texfab Ltd.,TRADEUNO,Textile,195.21,BSE,109.10,-4.97,1,2025-03,5.66,200.75,,,,2025-03,16.18,,2.57,1,2025-03,0.27,80.59,85.96,"TRADEUNO,"
BSL Ltd.,BSL,Textile - Weaving,194.68,NSE,192.31,1.75,1,2025-03,421.28,615.67,2025-06,661.35,6.32,2025-06,30.83,0.82,1.63,1,2025-03,3.53,7.03,7.8,"BSL,"
SD Retail Ltd.,SDREAMS,Textile,187.22,NSE,100.00,-2.20,1,2025-03,33.06,170.7,2025-03,173.04,8.56,2025-03,21.88,,1.7,1,2025-03,0.3,11.27,12.18,"SDREAMS,"
Integra Essentia Ltd.,ESSENTIA,Textile,186.85,NSE,1.75,0.00,2,2025-09,39.76,226.58,2025-09,423.97,2.83,2025-09,66.16,,1.09,2,2025-03,0.16,2.68,4.87,"ESSENTIA,"
Modern Threads (India) Ltd.,MODTHREAD,Textile - Spinning,178.01,NSE,46.98,4.87,1,2025-03,21.03,197.24,2025-06,271.86,3.2,2025-06,55.72,-1.74,1.34,1,2025-03,0.16,2.57,4.47,"MODTHREAD,"
Shahlon Silk Industries Ltd.,SHAHLON,Textile,177.27,BSE,20.20,7.73,1,2025-03,133.52,309.67,2025-06,243.4,3.61,2025-06,49.05,0.73,1.74,1,2025-03,1.32,3.5,9.92,"SHAHLON,"
Atvo Enterprises Ltd.,ATVOENT,Textile,171.6,BSE,16.20,1.06,1,2025-03,0.07,171.56,2025-06,4.88,0.13,2025-06,0,0,14.81,1,2025-03,0.01,0.99,1.42,"ATVOENT,"
DCM Ltd.,DCM,Textile - Spinning,170.34,NSE,90.94,-0.68,2,2025-03,0,141.39,2025-06,68.21,2.72,2025-06,6.69,0.3,3.97,2,2025-03,0,68.82,82.98,"DCM,"
Winsome Textile Industries Ltd.,WINSOMTX,Textile,167.84,BSE,84.99,-1.06,1,2025-03,253.3,395.17,2025-06,866.45,28.05,2025-06,5.98,0.09,0.54,1,2025-03,0.84,9.71,14.59,"WINSOMTX,"
Lorenzini Apparels Ltd.,LAL,Textile,165.05,NSE,9.87,-3.05,1,2025-03,8.2,172.97,2025-06,57.44,4.94,2025-06,33.39,0.45,3.44,1,2025-03,0.17,17.09,20.13,"LAL,"
Weizmann Ltd.,WEIZMANIND,Textile,163.46,NSE,108.00,0.82,2,2025-03,9.67,172.17,2025-06,126.26,8.51,2025-06,0,,2.62,2,2025-03,0.16,11.99,15.95,"WEIZMANIND,"
Alan Scott Enterprises Ltd.,ALANSCOTT,Textile,162.39,BSE,298.10,-1.96,2,2025-03,7.38,169,2025-06,31.99,-1.33,2025-06,0,,19.28,2,2024-03,2.59,-156.57,-26.24,"ALANSCOTT,"
Shri Techtex Ltd.,SHRITECH,Textile,162.3,NSE,65.05,,1,2025-03,11.22,161.39,2025-03,82.67,14.67,2025-03,11.06,,1.65,1,2025-03,0.11,16.08,22.21,"SHRITECH,"
Avi Ansh Textile Ltd.,AVIANSH,Textile,160.04,NSE,114.50,-1.72,1,2025-03,25.98,182.47,2025-03,134.24,1.8,2025-03,89.11,,3.78,1,2025-03,0.61,6.17,6.86,"AVIANSH,"
Ceenik Exports (India) Ltd.,CEENIK,Textile,158.17,BSE,393.45,-5.00,1,2025-06,26.04,183.73,2025-06,0,-15.73,2025-06,0,,-22.04,1,2025-03,-7.74,-158.25,-15.64,"CEENIK,"
Active Clothing Co Ltd.,ACTIVE,Textile,157.06,BSE,103.80,0.44,1,2025-03,118.11,274.93,2025-06,314.18,9.37,2025-06,16.76,0.29,1.98,1,2024-03,1.34,7.28,8.98,"ACTIVE,"
AI Champdany Industries Ltd.,AICHAMP,Textile - Weaving,155.92,BSE,50.70,3.64,1,2025-03,63.42,217.9,2025-06,114.98,-58.91,2025-06,0,,-2.64,2,2024-03,2.08,-102.82,-52.69,"AICHAMP,"
Shri Dinesh Mills Ltd.,SHRIDINE,Textile,155.33,BSE,278.00,-0.13,2,2025-09,3.91,157.48,2025-09,70.25,11.38,2025-09,15.45,0.26,0.79,2,2025-03,0.02,6.89,8.6,"SHRIDINE,"
Veekayem Fashion And Apparels Ltd.,VEEKAYEM,Textile,153.94,NSE,262.00,,1,2025-03,112.08,265.72,2025-03,321.29,7.64,2025-03,20.14,,3.73,1,2024-03,2.32,10.26,11.44,"VEEKAYEM,"
Hari Govind International Ltd.,HARIGOV,Textile,153.36,BSE,179.90,4.99,1,2025-03,0.04,153.25,2025-06,0,-0.08,2025-06,0,0,22.73,1,2024-03,0.42,-2.97,-2.11,"HARIGOV,"
Binayak Tex Processors Ltd.,ZBINTXPP,Textile,149.58,BSE,2102.95,,1,2025-03,46.48,190.32,2025-06,215.81,2.5,2025-06,59.93,-8,1.56,1,2024-03,0.6,6.15,8.65,"ZBINTXPP,"
Indian Card Clothing Company Ltd.,INDIANCARD,Textile - Machinery,146.39,NSE,247.55,-0.40,2,2025-03,12.97,118.24,2025-06,41.67,27.33,2025-06,5.36,0.16,0.43,2,2025-03,0.04,31.43,33.18,"INDIANCARD,"
Salona Cotspin Ltd.,SALONA,Textile - Spinning,141.35,NSE,267.20,0.38,1,2025-03,238.61,377.84,2025-06,629.25,2.39,2025-06,59.17,2.73,1.68,1,2024-03,3.22,7.97,8.32,"SALONA,"
Scoobee Day Garments (India) Ltd.,SCOOBEEDAY,Textile,141.35,BSE,83.91,-0.77,1,2025-03,58.04,198.61,2025-06,54.34,2.56,2025-06,55.17,3.5,3.84,1,2024-03,16.28,277.32,12.03,"SCOOBEEDAY,"
NR Vandana Tex Industries Ltd.,NRVANDANA,Textile,141.17,NSE,60.60,-3.27,1,2025-03,69.02,209.03,,,,2025-03,17.19,,2.33,2,2025-03,1.86,25.07,18.85,"NRVANDANA,"
Lagnam Spintex Ltd.,LAGNAM,Textile,138.75,NSE,78.53,0.64,1,2025-03,388.49,527.16,2025-06,585.69,13.25,2025-06,10.47,0.17,1.13,1,2025-03,3.21,11.19,9.82,"LAGNAM,"
Suryalata Spinning Mills Ltd.,SURYALA,Textile - Spinning,138.68,BSE,325.00,0.54,2,2025-03,68.71,204.4,2025-06,503.26,19.2,2025-06,7.22,,0.52,2,2025-03,0.26,6.02,7.74,"SURYALA,"
Lambodhara Textiles Ltd.,LAMBODHARA,Textile - Spinning,136.41,NSE,131.17,-0.72,1,2025-09,39.45,166.75,2025-09,236.83,7.2,2025-09,18.94,-189.36,1.22,1,2025-03,0.44,6.42,10.01,"LAMBODHARA,"
Lovable Lingerie Ltd.,LOVABLE,Textile,135.32,NSE,91.35,-0.73,1,2025-03,8.71,143.1,2025-06,43.04,2.69,2025-06,50.36,-2.91,0.75,1,2024-03,0.04,2.46,3.31,"LOVABLE,"
Addi Industries Ltd.,ADDIND,Textile,134.9,BSE,124.95,-1.38,2,2025-03,,71.5,2025-06,0,4.09,2025-06,33,0.73,1.68,2,2024-03,0,6.16,8.38,"ADDIND,"
KG Petrochem Ltd.,KGPETRO,Textile,133.66,BSE,256.00,-0.10,1,2025-03,121.02,254.08,2025-06,401.24,5.61,2025-06,23.82,-0.98,0.96,1,2024-03,0.93,0.72,4.35,"KGPETRO,"
Jattashankar Industries Ltd.,JATTAINDUS,Textile - Manmade  Fibres,132.99,BSE,313.00,1.31,1,2025-03,0,132.67,2025-06,3.97,-0.49,2025-06,0,,7.17,1,2025-03,0,-6.25,-6.1,"JATTAINDUS,"
Surat Trade and Mercantile Ltd.,SURATRAML,Textile - Manmade  Fibres,130.99,BSE,5.89,-1.01,1,2025-03,0,129.99,2025-06,83.07,14.69,2025-06,8.91,1.07,0.58,1,2025-03,0,5.53,4.48,"SURATRAML,"
Kaytex Fabrics Ltd.,KAYTEX,Textile,130.82,NSE,89.00,2.89,1,2025-03,38.15,168.15,,,,2025-03,7.74,,1.1,1,2025-03,0.76,40.43,33.41,"KAYTEX,"
Zenith Exports Ltd.,ZENITHEXPO,Textile,127.14,NSE,230.35,-4.61,1,2025-03,7.76,106.14,2025-06,73.46,2.97,2025-06,42.81,-57.85,1.52,1,2025-03,0.09,2.11,4.03,"ZENITHEXPO,"
Fiberweb (India) Ltd.,FIBERWEB,Textile,121.13,NSE,42.22,-0.17,1,2025-03,8.43,127.92,2025-06,105.87,17.17,2025-06,7.06,0.88,0.67,1,2025-03,0.05,8.89,10.04,"FIBERWEB,"
Cedaar Textile Ltd.,CEDAAR,Textile,119.98,NSE,86.45,-1.76,1,2025-03,115.53,226.69,2025-03,207.87,12.04,2025-03,9.97,,0.95,1,2025-03,1.76,26.49,16.26,"CEDAAR,"
SEL Manufacturing Company Ltd.,SELMC,Textile,119.15,NSE,35.06,-2.01,1,2025-03,961.34,1077.49,2025-06,18,-140.17,2025-06,0,0,-0.48,2,2024-03,-16.67,-418.82,-13.58,"SELMC,"
Texel Industries Ltd.,TEXELIN,Textile,118.91,BSE,89.78,-2.31,2,2025-03,7.81,126.4,2025-06,117.73,6.9,2025-06,17.23,1.01,3.04,2,2024-03,0.81,-46.83,-9.29,"TEXELIN,"
Shanti Spintex Ltd.,SHANTIDENM,Textile,118.22,BSE,70.00,,1,2025-03,13.68,123.98,2025-03,709.94,10.2,2025-03,11.59,,1.37,1,2024-03,0.26,18.25,20.45,"SHANTIDENM,"
SPL Industries Ltd.,SPLIL,Textile,118.18,NSE,39.11,-1.68,1,2025-03,0,100.81,2025-06,113.58,8.12,2025-06,14.55,-0.7,0.64,1,2025-03,0,5.48,8.18,"SPLIL,"
Reliance Chemotex Industries Ltd.,RELCHEMQ,Textile - Spinning,115.79,NSE,151.52,-0.04,1,2025-03,261.14,365.53,2025-06,358.4,4.52,2025-06,25.62,-1.66,0.84,1,2025-03,1.9,2.99,6.85,"RELCHEMQ,"
Suryalakshmi Cotton Mills Ltd.,SURYALAXMI,Textile,115.73,NSE,61.18,1.51,1,2025-03,283.05,375.2,2025-06,811.41,4.67,2025-06,24.79,1.55,0.43,1,2025-03,1.05,1.37,7.19,"SURYALAXMI,"
Ken Enterprises Ltd.,KEN,Textile,114.84,NSE,46.75,1.08,1,2025-03,35.18,127.83,2025-03,483.74,12.13,2025-03,9.46,,1.04,2,2025-03,0.32,15.75,28.15,"KEN,"
Bhudevi Infra Projects Ltd.,BHUDEVI,Textile,114.16,BSE,248.75,-1.00,1,2025-03,6.72,120.74,2025-06,3.58,-0.58,2025-06,0,0,-842.08,1,2025-03,6.71,86.44,10.07,"BHUDEVI,"
Jasch Industries Ltd.,JASCH,Textile - Weaving,113.49,BSE,166.60,-2.17,1,2025-09,32.13,144.29,2025-09,192.55,8.56,2025-09,13.26,1.26,1.67,1,2025-03,0.35,12.46,14.6,"JASCH,"
Globe Enterprises (India) Ltd.,GLOBE,Textile,113.06,NSE,2.51,-3.83,1,2025-09,156.3,268.42,2025-09,552.91,6.35,2025-09,17.8,1.25,0.71,1,2024-03,0.61,7.27,12.27,"GLOBE,"
Bhandari Hosiery Exports Ltd.,BHANDARI,Textile,109.7,NSE,4.57,1.78,1,2025-03,97.05,206.32,2025-06,283.4,7.96,2025-06,13.78,1.78,0.71,1,2025-03,0.63,6.1,9.24,"BHANDARI,"
Loyal Textile Mills Ltd.,LOYALTEX,Textile,108.87,NSE,226.04,0.00,2,2025-03,413.3,517.87,2025-06,621.49,-65.19,2025-06,0,,0.45,2,2025-03,1.54,-17.37,-2.75,"LOYALTEX,"
Raja Bahadur International Ltd.,RAJABAH,Textile - Spinning,106.75,BSE,4270.00,,2,2025-03,212.73,308.72,2025-06,27.52,-0.5,2025-06,0,,-61.79,2,2025-03,-411.08,0,9.97,"RAJABAH,"
JCT Ltd.,JCTLTD,Textile,105.07,BSE,1.21,,1,2023-03,196.52,292.6,2023-06,556.55,-122.85,2023-06,0,,-1.58,1,2023-03,-7.4,-591.5,-20.39,"JCTLTD,"
Pioneer Embroideries Ltd.,PIONEEREMB,Textile - Spinning,104.83,NSE,33.97,-1.42,2,2025-03,89.05,192,2025-06,364.78,5.36,2025-06,19.6,-3.44,0.69,2,2025-03,0.59,3.06,6.49,"PIONEEREMB,"
Amarjothi Spinning Mills Ltd.,AMARJOTHI,Textile - Spinning,99.93,BSE,148.95,0.98,2,2025-03,52.09,147.62,2025-06,203.88,12.89,2025-06,7.75,9.34,0.51,2,2025-03,0.27,5.89,9.84,"AMARJOTHI,"
Lakhotia Polyesters (India) Ltd.,LAKHOTIA,Textile - Manmade  Fibres,99.61,BSE,95.10,-5.00,1,2025-03,15.03,114.44,2025-06,61.13,7.18,2025-06,13.88,0.12,6.12,1,2025-03,0.98,49.86,38.6,"LAKHOTIA,"
Vippy Spinpro Ltd.,VIPPYSP,Textile - Spinning,99,BSE,170.00,5.92,1,2025-03,33.01,131.99,2025-06,280.48,13.68,2025-06,7.24,0.29,1.08,1,2025-03,0.38,14.05,13.78,"VIPPYSP,"
Deepak Spinners Ltd.,DEEPAKSP,Textile - Spinning,98.57,BSE,138.40,-0.36,1,2025-09,29.86,127.21,2025-09,531.7,-2.74,2025-09,0,,0.44,1,2025-03,0.16,-4.42,-3.78,"DEEPAKSP,"
Indian Acrylics Ltd.,INDIANACRY,Textile - Spinning,95.81,BSE,7.07,-0.14,2,2025-03,182.12,268.52,2025-06,361.36,-26.83,2025-06,0,,17.85,2,2025-03,18.06,-121.63,-5.92,"INDIANACRY,"
Digjam Ltd.,DIGJAMLMTD,Textile - Weaving,95.68,NSE,44.50,,1,2025-09,58.35,153.32,2025-09,29.63,2.23,2025-09,42.93,6.21,87.35,1,2024-03,3.21,-54.94,-10.41,"DIGJAMLMTD,"
Acknit Industries Ltd.,ACKNIT,Textile,92.42,BSE,304.00,,1,2025-03,58.64,150.86,2025-06,238.4,8.72,2025-06,10.6,0.68,1.04,1,2025-03,0.67,10.83,10.8,"ACKNIT,"
Nagreeka Exports Ltd.,NAGREEKEXP,Textile - Spinning,87.94,NSE,28.09,-2.02,1,2025-03,165.12,247.63,2025-06,447.72,2.7,2025-06,32.52,0.91,0.57,1,2025-03,1.08,2.11,5.76,"NAGREEKEXP,"
Sanrhea Technical Textiles Ltd.,SANTETX,Textile,87.77,BSE,154.25,2.73,1,2025-03,14.04,101.27,2025-06,75.82,4.76,2025-06,18.43,0.4,2.94,1,2025-03,0.56,20.22,23.14,"SANTETX,"
Mohini Health & Hygiene Ltd.,MHHL,Textile,87.53,NSE,48.00,,1,2025-03,34.52,107.92,2025-03,167.77,5.93,2025-03,14.76,1.57,0.83,2,2025-03,0.33,5.69,8.87,"MHHL,"
Silky Overseas Ltd.,SILKY,Textile,87.05,NSE,136.70,,1,2025-06,28.8,115.83,,,,2025-03,8.39,,1.47,1,2025-03,0.79,51.06,37.23,"SILKY,"
APM Industries Ltd.,APMIN,Textile - Spinning,86.53,BSE,40.44,1.86,1,2025-09,2.35,70.73,2025-09,275.56,0.79,2025-09,109.53,,0.51,1,2025-03,0.04,-0.36,-1.06,"APMIN,"
E-Land Apparel Ltd.,ELAND,Textile,86.48,BSE,18.68,1.58,1,2025-03,59.88,143.23,2025-06,287.91,4.74,2025-06,18.26,1.03,-0.17,1,2025-03,-0.12,0,0,"ELAND,"
Garment Mantra Lifestyle Ltd.,GARMNTMNTR,Textile,84.1,BSE,1.42,0.00,2,2025-03,31.98,115.93,2025-06,128.88,4.64,2025-06,18.14,-2.75,0.94,2,2025-03,0.79,7.38,7.44,"GARMNTMNTR,"
Siddhi Cotspin Ltd.,SIDDHICOTS,Textile - Spinning,79.44,NSE,32.55,-0.61,1,2025-03,67.11,144.81,,,,2025-03,6.07,,0.6,1,2025-03,0.84,17.95,15.57,"SIDDHICOTS,"
Riba Textiles Ltd.,RIBATEX,Textile,78.65,BSE,82.00,1.71,1,2025-03,61.39,137.5,2025-06,285.41,8.09,2025-06,9.73,2.04,0.8,1,2025-03,0.63,9.08,10.78,"RIBATEX,"
Damodar Industries Ltd.,DAMODARIND,Textile - Spinning,77.64,NSE,33.11,-2.85,1,2025-09,180.35,257.34,2025-09,430.66,8.28,2025-09,9.37,0.41,0.53,1,2025-03,1.31,4.09,6.75,"DAMODARIND,"
Shubham Polyspin Ltd.,SHUBHAM,Textile,76.65,BSE,63.23,-2.65,1,2025-03,8.3,82.92,2025-06,56.77,0.76,2025-06,100.46,7.84,4.72,1,2025-03,0.52,4.45,6.83,"SHUBHAM,"
Ashnoor Textile Mills Ltd.,ASHNOOR,Textile,76.03,BSE,47.62,-0.19,1,2025-03,63.58,137.9,2025-06,168.61,15.94,2025-06,4.77,0.13,0.84,1,2024-03,1.18,12.32,11.24,"ASHNOOR,"
Spright Agro Ltd.,SPRIGHT,Textile,75.01,BSE,0.70,4.48,1,2025-03,0.43,75.21,2025-06,174.02,22.49,2025-06,3.34,0.02,0.54,1,2025-03,0,19.96,21.21,"SPRIGHT,"
Betex India Ltd.,BETXIND,Textile - Manmade  Fibres,74.4,BSE,490.00,-5.77,1,2025-03,2.58,70.28,2025-06,94.63,1.56,2025-06,47.66,1.34,2.21,1,2025-03,0.08,5.99,9.58,"BETXIND,"
Jakharia Fabric Ltd.,JAKHARIA,Textile,73.76,NSE,60.50,,1,2025-03,8.02,80.06,2025-03,64.21,3.27,2025-03,22.54,15.98,2.73,2,2024-03,0.61,1.8,7.78,"JAKHARIA,"
Everlon Financials Ltd.,EVERFIN,Textile - Spinning,73.35,BSE,119.95,9.69,1,2025-09,,73.21,2025-09,18.77,-3.81,2025-09,0,0,2.98,1,2025-03,0,4.69,16.68,"EVERFIN,"
Sky Industries Ltd.,SKYIND,Textile,73.17,BSE,92.95,3.27,2,2025-03,11.67,82.62,2025-06,81.38,5.33,2025-06,13.74,,1.59,2,2025-03,0.26,13.72,16.26,"SKYIND,"
Bang Overseas Ltd.,BANG,Textile,71.42,NSE,53.02,-0.88,2,2025-03,26.23,93.97,2025-06,195.45,3.89,2025-06,18.35,,0.8,2,2025-03,0.3,-2.46,-2,"BANG,"
Paras Petrofils Ltd.,PARASPETRO,Textile - Manmade  Fibres,71.19,NSE,2.12,-0.47,1,2025-03,0,71.19,2025-06,0,0.05,2025-06,0,0,4.14,1,2025-03,0,0.46,0.46,"PARASPETRO,"
Jamshri Realty Ltd.,JAMSHRI,Textile,70.6,BSE,101.15,-1.80,1,2025-09,49.94,120.15,2025-09,7.34,-0.64,2025-09,0,0,-7.96,1,2025-03,-5.59,0,4.18,"JAMSHRI,"
Titaanium Ten Enterprise Ltd.,TITAANIUM,Textile,69.98,BSE,104.00,-0.53,1,2025-03,23.16,92.6,2025-03,130.35,3.11,2025-03,22.5,0.64,3.43,1,2025-03,1.13,16.48,15.71,"TITAANIUM,"
Shekhawati Industries Ltd.,SHEKHAWATI,Textile - Spinning,69.28,NSE,20.17,-2.09,1,2025-09,,66.44,2025-09,32.25,6.04,2025-09,11.47,0.63,3.88,1,2025-03,0,61.41,61.64,"SHEKHAWATI,"
Nandani Creation Ltd.,JAIPURKURT,Textile,67.75,NSE,35.49,0.08,2,2025-03,20.69,87.98,2025-06,78.76,3.29,2025-06,20.61,0.65,1.11,2,2024-03,0.67,1.98,7.01,"JAIPURKURT,"
Rachit Prints Ltd.,RACHIT,Textile,66.38,BSE,134.45,-1.14,1,2025-03,9.23,75.19,,,,2025-03,14.55,,2.09,1,2025-03,0.75,51.34,38.7,"RACHIT,"
Meera Industries Ltd.,MEERA,Textile - Machinery,66.26,BSE,62.50,-3.79,2,2025-03,7.79,72.35,2025-06,40.46,3.63,2025-06,18.28,0.38,2.21,2,2025-03,0.27,13.43,14.55,"MEERA,"
Wires & Fabriks (S.A.) Ltd.,WIREFABR,Textile,64.15,BSE,209.90,,1,2025-03,126.34,190.02,2025-06,111.53,1.44,2025-06,44.55,-39.42,1.27,1,2025-03,2.51,3.03,6.18,"WIREFABR,"
Celebrity Fashions Ltd.,CELEBRITY,Textile,62.96,NSE,10.29,1.28,1,2025-03,58.38,114.99,2025-06,169.69,-16.43,2025-06,0,,4.56,1,2025-03,2.84,-66.98,-14.99,"CELEBRITY,"
Southern Latex Ltd.,SOUTLAT,Textile,61.12,BSE,83.05,1.99,1,2025-03,0,61.03,2025-06,0,0.24,2025-06,258.98,58.72,9.01,1,2025-03,0,3.48,4.16,"SOUTLAT,"
Mohite Industries Ltd.,MOHITE,Textile - Spinning,61.1,BSE,3.02,-0.98,2,2025-03,115.06,172.55,2025-06,145.23,2.21,2025-06,27.57,6.03,0.54,2,2025-03,1.01,4.83,8.2,"MOHITE,"
Shiva Mills Ltd.,SHIVAMILLS,Textile,59.98,NSE,65.43,-0.91,1,2025-09,6.36,66.06,2025-09,145.02,-3.02,2025-09,0,,0.65,1,2025-03,0.11,-4.04,-2.89,"SHIVAMILLS,"
Flexituff Ventures International Ltd.,FLEXITUFF,Textile,59.61,NSE,18.34,-1.77,2,2025-03,237.85,285.18,2025-06,219.73,-57.79,2025-06,0,0,-6.68,2,2025-03,24.93,0,91.09,"FLEXITUFF,"
Tirupati Foam Ltd.,TIRUFOAM,Textile,57.25,BSE,129.90,1.41,1,2025-03,37.3,92.11,2025-06,104.31,2.09,2025-06,27.38,-13.55,1.74,1,2025-03,1.15,6.76,10.11,"TIRUFOAM,"
Vinny Overseas Ltd.,VINNY,Textile,57.23,NSE,1.23,-0.81,1,2025-03,2.87,31.19,2025-06,117.5,5.02,2025-06,11.4,0.17,0.69,1,2025-03,0.03,9.08,12.58,"VINNY,"
Kamadgiri Fashion Ltd.,KAMADGIRI,Textile - Manmade  Fibres,56.29,BSE,95.90,3.05,1,2025-09,16.49,72.65,2025-09,165.37,1.12,2025-09,50.3,2.72,1.57,1,2025-03,0.61,3.42,8.31,"KAMADGIRI,"
Gokak Textiles Ltd.,GOKAKTEX,Textile,55.34,BSE,85.05,-0.99,2,2025-03,450.02,502.75,2025-06,88.72,-49.74,2025-06,0,0,-0.25,2,2025-03,-2.14,0,-5.14,"GOKAKTEX,"
Padam Cotton Yarns Ltd.,PADAMCO,Textile,53.06,BSE,4.11,2.75,1,2025-09,0.05,52.84,2025-09,45.02,11.63,2025-09,4.56,0.03,2.51,1,2024-03,0,27.48,37.02,"PADAMCO,"
Dhanlaxmi Fabrics Ltd.,DHANFAB,Textile,52.34,BSE,61.00,4.33,2,2025-03,0.01,51.44,2025-06,12.21,0.04,2025-06,0,,1.11,2,2025-03,0,0.19,2.47,"DHANFAB,"
Arex Industries Ltd.,AREXMIS,Textile,52.18,BSE,145.00,2.11,1,2025-03,12.33,64.36,2025-06,49.44,2.05,2025-06,25.43,1.04,2.01,1,2024-03,0.33,8.38,11.29,"AREXMIS,"
Divyadhan Recycling Industries Ltd.,DIVYADHAN,Textile - Manmade  Fibres,51.43,NSE,35.95,-4.89,1,2025-03,1.36,52.77,2025-03,59.48,1.54,2025-03,33.48,,1.47,1,2025-03,0.04,6.44,9.07,"DIVYADHAN,"
Super Spinning Mills Ltd.,SUPERSPIN,Textile - Spinning,50.6,NSE,9.31,0.22,1,2025-03,18.88,65.68,2025-06,6.57,-2.15,2025-06,0,0,0.91,1,2025-03,0.34,-3.58,4.33,"SUPERSPIN,"
Anirit Ventures Ltd.,ANIRIT,Textile - Weaving,50.53,BSE,84.21,0.00,1,2025-03,7.25,57.64,2025-06,0.03,-1.63,2025-06,0,0,-6.26,1,2025-03,-1.01,0,0,"ANIRIT,"
Sambandam Spinning Mills Ltd.,SAMBANDAM,Textile - Spinning,48.19,BSE,113.00,0.00,2,2025-03,119,165.19,2025-06,263.64,-5.83,2025-06,0,,0.56,2,2025-03,1.38,-8.29,0.97,"SAMBANDAM,"
Mohit Industries Ltd.,MOHITIND,Textile,46.97,NSE,33.42,1.80,2,2025-03,61.65,107.68,2025-06,123.47,-2.49,2025-06,0,,0.27,2,2025-03,0.35,-1.1,0.06,"MOHITIND,"
KG Denim Ltd.,KGDENIM,Textile - Weaving,46.81,BSE,18.00,4.47,2,2025-03,224.45,267.44,2025-06,48.99,-35.43,2025-06,0,,-4.01,2,2025-03,-26.7,-495.4,-7.29,"KGDENIM,"
Jet Knitwears Ltd.,JETKNIT,Textile,45.83,NSE,104.00,,1,2025-03,12.99,57.77,2025-03,28.18,0.35,2025-03,132.09,-5.15,2.04,1,2024-03,0.56,2.46,5.11,"JETKNIT,"
Akshar Spintex Ltd.,AKSHAR,Textile,44.89,NSE,0.57,-1.72,1,2025-09,4.89,48.81,2025-09,105.09,-6.68,2025-09,0,0,0.53,1,2025-03,0.07,-6.73,-6.02,"AKSHAR,"
SVP Global Textiles Ltd.,SVPGLOB,Textile,44.4,NSE,3.58,1.42,2,2025-03,2817.8,2846.54,2025-06,47.05,-925.64,2025-06,0,,-0.04,2,2025-03,-2.39,0,-44.48,"SVPGLOB,"
Sparkle Gold Rock Ltd.,SPARKLEGR,Textile - Spinning,43.93,BSE,98.10,,1,2025-06,0.58,43.5,2025-06,10.85,-0.11,2025-06,0,0,36.57,1,2024-03,0,0,313.4,"SPARKLEGR,"
PBM Polytex Ltd.,PBMPOLY,Textile - Spinning,43.85,BSE,66.69,5.86,2,2025-03,0.17,40.97,2025-06,181.45,-4.83,2025-06,0,0,0.39,2,2025-03,0,-3.82,-4.71,"PBMPOLY,"
Tusaldah Ltd.,HIGHSTREE,Textile,42.93,BSE,183.20,,1,2025-03,2.09,42.03,2025-06,4.17,-0.15,2025-06,0,0,44.57,1,2024-03,-1.13,0,70.73,"HIGHSTREE,"
Swasti Vinayaka Synthetics Ltd.,SWASTIVI,Textile,42.48,BSE,4.76,1.28,1,2025-03,6.33,47.89,2025-06,36.27,2.06,2025-06,20.61,1.86,1.87,1,2025-03,0.28,11.38,16.04,"SWASTIVI,"
