Sector: Plastic Products,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Sonal Adhesives Ltd.,SONALAD,Plastic Products,29.43,BSE,48.55,3.30,1,2025-03,10.09,39.51,2025-06,113.74,1.57,2025-06,18.72,0.78,3.13,1,2025-03,1.13,21.82,22.14,"SONALAD,"
Command Polymers Ltd.,COMMAND,Plastic Products,28.04,BSE,29.90,,1,2025-03,10.84,38.08,2025-03,11.43,0.56,2025-03,50.1,,1.79,1,2025-03,0.69,3.64,4.72,"COMMAND,"
Kaiser Corporation Ltd.,KACL,Plastic Products,27.1,BSE,5.10,0.79,2,2025-03,18.55,45.57,2025-06,16.86,-2.58,2025-06,0,0,4.81,2,2024-03,1.69,7.84,12.21,"KACL,"
Pressure Sensitive Systems (India) Ltd.,PRESSURS,Plastic Products,26.85,BSE,1.81,,1,2025-03,0.13,26.42,2025-06,18.89,2.31,2025-06,11.61,,2.11,2,2024-03,0,113.96,113.95,"PRESSURS,"
Vinyoflex Ltd.,VINYOFL,Plastic Products,26.35,BSE,62.00,10.34,1,2025-06,0.41,16.5,2025-06,40.85,2.48,2025-06,10.61,17.4,0.79,1,2025-03,0.02,8.2,11,"VINYOFL,"
Technopack Polymers Ltd.,TECHNOPACK,Plastic Products,23.38,BSE,21.65,-4.84,1,2025-03,2.92,26.06,2025-03,17.45,1.72,2025-03,13.63,,0.99,1,2024-03,0.41,6.39,9.22,"TECHNOPACK,"
Kunststoffe Industries Ltd.,KUNSTOFF,Plastic Products,20.92,BSE,30.36,2.36,1,2025-03,0,12.89,2025-06,12.07,0.78,2025-06,26.72,1.63,1.84,1,2025-03,0,7.39,17.96,"KUNSTOFF,"
EP Biocomposites Ltd.,EPBIO,Plastic Products,19.83,BSE,117.95,6.26,1,2025-09,3.69,22.65,2025-03,12.01,1.03,2025-03,19.24,,2.07,1,2024-03,0.19,12.79,15.28,"EPBIO,"
LK Mehta Polymers Ltd.,LKMEHTA,Plastic Products,19.35,BSE,50.40,,1,2025-03,6.49,20.78,2025-03,18.97,0.6,2025-03,32.03,,1.78,1,2025-03,0.6,8.5,10.63,"LKMEHTA,"
Raj Packaging Industries Ltd.,RAJPACK,Plastic Products,17.81,BSE,39.00,-2.16,1,2025-09,4.27,21.97,2025-09,32.56,-0.34,2025-09,0,,1.4,1,2025-03,0.39,-5.51,-2.86,"RAJPACK,"
Tijaria Polypipes Ltd.,TIJARIA,Plastic Products,17.4,NSE,6.12,6.81,1,2025-06,77.4,92.98,2025-06,0,-5.08,2025-06,0,0,-0.53,1,2025-03,-2.38,0,-12,"TIJARIA,"
Polycon International Ltd.,POLYCON,Plastic Products,14.05,BSE,28.72,3.31,1,2025-03,33.94,47.89,2025-06,20.58,0.22,2025-06,63.27,-11.89,4.42,1,2025-03,8.53,4.24,6.44,"POLYCON,"
Ahimsa Industries Ltd.,AHIMSA,Plastic Products,13.41,NSE,24.50,,1,2025-03,0.01,13.12,2025-03,9.54,-4.18,2025-03,0,,1.05,1,2025-03,0,-39.1,-32.75,"AHIMSA,"
Ashish Polyplast Ltd.,ASHISHPO,Plastic Products,12.43,BSE,36.58,3.04,1,2025-03,0.23,12.43,2025-06,15.36,0.3,2025-06,40.75,3.91,1.75,1,2025-03,0.03,3.75,6.85,"ASHISHPO,"
Solve Plastic Products Ltd.,BALCO,Plastic Products,11.62,NSE,26.60,,1,2025-03,9.86,18.51,2025-03,41.46,-4.79,2025-03,0,,0.72,1,2024-03,2.83,45.13,18.69,"BALCO,"
Kuwer Industries Ltd.,KUWERIN,Plastic Products,11.52,BSE,12.50,-5.66,1,2025-03,32.24,43.58,2025-06,58.18,-0.35,2025-06,0,0,0.71,1,2025-03,1.81,2.59,6.28,"KUWERIN,"
MPL Plastics Ltd.,MPL,Plastic Products,11.46,BSE,9.17,-0.86,1,2025-03,3.45,14.65,2025-06,0,-0.55,2025-06,0,0,-3.11,1,2024-03,-1.03,0,0,"MPL,"
Bisil Plast Ltd.,BISIL,Plastic Products,10.86,BSE,2.01,4.69,1,2025-03,,10.72,2025-06,0,0.3,2025-06,35.72,0.88,8.05,1,2024-03,0,21.71,21.72,"BISIL,"
Pankaj Polymers Ltd.,PANKAJPO,Plastic Products,10.39,BSE,18.75,4.75,1,2025-09,1.64,11.85,2025-09,1.92,2.06,2025-09,5.03,,0.8,1,2024-03,0.22,-1.15,0.93,"PANKAJPO,"
Padmanabh Alloys & Polymers Ltd.,PADALPO,Plastic Products,9.99,BSE,18.45,,1,2025-03,5.15,15.12,2025-06,39.75,0.1,2025-06,102.96,-7.93,1.19,1,2025-03,0.58,2.8,4.28,"PADALPO,"
Polymac Thermoformers Ltd.,POLYMAC,Plastic Products,8.61,BSE,18.00,,1,2025-03,1.67,10.23,2025-03,8.57,0.04,2025-03,195.61,11.6,0.81,1,2025-03,0.16,0.42,2,"POLYMAC,"
Stanpacks (India) Ltd.,STANPACK,Plastic Products,8.26,BSE,13.55,0.00,1,2025-03,7.76,16.01,2025-06,29.35,0.05,2025-06,175.75,17.35,1.18,1,2025-03,1.11,1.67,6.99,"STANPACK,"
Vinayak Polycon International Ltd.,VINAYAKPOL,Plastic Products,8,BSE,25.90,-4.99,1,2025-09,3.26,11.22,2025-09,21.35,0.25,2025-09,32.65,0.53,1.57,1,2025-03,0.51,4.59,7.41,"VINAYAKPOL,"
A And M Jumbo Bags Ltd.,AMJUMBO,Plastic Products,7.82,NSE,7.45,-4.49,1,2025-03,7.71,15.27,2025-03,22.9,0.17,2025-03,46.5,0.33,0.89,1,2025-03,0.88,1.94,1.04,"AMJUMBO,"
Promact Plastics Ltd.,PROMACT,Plastic Products,7.05,BSE,10.83,-5.00,1,2025-03,4.11,11.16,2025-06,0.92,0.13,2025-06,53.43,-4.92,-3.58,1,2025-03,-2.25,0,25.31,"PROMACT,"
Deccan Polypacks Ltd.,DECPO,Plastic Products,6.98,BSE,33.00,1.88,1,2025-03,0.08,6.95,2025-06,0,0.62,2025-06,11.22,0.39,-29.6,1,2025-03,1.45,0,0,"DECPO,"
Union Quality Plastics Ltd.,UNQTYMI,Plastic Products,6.81,BSE,14.38,,1,2025-03,5.41,12.03,2025-06,0,3.67,2025-06,1.86,0.04,-1.7,1,2024-03,-1.01,0,-120.26,"UNQTYMI,"
SMVD Poly Pack Ltd.,SMVD,Plastic Products,6.17,NSE,6.15,,1,2025-03,17.79,23.95,2025-03,0.37,10.9,2025-03,0.57,,-0.32,2,2025-03,-0.91,0,0,"SMVD,"
Integrated Thermoplastics Ltd.,INTETHR,Plastic Products,6.09,BSE,9.68,,1,2025-03,40.93,46.98,2025-06,6.9,-6.23,2025-06,0,,-0.1,1,2024-03,-0.75,0,0,"INTETHR,"
Aadi Industries Ltd.,AADIIND,Plastic Products,5.19,BSE,5.19,4.43,1,2025-03,6.98,12.11,2025-06,0,-0.18,2025-06,0,,-0.75,1,2024-03,-1.02,0,-36.17,"AADIIND,"
Pithampur Poly Products Ltd.,PITHP,Plastic Products,4.76,BSE,11.44,,1,2025-03,6,10.71,2025-06,0.44,-1.23,2025-06,0,0,-0.62,1,2024-03,-0.07,0,0,"PITHP,"
Krishna Filament Industries Ltd.,KRIFILIND,Plastic Products,4.51,BSE,5.79,,1,2025-03,2.85,7.33,2025-06,0,-0.05,2025-06,0,0,-1.58,1,2024-03,-1,0,-240.22,"KRIFILIND,"
Innocorp Ltd.,INNOCORP,Plastic Products,4.37,BSE,5.50,,1,2025-03,,4.36,2025-06,0,-0.4,2025-06,0,0,1.96,1,2024-03,0,-9.25,-9.42,"INNOCORP,"
Tirth Plastic Ltd.,TIRTPLS,Plastic Products,4.3,BSE,13.19,,1,2025-03,0,4.16,2025-06,0,-0.02,2025-06,0,0,3.5,1,2025-03,0,0.55,0.54,"TIRTPLS,"
Jauss Polymers Ltd.,JAUSPOL,Plastic Products,4.29,BSE,9.28,-0.43,1,2025-03,0,4.21,2025-06,0,0.36,2025-06,12.02,,0.52,2,2025-03,0,-4.91,-4.62,"JAUSPOL,"
Sturdy Industries Ltd.,STURDY,Plastic Products,4.24,BSE,0.28,,1,2023-09,184.59,188.61,2023-12,0.7,-7.84,2023-12,0,0,,1,2023-03,-2.38,0,-4.97,"STURDY,"
Arcee Industries Ltd.,ARCEEIN,Plastic Products,3.88,BSE,7.56,-4.42,1,2025-03,0.2,3.99,2025-06,0.06,-0.1,2025-06,0,,1.14,1,2025-03,0.06,-3.73,-10.4,"ARCEEIN,"
Sanco Industries Ltd.,SANCO,Plastic Products,2.21,NSE,1.69,-3.98,1,2025-03,56.26,57.59,2025-03,0,-0.4,2025-03,0,,0.16,1,2021-03,4.18,-94.85,-28.07,"SANCO,"
Bisil Plast Ltd. - (Rights Entitlements (REs)),BISIL-RE,Plastic Products,0,BSE,0.08,,1,,,0,,,,-0,,,,1,-0,,,,"BISIL-RE,"
Cool Caps Industries Ltd. - (Rights Entitlements (REs)),COOLCAP-RE,Plastic Products,0,NSE,2.15,,1,,,0,,,,-0,,,,1,-0,,,,"COOLCAP-RE,"
