Sector: Realty,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Radhe Developers (India) Ltd.,RADHEDE,Construction - Real Estate,103.18,BSE,1.99,-2.45,1,2025-09,36.02,138.47,2025-09,12.82,5.54,2025-09,18.62,0.85,1.58,1,2025-03,0.58,2.42,2.63,"RADHEDE,"
Prerna Infrabuild Ltd.,PRERINFRA,Construction - Real Estate,98.16,BSE,26.61,-1.99,2,2025-03,25.64,73.8,2025-06,7.72,0.01,2025-06,633.28,3.54,0.96,2,2025-03,0.25,1.28,2.36,"PRERINFRA,"
Garnet Construction Ltd.,GARNET,Construction - Real Estate,89.6,BSE,64.50,1.75,1,2025-03,8.08,97.62,2025-06,41.31,18.37,2025-06,4.88,3.36,0.74,1,2024-03,0.11,3.13,4.51,"GARNET,"
Ansal Buildwell Ltd.,ANSALBU,Construction - Real Estate,76.98,BSE,105.00,1.55,2,2025-03,38.19,93.29,2025-06,39.41,1.23,2025-06,52.62,0.68,0.59,2,2024-03,0.26,8.32,14.19,"ANSALBU,"
Shristi Infrastructure Development Corporation Ltd,SHRISTI,Construction - Real Estate,69.93,BSE,31.50,5.00,2,2025-03,382.45,450.76,2025-06,95.25,-8.15,2025-06,0,0,-0.51,2,2025-03,-2.86,0,1.04,"SHRISTI,"
Homesfy Realty Ltd.,HOMESFY,Construction - Real Estate,69.62,NSE,215.80,,1,2025-03,0.19,44.46,2025-03,58.67,1.49,2025-03,46.7,,1.36,2,2025-03,0,3.08,4.66,"HOMESFY,"
Ansal Housing Ltd.,ANSALHSG,Construction - Real Estate,67.62,BSE,9.71,-0.31,2,2025-03,351.33,400.79,2025-06,420.17,-23.79,2025-06,0,0,0.49,2,2025-03,2.53,13.9,18.27,"ANSALHSG,"
Ansal Properties & Infrastructure Ltd.,ANSALAPI,Construction - Real Estate,64.85,NSE,4.11,0.00,1,2024-09,206.81,252.7,2024-12,650.58,-210.09,2024-12,0,0,-0.17,2,2024-03,-0.72,0,0,"ANSALAPI,"
Shantidoot Infra Services Ltd.,SISL,Construction - Real Estate,63.92,BSE,355.50,,1,2025-03,0.1,63.75,2025-03,30.19,5.31,2025-03,12.04,,11.62,1,2024-03,0.02,25.38,32.55,"SISL,"
Premier Energy & Infrastructure Ltd.,PEIL,Construction - Real Estate,63.8,BSE,15.50,1.37,2,2025-03,33.12,96.67,2025-06,0,0.26,2025-06,249.23,,1.73,2,2025-03,0.89,0.56,0.13,"PEIL,"
Victoria Mills Ltd.,VICTMILL,Construction - Real Estate,62.93,BSE,6385.00,-0.83,1,2025-03,0,62.38,2025-06,32,1.23,2025-06,51.25,2.27,0.93,1,2025-03,0,0.86,1.52,"VICTMILL,"
Rodium Realty Ltd.,RODIUM,Construction - Real Estate,61.01,BSE,188.00,0.48,2,2025-03,104.35,159.47,2025-06,67.28,8.18,2025-06,7.46,0.08,3.08,2,2024-03,6.94,9.68,5.2,"RODIUM,"
Satchmo Holdings Ltd.,SATCH,Construction - Real Estate,59.21,BSE,4.06,-2.64,2,2025-09,46.98,105.82,2025-09,13.03,38.71,2025-09,1.53,0.11,-0.06,2,2025-03,-0.13,0,0,"SATCH,"
Mega Nirman & Industries Ltd.,MNIL,Construction - Real Estate,57.38,BSE,23.00,-1.71,1,2025-09,0.3,56.58,2025-09,12.18,-0.15,2025-09,0,0,1.56,1,2025-03,0,1.35,0.88,"MNIL,"
BSEL Algo Ltd.,BSELALGO,Construction - Real Estate,57.08,BSE,6.59,2.81,2,2025-09,,55.87,2025-09,-19.09,-15.88,2025-09,0,0,0.12,2,2025-03,0,2.15,2.88,"BSELALGO,"
Simplex Realty Ltd.,SIMPLXREA,Construction - Real Estate,54.08,BSE,180.80,,2,2025-03,20,70.6,2025-06,3.29,-0.78,2025-06,0,0,0.47,2,2025-03,0.17,1.13,2.31,"SIMPLXREA,"
Grovy India Ltd.,GROVY,Construction - Real Estate,52.12,BSE,39.29,3.94,1,2025-03,24.61,76.72,2025-06,32.41,3.14,2025-06,16.58,0.61,2.42,1,2024-03,0.6,5.5,5.96,"GROVY,"
Prime Property Development Corporation Ltd.,PRIMEPRO,Construction - Real Estate,51.05,BSE,28.74,1.05,2,2025-03,,43.41,2025-06,7.81,2.4,2025-06,21.24,1.47,0.63,2,2024-03,0.01,8.74,11.91,"PRIMEPRO,"
Citadel Realty & Developers Ltd.,CITADEL,Construction - Real Estate,50.98,BSE,61.00,1.79,2,2025-03,15.19,66.11,2025-06,3.65,1.25,2025-06,40.37,2.51,3.23,2,2025-03,0.99,8.4,10.6,"CITADEL,"
Real Eco-Energy Ltd.,REALECO,Construction - Real Estate,47.7,BSE,4.77,-4.60,1,2025-03,4.85,52.27,2025-06,3.35,0,2025-06,0,0,8.36,1,2024-03,0.84,3.28,1.84,"REALECO,"
Parle Industries Ltd.,PARLEIND,Construction - Real Estate,47.42,BSE,9.71,1.36,2,2025-03,1.1,47.91,2025-03,4.68,0.46,2025-03,103.77,2.04,,1,2024-03,0.05,0.14,0.49,"PARLEIND,"
Country Condo's Ltd.,COUNCODOS,Construction - Real Estate,46.64,NSE,6.07,-1.30,1,2025-03,0.05,46.31,2025-06,16.05,0.54,2025-06,85.89,-110.11,1.85,1,2025-03,0,2.41,4.26,"COUNCODOS,"
Manjeera Constructions Ltd.,MANJEERA,Construction - Real Estate,45.03,BSE,36.00,,1,2024-09,123.44,163.33,2024-09,2.48,-4.41,2024-09,0,0,0.51,2,2024-03,-2.91,0,5.86,"MANJEERA,"
PVV Infra Ltd.,PVVINFRA,Construction - Real Estate,43.28,BSE,3.76,-2.59,2,2025-09,8.27,51.19,2025-09,33.69,3.5,2025-09,12.36,,0.71,2,2025-03,0.1,10.04,12.88,"PVVINFRA,"
Vivid Mercantile Ltd.,VIVIDM,Construction - Real Estate,42.51,BSE,4.24,-8.42,1,2025-09,5.78,48.01,2025-09,7.24,2.85,2025-09,14.91,0.14,0.76,1,2024-03,0.09,31.7,34.91,"VIVIDM,"
Gothi Plascon (India) Ltd.,GOTHIPL,Construction - Real Estate,40.7,BSE,39.90,3.58,1,2025-03,2.24,41.98,2025-06,4.23,1.52,2025-06,26.85,-11.33,3.53,1,2025-03,0.2,14.32,18.89,"GOTHIPL,"
Tirupati Sarjan Ltd.,TIRSARJ,Construction - Real Estate,40.4,BSE,12.28,-2.15,1,2025-03,47.31,83.39,2025-06,211.28,5.01,2025-06,8.06,0.72,0.45,1,2025-03,0.53,5.95,9.07,"TIRSARJ,"
Vas Infrastructure Ltd.,VASINFRA,Construction - Real Estate,39.67,BSE,26.22,,1,2025-09,119.89,142.06,2025-09,0,-0.25,2025-09,0,0,-0.15,1,2024-03,-0.46,0,0,"VASINFRA,"
MPDL Ltd.,MPDL,Construction - Real Estate,36.5,BSE,49.29,4.98,2,2025-03,51.88,87.87,2025-06,9.69,-5.14,2025-06,0,,0.38,2,2024-03,0.41,18.94,13.48,"MPDL,"
Bhanderi Infracon Ltd.,BHANDERI,Construction - Real Estate,36.35,BSE,140.00,,1,2025-03,4.6,40.92,2025-03,2.15,0.93,2025-03,39.09,0.93,1.47,2,2024-03,0.82,3.31,2.21,"BHANDERI,"
Poddar Housing and Development Ltd.,PODDARHOUS,Construction - Real Estate,35.76,NSE,45.53,,1,2024-03,357.09,391.17,2024-03,58.09,-42.43,2024-03,0,,0.41,2,2024-03,4.36,-45.26,3.91,"PODDARHOUS,"
Shaival Reality Ltd.,SHAIVAL,Construction - Real Estate,35.3,NSE,30.50,,1,2025-03,0.21,35.03,2025-03,0.1,0.2,2023-03,5.26,0.26,2.24,2,2025-03,0.01,1.24,4.44,"SHAIVAL,"
Yuranus Infrastructure Ltd.,YURANUS,Construction - Real Estate,33.04,BSE,95.00,-3.16,1,2025-03,1.11,32.84,2025-06,12.27,-0.91,2025-06,0,,10.84,1,2025-03,0.34,-12.7,-11.63,"YURANUS,"
Martin Burn Ltd.,MARBU,Construction - Real Estate,31.29,BSE,60.90,3.92,1,2025-09,0.14,31.1,2025-09,0.17,6.27,2025-09,4.99,0.18,0.63,1,2025-03,0,13.35,15.91,"MARBU,"
Shashijit Infraprojects Ltd.,SHASHIJIT,Construction - Real Estate,30.74,BSE,4.02,-5.85,1,2025-03,8.76,39.32,2025-06,22.14,-2.85,2025-06,0,,2,1,2025-03,0.59,-23.76,-11.73,"SHASHIJIT,"
IITL Projects Ltd.,IITLPROJ,Construction - Real Estate,28.8,BSE,52.00,,1,2025-03,,9.01,2025-06,-0.3,32.7,2025-06,0.88,0.05,-21.86,2,2024-03,0,0,0,"IITLPROJ,"
Narendra Properties Ltd.,NARPROP,Construction - Real Estate,28.43,BSE,40.00,-1.21,1,2025-03,0,28.25,2025-06,10.11,1.76,2025-06,16.12,0.68,0.74,1,2025-03,0,2.47,3.3,"NARPROP,"
Popular Estate Management Ltd.,POPULARES,Construction - Real Estate,28.25,BSE,20.18,-0.15,1,2025-03,7.97,36.21,2025-06,0,-0.29,2025-06,0,0,0.67,1,2025-03,0.19,-0.83,-0.7,"POPULARES,"
Kamanwala Housing Construction Ltd.,KAMANWALA,Construction - Real Estate,28.2,BSE,20.01,-0.79,2,2025-03,1.26,-15.04,2025-06,10.74,45.67,2025-06,0.62,0,0.24,2,2025-03,0.01,49.23,53.21,"KAMANWALA,"
Rap Corp Ltd.,RAP,Construction - Real Estate,26.26,BSE,44.65,-4.98,1,2025-03,0.09,26.26,2025-06,0,-0.6,2025-06,0,,2.5,1,2024-03,0.43,-9.36,-9.12,"RAP,"
SVS Ventures Ltd.,SVS,Construction - Real Estate,26.24,BSE,12.40,0.98,1,2025-03,0,25.95,2025-03,0,0.08,2025-03,349.85,,0.79,1,2024-03,0,0.25,0.38,"SVS,"
Maxheights Infrastructure Ltd.,MAXHEIGHTS,Construction - Real Estate,23.71,BSE,15.12,4.42,1,2025-09,3.29,24.72,2025-09,8.05,0.95,2025-09,25.01,-1.83,0.7,2,2024-03,2.38,1.44,0.87,"MAXHEIGHTS,"
KCL Infra Projects Ltd.,KCLINFRA,Construction - Real Estate,23.31,BSE,1.40,0.72,1,2025-03,3.72,26.65,2025-06,11.09,1,2025-06,23.26,31.02,0.42,1,2025-03,0.07,0.95,2.23,"KCLINFRA,"
RTCL Ltd.,RAGHUTOB,Construction - Real Estate,22.93,BSE,19.17,0.89,2,2025-03,2.32,24.54,2025-06,1.05,1.44,2025-06,13.44,-0.39,0.52,2,2025-03,0.05,1.6,2.3,"RAGHUTOB,"
Steel Strips Infrastructures Ltd.,STLSTRINF,Construction - Real Estate,21.17,BSE,24.25,-1.14,2,2025-03,0,20.98,2025-06,1.37,-0.74,2025-06,1.14,0.44,0.3,2,2025-03,0,-20.95,-20.56,"STLSTRINF,"
Neo Infracon Ltd.,NEOINFRA,Construction - Real Estate,20.82,BSE,39.24,2.35,2,2025-03,15.95,36.57,2025-06,11.92,1.42,2025-06,14.65,-0.78,3.01,2,2025-03,2.37,12.41,9.69,"NEOINFRA,"
Croissance Ltd.,CROISSANCE,Construction - Real Estate,19.88,BSE,2.89,1.76,2,2025-03,,19.88,2025-06,0,0,2025-06,0,,2.53,2,2024-03,0,0.88,1.14,"CROISSANCE,"
SSPDL Ltd.,SSPDL,Construction - Real Estate,19.54,BSE,15.10,-5.63,2,2025-03,42.25,57.17,2025-06,2.41,-2.46,2025-06,0,0,42.09,2,2025-03,20.83,-64.72,0.42,"SSPDL,"
Laddu Gopal Online Services Ltd.,LADDU,Construction - Real Estate,18.6,BSE,1.38,4.55,1,2025-03,1.88,10.6,2025-06,0,1.01,2025-06,18.34,0.72,0.3,1,2024-03,0,4.92,6.69,"LADDU,"
S&T Corporation Ltd.,STCORP,Construction - Real Estate,16.81,BSE,5.30,0.00,2,2025-09,,16.5,2025-09,0.27,-0.38,2025-09,0,,1.29,2,2025-03,0.52,0.31,0.23,"STCORP,"
Dhanuka Realty Ltd.,DRL,Construction - Real Estate,16.64,NSE,21.50,,1,2025-03,7.79,23.93,2025-03,3.13,0.89,2025-03,18.76,0.6,1.68,2,2025-03,0.71,20.42,18.37,"DRL,"
Yogi Infra Projects Ltd.,YOGISUNG,Construction - Real Estate,16.59,BSE,9.87,-6.89,2,2025-03,57.96,73.67,2025-06,214.55,-2.82,2025-06,0,,0.5,2,2024-03,1.24,2.88,2.08,"YOGISUNG,"
Jet Solar Ltd.,JETSOLAR,Construction - Real Estate,15.68,BSE,13.20,10.00,1,2025-03,0.43,16.06,2025-03,0.54,0.04,2025-03,391.91,24.52,0.76,1,2025-03,0.03,0.36,0.88,"JETSOLAR,"
Shree Krishna Infrastructure Ltd.,SKIFL,Construction - Real Estate,15.53,BSE,14.75,4.98,1,2025-03,,12.24,2025-03,0.8,0.03,2025-03,456.82,50.2,1.3,1,2024-03,0,0.28,0.36,"SKIFL,"
Satra Properties (India) Ltd.,SATRAPROP,Construction - Real Estate,15.52,BSE,0.87,,1,2021-09,88.83,103.32,2021-09,0,-1.16,2021-09,0,,,1,2021-03,1.48,-3.04,-1.13,"SATRAPROP,"
Rander Corporation Ltd.,RANDER,Construction - Real Estate,15.29,BSE,12.39,-1.04,1,2025-03,,14.93,2025-06,2.28,-0.47,2025-06,0,,0.66,1,2024-03,0.01,8.42,11.03,"RANDER,"
Cemantic Infra-Tech Ltd.,CEMAINFRA,Construction - Real Estate,13.03,BSE,5.20,-0.76,1,2025-03,2.29,15.31,2025-06,0,-0.32,2025-06,0,0,5.09,1,2025-03,0.86,-10.87,-6.16,"CEMAINFRA,"
Anna Infrastructures Ltd.,ANNAINFRA,Construction - Real Estate,13.02,BSE,34.90,-1.38,1,2025-03,0,12.81,2025-06,1.83,0.52,2025-06,24.9,1.46,1.22,1,2025-03,0,4.74,6.48,"ANNAINFRA,"
Sterling Green Woods Ltd.,STRGRENWO,Construction - Real Estate,12.8,BSE,30.20,-8.48,2,2025-03,14.16,24.46,2025-06,1.45,-0.58,2025-06,0,0,4.73,2,2024-03,3.16,-38.93,-8.45,"STRGRENWO,"
Sanathnagar Enterprises Ltd.,SEL,Construction - Real Estate,12.32,BSE,39.19,4.98,1,2025-09,13.45,25.71,2025-09,0,0.29,2025-09,42.18,,-0.99,1,2025-03,-1.15,0,1.04,"SEL,"
Skyline Ventures India Ltd.,SKILVEN,Construction - Real Estate,11.8,BSE,29.75,,1,2025-03,1.16,12.96,2025-06,0,-0.54,2025-06,0,,3.46,1,2024-03,0.27,-14.4,-12.15,"SKILVEN,"
Gyan Developers & Builders Ltd.,GYANDEV,Construction - Real Estate,11.26,BSE,37.54,1.46,1,2025-03,0,8.75,2025-06,3.61,1.3,2025-06,8.69,0.11,2.37,1,2025-03,0,22.42,32.01,"GYANDEV,"
KMF Builders & Developers Ltd.,KMFBLDR,Construction - Real Estate,11.24,BSE,9.23,-0.11,1,2025-03,,7.3,2025-06,2.8,-1.56,2025-06,0,,0.95,1,2024-03,0.02,3.85,5.38,"KMFBLDR,"
Mount Housing & Infrastructure Ltd.,MOUNT,Construction - Real Estate,9.53,BSE,31.47,,1,2025-03,14.73,23.8,2025-06,4,-0.67,2024-06,0,0,2.28,1,2024-03,2.36,1.75,8.59,"MOUNT,"
East Buildtech Ltd.,EASTBUILD,Construction - Real Estate,9.21,BSE,49.10,-3.99,1,2025-03,0.11,9.32,2025-06,0.62,-0.05,2025-06,0,0,1.4,1,2024-03,0.1,0.04,1.02,"EASTBUILD,"
UTL Industries Ltd.,UTLINDS,Construction - Real Estate,8.4,BSE,2.55,9.91,1,2025-03,0.07,8.46,2025-06,0.28,-0.01,2025-06,0,,2.01,1,2025-03,0.02,-2.46,-2.44,"UTLINDS,"
Jainco Projects (India) Ltd.,JAINCO,Construction - Real Estate,8.04,BSE,8.04,-1.95,1,2025-03,19.15,27.02,2025-06,0.98,0.05,2025-06,154.62,4.84,0.75,1,2025-03,1.8,0.07,2.29,"JAINCO,"
Ishaan Infrastructures & Shelters Ltd.,IISL,Construction - Real Estate,7.33,BSE,11.35,4.13,1,2025-03,,7.33,2025-06,0.2,-0.07,2025-06,0,,1.11,1,2024-03,0.02,-1.28,-1.26,"IISL,"
Purohit Construction Ltd.,PUROHITCON,Construction - Real Estate,6.66,BSE,15.12,,1,2025-03,0.16,6.77,2025-06,0.12,-0.28,2025-06,0,,4.04,1,2025-03,0.09,-13.43,-13.42,"PUROHITCON,"
Raghunath International Ltd.,RAGHUNAT,Construction - Real Estate,6.43,BSE,12.86,4.89,2,2025-03,0,6.21,2025-06,0.28,2.3,2025-06,2.54,0.1,0.4,2,2025-03,0,15.31,20.39,"RAGHUNAT,"
Epsom Properties Ltd.,EPSOMPRO,Construction - Real Estate,5.81,BSE,7.80,3.72,1,2025-09,1.85,7.66,2025-09,0,-0.32,2025-09,0,,-3.32,1,2025-03,-1.05,0,-289.71,"EPSOMPRO,"
Sikozy Realtors Ltd.,SIKOZY,Construction - Real Estate,5.17,BSE,1.16,0.00,1,2025-03,0.3,5.43,2025-06,0,-0.19,2025-06,0,,276.19,1,2025-03,5.38,-121.4,-42.68,"SIKOZY,"
Mahesh Developers Ltd.,MAHESH,Construction - Real Estate,5.11,BSE,12.30,,1,2025-03,10.85,15.23,2025-03,0,0.03,2023-12,0,0,1.29,1,2023-03,1.88,1.36,3,"MAHESH,"
Unishire Urban Infra Ltd.,UNISHIRE,Construction - Real Estate,4.9,BSE,2.01,0.00,1,2025-03,0,4.67,2025-03,22.42,-0.01,2025-03,0,0,0.23,1,2025-03,0,-0.07,-0.07,"UNISHIRE,"
Patidar Buildcon Ltd.,PATIDAR,Construction - Real Estate,4.68,BSE,8.50,,1,2025-03,2.21,6.78,2025-06,1.25,-0.4,2025-06,0,,0.72,1,2025-03,0.34,-5.58,-2.02,"PATIDAR,"
Athena Constructions Ltd.,ATHCON,Construction - Real Estate,4.42,BSE,5.90,2.61,1,2025-03,3.35,7.77,2025-03,0,-0.74,2025-03,0,,0.61,1,2024-03,0.47,-2.07,2.12,"ATHCON,"
Decorous Investment & Trading Co Ltd.,DITCO,Construction - Real Estate,4.14,BSE,12.00,,1,2025-03,0,4.08,2025-06,0.36,0.09,2025-06,48.14,1.1,1.07,1,2025-03,0,1.58,2.21,"DITCO,"
Abhishek Infraventures Ltd.,ABHIINFRA,Construction - Real Estate,3.65,BSE,7.23,4.93,2,2025-03,1.23,4.79,2025-06,0,-0.23,2025-06,0,,1.06,2,2024-03,0.32,-6.69,-5.15,"ABHIINFRA,"
SBL Infratech Ltd.,SBLI,Construction - Real Estate,3.59,BSE,44.20,-13.33,1,2025-03,0.18,3.6,2025-03,23.86,0.18,2025-03,19.7,,1.06,1,2024-03,0.05,3.2,3.18,"SBLI,"
CMM Infraprojects Ltd.,CMMIPL,Construction - Real Estate,3.06,NSE,1.95,,1,2025-03,70.89,69.68,2025-03,46.1,0.31,2024-03,14.42,-0.64,0.11,1,2022-03,0.72,0.91,6.7,"CMMIPL,"
Rajeswari Infrastructure Ltd.,RAJINFRA,Construction - Real Estate,2.82,BSE,5.09,,1,2024-03,,2.7,2024-03,0,-0.22,2024-03,0,0,,1,2022-03,32.6,-20.2,0.44,"RAJINFRA,"
Mahindra Lifespace Developers Ltd. - (Rights Entitlements (REs)),MAHLIFE-RE,Construction - Real Estate,0,NSE,74.30,,1,,,0,,,,-0,,,,1,-0,,,,"MAHLIFE-RE,"
Shradha Infraprojects Ltd. - (Rights Entitlements),SHRADHA-RE,Construction - Real Estate,0,NSE,4.12,,1,,,0,,,,-0,,,,1,-0,,,,"SHRADHA-RE,"
