Sector: Infrastructure,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Valplast Technologies Ltd.,VALPLAST,Engineering - Construction,114.1,BSE,57.26,-5.34,1,2025-03,22.55,136.28,,,,2025-03,18.66,,1.95,2,2025-03,0.74,22.41,24.97,"VALPLAST,"
K&R Rail Engineering Ltd.,KRRAIL,Engineering - Construction,110.59,BSE,38.71,-0.85,2,2025-03,0.21,104.35,2025-06,642.22,3.59,2025-06,30.8,,1.25,2,2024-03,0.07,20.58,13.36,"KRRAIL,"
Gensol Engineering Ltd.,GENSOL,Engineering - Construction,108.57,NSE,28.25,-4.91,1,2024-09,961.74,824.06,2024-12,1230.62,128.64,2024-12,0.84,0.02,0.16,2,2024-03,4.29,20.07,15.35,"GENSOL,"
Gayatri Highways Ltd.,GAYAHWS,Engineering - Construction,103.05,NSE,4.26,4.93,2,2025-03,956.2,1038.88,2025-06,4.01,33.95,2025-06,0.09,0,-0.17,2,2025-03,-1.53,0,3.12,"GAYAHWS,"
Suntech Infra Solutions Ltd.,SUNTECH,Engineering - Construction,101.65,NSE,52.50,-2.87,1,2025-03,71.81,165.11,2025-03,152.65,12.11,2025-03,8.39,,1.09,1,2025-03,1.43,27.34,22.75,"SUNTECH,"
IL&FS Transportation Networks Ltd.,IL&FSTRANS,Engineering - Construction,98.69,NSE,2.97,4.95,1,2020-03,15512.54,15311.48,2020-03,99.51,-972.95,2020-03,0,,,1,2020-03,-1.04,0,-89.99,"IL&FSTRANS,"
Virya Resources Ltd.,VIRYA,Engineering - Construction,94.5,BSE,630.00,,1,2025-03,0.71,95.21,2025-06,0,-0.21,2025-06,0,,18,1,2025-03,0.13,-3.1,-2.83,"VIRYA,"
Sonu Infratech Ltd.,SONUINFRA,Engineering - Construction,90.97,NSE,87.90,2.39,2,2025-09,59.68,149.95,2025-03,170.3,11.04,2025-03,8.24,,1.48,2,2025-03,1.12,18.78,15.92,"SONUINFRA,"
Trom Industries Ltd.,TROM,Engineering - Construction,90.06,NSE,97.95,4.15,1,2025-03,14.71,87.89,2025-03,93.32,4.61,2025-03,19.53,,1.93,1,2025-03,0.31,15.64,18.45,"TROM,"
Jayant Infratech Ltd.,JAYANT,Engineering - Construction,84.76,BSE,82.00,-0.35,1,2025-03,15.73,80.16,2025-03,121.72,8.4,2025-03,10.08,,1.81,1,2025-03,0.35,22.1,22.54,"JAYANT,"
Noida Toll Bridge Company Ltd.,NOIDATOLL,Engineering - Construction,83.04,NSE,4.38,0.92,2,2025-03,42.91,91.45,2025-06,40.76,-234.74,2025-06,0,0,-2.33,2,2025-03,-1.08,-296.63,-178.1,"NOIDATOLL,"
Teamo Productions HQ Ltd.,TPHQ,Engineering - Construction,73.45,NSE,0.66,0.00,1,2025-09,,73.04,2025-09,189.58,1.81,2025-09,40.58,0.27,0.54,1,2025-03,0,3.12,4,"TPHQ,"
VSF Projects Ltd.,VSFPROJ,Engineering - Construction,72.34,BSE,44.00,-0.56,1,2025-03,60.44,132.23,2025-06,0,-0.18,2025-06,0,,0.73,1,2024-03,-1.72,0,0,"VSFPROJ,"
K2 Infragen Ltd.,K2INFRA,Engineering - Construction,71.92,NSE,57.00,1.69,1,2025-03,55.33,101.77,2025-03,146.61,11.64,2025-03,6.18,,0.94,2,2025-03,0.73,21.36,17.9,"K2INFRA,"
Kaizen Agro Infrabuild Ltd.,KAIZENAGRO,Engineering - Construction,70.44,BSE,13.70,-1.79,1,2025-03,,69.53,2025-06,25.19,0.92,2025-06,76.98,1.8,0.61,1,2024-03,0,0.11,0.19,"KAIZENAGRO,"
Rachana Infrastructure Ltd.,RILINFRA,Engineering - Construction,68.84,NSE,37.00,0.41,1,2025-03,7.32,72.2,2025-03,94.16,4.1,2025-03,16.78,,0.79,1,2025-03,0.08,4.82,8.31,"RILINFRA,"
Chiraharit Ltd.,CHIRAHARIT,Engineering - Construction,68.77,BSE,12.55,-2.71,1,2025-03,20.22,88.38,,,,2025-03,10.58,,1.65,2,2025-03,2.11,93.46,38.94,"CHIRAHARIT,"
Promax Power Ltd.,PROMAX,Engineering - Construction,65,BSE,26.00,,1,2025-03,2.16,59.99,2025-03,66.42,2.34,2025-03,27.75,,1.62,1,2024-03,0.47,5.38,9.52,"PROMAX,"
Conart Engineers Ltd.,CONART,Engineering - Construction,61.92,BSE,98.60,-0.45,1,2025-03,0.02,56.12,2025-06,61.39,3.26,2025-06,18.98,1.08,1.89,1,2025-03,0,8.76,12.72,"CONART,"
Sam Industries Ltd.,SAMINDUS,Engineering - Construction,59.13,BSE,54.10,-5.91,1,2025-03,32.95,89.78,2025-06,13.22,3.22,2025-06,18.34,0.28,0.82,1,2025-03,0.46,4.53,5.71,"SAMINDUS,"
Popular Foundations Ltd.,PFL,Engineering - Construction,58.89,BSE,28.90,0.00,1,2025-03,11.36,69.83,2025-03,58.68,3.81,2025-03,15.47,,1.37,1,2024-03,0.68,18.32,19.14,"PFL,"
CCL International Ltd.,CCLINTER,Engineering - Construction,56.62,BSE,28.51,-6.68,1,2025-03,24.05,73.21,2025-06,47.59,1.13,2025-06,49.93,-2.54,1.18,1,2025-03,0.51,1.53,3.41,"CCLINTER,"
Salasar Exteriors & Contour Ltd.,SECL,Engineering - Construction,55.59,NSE,5.40,,1,2025-03,9.45,64.97,2025-03,4.06,0.74,2025-03,75.43,4.8,4.63,1,2024-03,0.78,0.48,0.24,"SECL,"
MEP Infrastructure Developers Ltd.,MEP,Engineering - Construction,52.88,NSE,2.82,0.00,1,2024-03,217,256.81,2024-03,50.46,-757.3,2024-03,0,,,1,2023-03,0.94,-38.82,-14.54,"MEP,"
Madhucon Projects Ltd.,MADHUCON,Engineering - Construction,52.69,NSE,7.06,-0.98,2,2025-09,3395.05,3377.65,2025-09,536.91,-765.54,2025-06,0,,-0.02,2,2024-03,-2.6,0,-1.31,"MADHUCON,"
Agni Green Power Ltd.,AGNI,Engineering - Construction,51.38,NSE,26.30,-4.71,1,2025-03,9.8,60.68,2025-03,41.09,0.63,2025-03,81.98,,1.63,1,2025-03,0.31,2.01,6.93,"AGNI,"
Teerth Gopicon Ltd.,TGL,Engineering - Construction,49.86,NSE,41.55,2.59,1,2025-03,24.22,71.47,2025-03,118.27,12.84,2025-03,3.88,,0.66,2,2025-03,0.32,26.96,35.08,"TGL,"
Vaghani Techno-Build Ltd.,VAGHANI,Engineering - Construction,49.68,BSE,95.17,1.99,1,2025-09,0.4,50,2025-09,1.1,0.51,2025-09,97.41,1.82,6.01,1,2024-03,0,-1.4,1.27,"VAGHANI,"
Akash Infra-Projects Ltd.,AKASH,Engineering - Construction,47.05,NSE,27.90,-0.36,2,2025-03,84.09,124.76,2025-06,64.52,0.75,2025-06,65.71,8.86,0.55,2,2024-03,1.05,0.22,2.99,"AKASH,"
Shreeshay Engineers Ltd.,SHREESHAY,Engineering - Construction,43.57,BSE,33.00,,1,2025-03,0,39.34,2025-03,1.29,0.14,2025-03,321.8,-16.48,1.82,1,2025-03,0,0.57,0.92,"SHREESHAY,"
Integrity Infrabuild Developers Ltd.,INTEGRITY,Engineering - Construction,43.04,NSE,100.10,-0.15,1,2025-03,12.91,53.33,2025-03,108.7,2.77,2025-03,15.52,,,1,-0,,,,"INTEGRITY,"
Modern Malleables Ltd.,MODMA,Transmission Towers / Equipments,42.53,BSE,3.65,,1,2025-03,4.14,46.61,2025-06,77.7,12.93,2025-06,3.29,,0.26,1,2025-03,0.03,6.54,7.91,"MODMA,"
VL Infraprojects Ltd.,VLINFRA,Engineering - Construction,42.27,NSE,26.90,3.46,1,2025-03,20.35,57.42,2025-03,121.04,7.02,2025-03,6.02,,1.01,1,2025-03,0.49,24.08,27.3,"VLINFRA,"
Mapro Industries Ltd.,MAPROIN,Engineering - Construction,40.64,BSE,48.45,,1,2025-03,0.01,40.59,2025-06,0.81,0.1,2025-06,423.38,8.46,1.56,1,2021-03,0,-0.83,-1.11,"MAPROIN,"
NACDAC Infrastructure Ltd.,NACDAC,Engineering - Construction,36.87,BSE,35.00,,1,2025-03,6.8,41.49,2025-03,48.58,4.14,2025-03,8.9,,1.52,1,2025-03,0.28,22.9,26.22,"NACDAC,"
Faalcon Concepts Ltd.,FAALCON,Engineering - Construction,34.83,BSE,51.00,0.00,1,2025-03,5.9,39.95,2025-03,28.75,2.67,2025-03,13.03,,1.83,1,2024-03,0.6,39.68,38.44,"FAALCON,"
Kaushalya Infrastructure Development Corporation Ltd.,KAUSHALYA,Engineering - Construction,34.11,NSE,985.10,-1.24,2,2025-06,,33.45,2025-06,0.13,0.26,2025-06,5.72,0.24,0.44,2,2025-03,0,7.15,6.41,"KAUSHALYA,"
Genus Prime Infrastructures Ltd.,GENUSPRIME,Engineering - Construction,34.06,BSE,22.82,-3.14,2,2025-03,21.63,55.57,2025-06,0.76,0.08,2025-06,0,0,0.75,2,2025-03,0.47,-0.08,-0.05,"GENUSPRIME,"
Julien Agro Infratech Ltd.,JULIEN,Engineering - Construction,33.48,BSE,2.81,-3.44,1,2025-09,0.79,33.93,2025-09,143.47,2.64,2025-09,12.69,0.84,0.46,1,2024-03,0,0.12,0.19,"JULIEN,"
Ranjeet Mechatronics Ltd.,RANJEET,Engineering - Construction,32.04,BSE,8.01,,1,2025-03,8.59,40.47,2025-03,10.79,0.95,2025-03,33.73,4.85,1.06,1,2024-03,0.41,0.75,5.41,"RANJEET,"
Manav Infra Projects Ltd.,MANAV,Engineering - Construction,29.71,NSE,21.75,0.00,1,2025-03,7.3,30.02,2025-03,24.5,3.22,2025-03,9.23,0.45,3.45,1,2025-03,0.9,106.69,40.82,"MANAV,"
Vivanta Industries Ltd.,VIVANTA,Engineering - Construction,27.7,BSE,2.19,-1.35,2,2025-03,21.86,49.34,2025-06,182.7,-1.05,2025-06,0,,1.59,2,2025-03,1.3,-7.87,-3.44,"VIVANTA,"
Raunaq lnternational Ltd.,RAUNAQ,Engineering - Construction,21.73,BSE,65.00,4.82,1,2025-03,1.7,19.74,2025-06,28.52,2.01,2025-06,10.82,0.71,2.52,1,2025-03,0.22,17.1,14.28,"RAUNAQ,"
TechIndia Nirman Ltd.,TECHIN,Engineering - Construction,21.73,NSE,14.00,,1,2025-03,70.1,87.82,2025-06,0,-0.52,2025-03,0,0,1.99,1,2024-03,6.85,-3.32,-0.42,"TECHIN,"
Adhbhut Infrastructure Ltd.,ADHBHUTIN,Engineering - Construction,19.38,BSE,17.62,,1,2025-03,3.14,22.5,2025-06,0.59,-0.94,2025-06,0,,-2.73,1,2025-03,-0.46,0,0,"ADHBHUTIN,"
Ind Renewable Energy Ltd.,INDRENEW,Engineering - Construction,19.25,BSE,13.89,-4.73,1,2025-03,0.47,19.71,2025-06,0,-0.03,2025-06,0,0,0.74,1,2024-03,0.02,0.31,0.07,"INDRENEW,"
PBA Infrastructure Ltd.,PBAINFRA,Engineering - Construction,18.52,BSE,14.22,-0.91,1,2025-03,404.89,404.56,2025-06,30.86,1.69,2025-06,10.97,0.53,-0.16,1,2024-03,-3.47,0,0.59,"PBAINFRA,"
RJ Shah & Company Ltd.,RJSHAH,Engineering - Construction,15.97,BSE,570.00,,1,2025-09,1.23,16.96,2025-09,10.46,5.66,2025-09,2.82,-1.64,0.39,1,2025-03,0.03,15.14,20,"RJSHAH,"
Crane Infrastructure Ltd.,CRANEINFRA,Engineering - Construction,12.03,BSE,16.61,-4.43,1,2025-03,0.01,11.16,2025-06,1.41,0.6,2025-06,19.92,3.09,0.87,1,2024-03,0,11.74,15.15,"CRANEINFRA,"
Janus Corporation Ltd.,JANUSCORP,Engineering - Construction,11.76,BSE,4.72,,1,2024-09,,11.49,2024-03,38.9,0.37,2024-03,31.78,-6.22,0.4,1,2024-03,0,2.46,3.45,"JANUSCORP,"
Indifra Ltd.,INDIFRA,Engineering - Construction,11.01,NSE,15.10,-2.58,1,2025-03,0,10.88,2025-03,11.72,0.01,2025-03,0,,0.61,1,2025-03,0,0.04,0.07,"INDIFRA,"
Transwind Infrastructures Ltd.,TRANSWIND,Engineering - Construction,10.94,NSE,14.30,-4.98,1,2025-03,5.69,16.16,2025-03,22.88,0.58,2025-03,18.83,0.48,0.61,1,2025-03,0.35,3.6,9.82,"TRANSWIND,"
Setubandhan Infrastructure Ltd.,SETUINFRA,Engineering - Construction,7.04,NSE,0.54,1.89,1,2023-09,160.2,167.08,2022-12,13.62,-0.06,2023-03,203.41,,,1,2023-03,1.47,0.07,0.4,"SETUINFRA,"
VKJ Infradevelopers Ltd.,VKJINFRA,Engineering - Construction,6.9,BSE,0.29,,1,2022-09,1.01,7.83,2022-12,0,0.02,2022-12,405.99,-42.6,,1,2022-03,0.07,0.08,0.08,"VKJINFRA,"
Shelter Infra Projects Ltd.,SIPL,Engineering - Construction,6.6,BSE,18.50,8.82,1,2025-09,10.34,16.75,2025-09,2.32,0.08,2025-09,84.68,4.45,1.8,1,2025-03,2.67,6.56,1.95,"SIPL,"
Shree Precoated Steels Ltd.,SPSL,Engineering - Construction,6.52,BSE,15.75,5.00,1,2025-09,,6.48,2025-09,0,-0.59,2025-09,0,0,-2.67,1,2025-03,0,0,0,"SPSL,"
Vardhman Concrete Ltd.,VARDHMAN,Engineering - Construction,6.3,BSE,8.80,-0.79,1,2025-03,15.72,22.02,2025-03,0,-9.44,2025-03,0,,-0.33,1,2024-03,-1.58,0,-17.58,"VARDHMAN,"
Ridings Consulting Engineers India Ltd.,RIDINGS,Engineering - Construction,5.72,BSE,4.60,,1,2022-03,11,16.72,2022-03,4.85,0.03,2022-03,176.62,-3.54,,1,2022-03,6.32,1.88,11.96,"RIDINGS,"
Diamant Infrastructure Ltd.,DIAMANT,Engineering - Construction,3.59,BSE,1.02,,1,2025-03,11.14,14.57,2025-06,0,0.05,2025-06,66.5,4.02,0.33,1,2025-03,1.01,0.83,0.41,"DIAMANT,"
Mcnally Bharat Engineering Company Ltd.,MBECL,Engineering - Construction,2.3,NSE,3.27,,2,2025-03,3092.67,3073.91,2025-06,93.76,-1726.05,2024-12,0,,-0.01,2,2024-03,-0.74,0,0,"MBECL,"
Anand Projects Ltd.,ANANDPROJ,Engineering - Construction,2.29,BSE,24.48,,2,2025-03,0,1.5,2025-06,1.2,-9.74,2023-12,0.11,,0.06,2,2025-03,0,-192.56,-18.82,"ANANDPROJ,"
Shah Construction Company Ltd.,SHAHCON,Engineering - Construction,0.98,BSE,60.74,,1,2025-03,112.44,113.2,2025-06,4.05,-2.69,2024-12,0,0,-0.01,1,2025-03,-1.12,0,20.62,"SHAHCON,"
AB Infrabuild Ltd. - RE,ABIN-RE,Engineering - Construction,0,NSE,53.40,,1,,,0,,,,-0,,,,1,-0,,,,"ABIN-RE,"
Jyoti Structures Ltd. - (Rights Entitlements (REs)),JYOTI-RE1,Transmission Towers / Equipments,0,NSE,0.53,,1,,,0,,,,-0,,,,1,-0,,,,"JYOTI-RE1,"
Manav Infra Projects Ltd. - (Rights Entitlements),MANAV-RE,Engineering - Construction,0,NSE,0.80,,1,,,0,,,,-0,,,,1,-0,,,,"MANAV-RE,"
SEPC Ltd. - (Rights Entitlements (REs)),SEPC-RE3,Engineering - Construction,0,NSE,1.13,,1,,,0,,,,-0,,,,1,-0,,,,"SEPC-RE3,"
SEPC Ltd- Partly Paid-up Equity Shares (Rights Issue),SEPCPP,Engineering - Construction,0,NSE,5.21,,1,,,0,,,,-0,,,,1,-0,,,,"SEPCPP,"
