Sector: Construction Materials,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Solid Stone Company Ltd.,SOLIDSTON,Ceramics/Marble/Granite/Sanitaryware,18.81,BSE,35.50,-0.78,2,2025-03,17.94,36.69,2025-06,29.11,0.87,2025-06,22.67,6.85,0.84,2,2025-03,0.8,3.75,7.94,"SOLIDSTON,"
Triveni Glass Ltd.,TRIVENIGQ,Glass,16.25,BSE,12.92,-0.15,1,2025-09,18.72,34.96,2025-03,0,0.09,2025-03,184.08,12.05,-1.08,1,2025-03,-1.27,0,2.32,"TRIVENIGQ,"
Shiva Granito Export Ltd.,SHIVAEXPO,Ceramics/Marble/Granite/Sanitaryware,14.92,BSE,11.29,,1,2025-03,5.19,19.27,2025-03,8.6,0.02,2025-03,596.79,35.95,0.99,1,2024-03,0.36,7.68,9.48,"SHIVAEXPO,"
Milestone Global Ltd.,MILESTONE,Cement & Construction Materials,13.05,BSE,26.00,0.00,2,2025-03,0,11.87,2025-06,13.18,0.46,2025-06,28.12,-4.97,1.32,2,2025-03,0,2.08,3.21,"MILESTONE,"
Burnpur Cement Ltd.,BURNPUR,Cement & Construction Materials,11.47,NSE,6.60,,1,2025-03,483.82,494.42,2025-06,0,-45.33,2024-09,0,0,-0.12,1,2025-03,-0.97,0,0,"BURNPUR,"
Mayur Floorings Ltd.,MAYURFL,Ceramics/Marble/Granite/Sanitaryware,9.82,BSE,19.36,,1,2025-03,2.85,12.66,2025-06,7.17,-1.29,2025-06,0,0,2.84,1,2025-03,0.83,2.3,4.72,"MAYURFL,"
Neelkanth Rockminerals Ltd.,NEELKAN,Ceramics/Marble/Granite/Sanitaryware,9.22,BSE,18.28,-4.99,1,2025-03,,8.8,2025-06,0,0.21,2025-06,43.7,1.31,1.15,1,2024-03,0,3.11,5.86,"NEELKAN,"
Bloom Dekor Ltd.,BLOOM,Wood & Wood Products,7.56,BSE,10.48,-4.73,1,2025-03,12.4,18.46,2025-06,5.25,-0.81,2025-06,0,0,-1.16,1,2024-03,-2.24,0,-18.67,"BLOOM,"
RCC Cements Ltd.,RCCEMEN,Cement & Construction Materials,7.24,BSE,12.93,,1,2025-03,1.24,8.38,2025-06,0.01,-0.13,2024-06,0,0,2.23,1,2024-03,0.36,-3.25,-2.42,"RCCEMEN,"
Vaishno Cement Company Ltd.,VAICC,Cement & Construction Materials,6.8,BSE,7.60,,1,2025-03,1.83,8.62,2025-06,0.18,-0.36,2025-06,0,0,-4.92,1,2024-03,-0.91,0,0,"VAICC,"
Jain Marmo Industries Ltd.,JAINMARMO,Ceramics/Marble/Granite/Sanitaryware,6.53,BSE,20.87,,1,2025-03,1.3,7.79,2025-06,1.63,-0.15,2025-06,0,,1.65,1,2024-03,0.38,1.67,3.25,"JAINMARMO,"
National Plywood Industries Ltd.,NATPLY,Wood & Wood Products,5.74,BSE,2.33,1.75,1,2019-12,10.95,16.51,2019-12,40.47,-1.89,2019-12,0,0,,1,2019-03,-1.29,0,0,"NATPLY,"
Ambition Mica Ltd.,AMBITION,Laminates/Decoratives,4.42,BSE,2.96,,1,2023-03,32.51,36.91,2023-06,13.26,-3.07,2023-06,0,,-0.32,1,2023-03,-2.6,0,7.02,"AMBITION,"
