Sector: Other,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Artefact Projects Ltd.,ARTEFACT,Engineering Consultancy,45.67,BSE,62.95,0.25,1,2025-03,14.64,57.67,2025-06,29.13,7.01,2025-06,6.51,0.33,0.68,1,2024-03,0.17,9.11,9.98,"ARTEFACT,"
Icon Facilitators Ltd.,ICON,Business Support,43.66,BSE,55.55,,1,2024-03,2.48,43.6,,,,2024-03,24.77,,,1,2024-03,0.42,34.78,34.46,"ICON,"
Nirmitee Robotics India Ltd.,NIRMITEE,Professional Services,43.21,BSE,120.00,,1,2025-03,1.71,43.44,2025-03,8.93,0.6,2025-03,71.78,,8.33,2,2025-03,0.33,12.92,14.86,"NIRMITEE,"
Docmode Health Technologies Ltd.,DHTL,Educational Institutions,36.66,NSE,116.65,-1.97,1,2025-03,6.82,41.65,2025-03,41.77,-2.03,2025-03,0,,4.39,2,2025-03,0.82,-21.65,-0.27,"DHTL,"
Manglam Infra & Engineering Ltd.,MIEL,Engineering Consultancy,36.6,NSE,20.80,-4.59,1,2025-03,5.88,42.25,2025-03,45.18,2.93,2025-03,12.48,,0.83,1,2025-03,0.13,9.59,13.03,"MIEL,"
Swasti Vinayaka Art & Heritage Corporation Ltd.,SVARTCORP,Business Support,35.55,BSE,3.92,-2.24,1,2025-03,13.88,49.41,2025-06,23.67,3.65,2025-06,9.73,0.69,1.27,1,2025-03,0.52,9.13,11.81,"SVARTCORP,"
Innovatus Entertainment Networks Ltd.,INNOVATUS,Professional Services,34.25,BSE,14.14,,1,2024-09,,32.73,2024-03,19.93,0.64,2024-03,53.35,,0.33,1,2024-03,0,7.11,9.47,"INNOVATUS,"
Tree House Education & Accessories Ltd.,TREEHOUSE,Educational Institutions,33.13,NSE,7.59,-2.19,2,2025-03,0,33.13,2025-06,6.41,-16.84,2025-06,0,0,0.17,2,2025-03,0,-8.34,-1.48,"TREEHOUSE,"
Kaarya Facilities And Services Ltd.,KAARYAFSL,Professional Services,26.65,BSE,28.50,,1,2025-03,8.69,32.67,2025-03,38.1,1.72,2025-03,15.51,0.34,-16.25,1,2024-03,-4.4,-568.93,-59.09,"KAARYAFSL,"
Varanium Cloud Ltd.,CLOUD,Business Support,25.87,NSE,5.85,,1,2023-09,,4.45,2023-03,383.36,85.47,2023-03,0.3,,,1,2023-03,0,109.41,149.77,"CLOUD,"
Abhishek Integrations Ltd.,AILIMITED,Business Support,25.65,NSE,42.60,4.93,1,2025-09,8.86,34.32,2025-03,26.36,1.03,2025-03,25.01,0.25,2.5,1,2025-03,0.76,10.52,13.51,"AILIMITED,"
Virtual Global Education Ltd.,VIRTUALG,Educational Institutions,23.3,BSE,0.55,-1.79,2,2025-09,1.45,24.62,2025-09,0.37,-0.54,2025-09,0,,0.38,2,2025-03,0.04,-0.63,-0.57,"VIRTUALG,"
DRA Consultants Ltd.,DRA,Engineering Consultancy,21.67,BSE,19.75,,1,2025-03,0,17.72,2025-03,21.46,2.69,2025-03,8.05,0.79,0.66,1,2025-03,0,8.55,12.33,"DRA,"
Vanta Bioscience Ltd.,VANTABIO,Business Support,19.63,BSE,27.60,-0.33,1,2025-03,30.47,49.96,2025-03,1.13,-2.66,2025-03,0,,0.83,2,2024-03,4.02,-52.62,-4.08,"VANTABIO,"
Tarini International Ltd.,TARINI,Engineering Consultancy,16.9,BSE,13.00,5.52,1,2025-03,5.97,22.54,2025-03,2.01,0.3,2025-03,57.28,15.82,0.57,1,2024-03,0.2,-4.07,-2.46,"TARINI,"
Humming Bird Education Ltd.,HBEL,Educational Institutions,16.69,BSE,27.22,4.97,1,2025-03,0,16.59,2025-03,5.4,0.36,2025-03,46.13,2.66,8.4,2,2025-03,0,35.66,42.46,"HBEL,"
Rajasthan Petro Synthetics Ltd.,RAJSPTR,Professional Services,16.5,BSE,11.00,-1.26,1,2025-03,0,16.49,2025-06,0.22,0.64,2025-06,25.99,0.71,-7.6,1,2025-03,0,0,0,"RAJSPTR,"
Shangar Decor Ltd.,SHANGAR,Business Support,15.18,BSE,0.31,0.00,1,2025-03,0.46,7.46,2025-06,18.9,0.79,2025-06,19.24,0.98,0.26,1,2025-03,0.01,2.49,4.07,"SHANGAR,"
MT Educare Ltd.,MTEDUCARE,Educational Institutions,14.95,NSE,2.00,-1.48,2,2025-03,126.55,129.9,2025-06,43.38,-33.2,2025-06,0,,-2.23,2,2024-03,3.94,-64.12,-9.33,"MTEDUCARE,"
Winny Immigration & Education Services Ltd.,WINNY,Professional Services,14.32,NSE,66.00,,1,2025-03,0.27,10.08,2025-03,8.19,-4.63,2025-03,0,,2.43,1,2025-03,0.05,-112.84,-116.29,"WINNY,"
Sanghvi Brands Ltd.,SBRANDS,Professional Services,12.61,BSE,12.11,-9.56,1,2025-03,0,7.6,2025-03,8.52,1.09,2025-03,11.6,0.72,1.23,2,2025-03,0,20.17,21.92,"SBRANDS,"
Kuberan Global Edu Solutions Ltd.,KGES,Educational Institutions,12.05,BSE,57.19,4.99,1,2025-09,0.04,12.09,2025-03,0.53,-0.46,2025-03,0,,5.38,1,2025-03,0,-18.58,-18.58,"KGES,"
Falcon Technoprojects India Ltd.,FALCONTECH,Engineering Consultancy,9.19,NSE,17.15,,1,2025-09,31.04,40.2,2025-03,26.47,1.17,2025-03,7.87,,0.4,1,2024-03,0.85,14.02,12.18,"FALCONTECH,"
Suvidha Infraestate Corporation Ltd.,SICL,Business Support,8.23,BSE,9.25,4.99,1,2025-09,3.68,11.89,2025-09,0.19,-0.03,2025-09,0,0,-4.26,1,2025-03,-1.53,0,-2.16,"SICL,"
Swagtam Trading & Services Ltd.,SWAGTAM,Business Support,7.56,BSE,63.50,-0.78,1,2025-03,0,7.47,2025-06,1.1,-0.03,2025-06,0,,1.67,1,2025-03,0,-1.16,-1.47,"SWAGTAM,"
Shyama Computronics And Services Ltd.,SHYAMACOMP,Business Support,5.35,BSE,5.32,,1,2025-03,0,5.34,2025-06,0.26,0.15,2025-06,36.42,0.38,0.53,1,2025-03,0,1.44,1.74,"SHYAMACOMP,"
ACE EduTrend Ltd.,ACEEDU,Educational Institutions,3.88,BSE,4.24,,1,2025-03,,3.87,2025-06,0,-0.62,2025-06,0,0,0.48,1,2024-03,0,-1.84,-1.11,"ACEEDU,"
Sundaram Finance Holdings Ltd. - Rights Entitlement,SFHL-RE,Other,0,NSE,13.85,,1,,,0,,,,-0,,,,1,-0,,,,"SFHL-RE,"
Bharti Airtel Ltd. - (Partly Paid up Equity Shares (Rights Issue)),AIRTELPP,Other,0,NSE,1501.25,-5.03,1,,,0,,,,-0,,,,1,-0,,,,"AIRTELPP,"
Aurum PropTech Ltd.- Partly Paid up Equity Shares (Rights Issue),AURUMPP1,Other,0,NSE,131.00,,1,,,0,,,,-0,,,,1,-0,,,,"AURUMPP1,"
Tembo Global Industries Ltd. - (Rights Entitlement ),TEMBO-RE,Other,0,NSE,4.00,,1,,,0,,,,-0,,,,1,-0,,,,"TEMBO-RE,"
Libas Consumer Products Ltd. (Rights Entitlement),LIBAS-RE,Other,0,NSE,1.50,,1,,,0,,,,-0,,,,1,-0,,,,"LIBAS-RE,"
Ajooni Biotech Ltd. - (Rights Entitlements (REs)),AJOONI-RE,Other,0,NSE,0.40,,1,,,0,,,,-0,,,,1,-0,,,,"AJOONI-RE,"
Akg Exim Ltd. - (AKG-RE),AKG-RE,Other,0,NSE,18.75,,1,,,0,,,,-0,,,,1,-0,,,,"AKG-RE,"
Destiny Logistics & Infra Ltd. - RE,DESTIN-RE,Other,0,NSE,2.70,,1,,,0,,,,-0,,,,1,-0,,,,"DESTIN-RE,"
Mittal Life Style Ltd. - RE,MITTAL-RE,Other,0,NSE,0.45,,1,,,0,,,,-0,,,,1,-0,,,,"MITTAL-RE,"
Khfm Hospitality And Facility Management Services Ltd. - RE,KHFM-RE,Other,0,NSE,2.80,,1,,,0,,,,-0,,,,1,-0,,,,"KHFM-RE,"
Bright Solar Ltd. - (BRIGHT-RE),BRIGHT-RE,Other,0,NSE,0.20,,1,,,0,,,,-0,,,,1,-0,,,,"BRIGHT-RE,"
Godha Cabcon & Insulation Ltd. - (Rights Entitlements),GODHA-RE,Unspecified,0,NSE,0.10,,1,,,0,,,,-0,,,,1,-0,,,,"GODHA-RE,"
Debock Industries Ltd. - RE,DIL-RE,Other,0,NSE,1.20,,1,,,0,,,,-0,,,,1,-0,,,,"DIL-RE,"
Shree Ram Proteins Ltd. - (SRPL-RE),SRPL-RE,Other,0,NSE,0.10,,1,,,0,,,,-0,,,,1,-0,,,,"SRPL-RE,"
Vaxtex Cotfab Ltd. - (VCL-RE),VCL-RE,Other,0,NSE,0.15,,1,,,0,,,,-0,,,,1,-0,,,,"VCL-RE,"
Perfect infraengineers Ltd. - (Rights Entitlement),PERF-RE,Other,0,NSE,5.10,,1,,,0,,,,-0,,,,1,-0,,,,"PERF-RE,"
Perfect Infraengineers Ltd. - (Partly Paidup),PERFECTPP,Unspecified,0,NSE,8.00,,1,,,0,,,,-0,,,,1,-0,,,,"PERFECTPP,"
Varanium Cloud Ltd. - (Rights Entitlement),CLOUD-RE,Other,0,NSE,10.35,,1,,,0,,,,-0,,,,1,-0,,,,"CLOUD-RE,"
Dudigital Global Ltd. - (Dudigital Global Ltd-RE),DUDIG-RE,Other,0,NSE,18.75,,1,,,0,,,,-0,,,,1,-0,,,,"DUDIG-RE,"
Globe International Carriers Ltd. - (Rights Entitlements),GICL-RE,Other,0,NSE,0.25,,1,,,0,,,,-0,,,,1,-0,,,,"GICL-RE,"
Marshall Machines Ltd. - (Marshall Machines Ltd-RE),MARSHAL-RE,Other,0,NSE,1.90,,1,,,0,,,,-0,,,,1,-0,,,,"MARSHAL-RE,"
Grasim Industries Ltd. - (Rights Issue Partly Paidup),GRASIMPP1,Other,0,NSE,1739.25,,1,,,0,,,,-0,,,,1,-0,,,,"GRASIMPP1,"
Nagreeka Exports Ltd. - (Rights Entitlements pursuant),NAGREE-RE,Other,0,NSE,11.85,,1,,,0,,,,-0,,,,1,-0,,,,"NAGREE-RE,"
Silgo Retail Ltd. - (Rights Entitlements (REs)),SILGO-RE,Other,0,NSE,0.55,,1,,,0,,,,-0,,,,1,-0,,,,"SILGO-RE,"
Globe Textiles (India) Ltd. - (Rights Entitlement),Globe-RE,Other,0,NSE,0.20,,1,,,0,,,,-0,,,,1,-0,,,,"Globe-RE,"
Adroit Infotech Ltd. - (Rights Entitlements (REs)),ADROITPP,Other,0,BSE,6.42,,1,,,0,,,,-0,,,,1,-0,,,,"ADROITPP,"
Yarn Syndicate Ltd. - (Rights Entitlements (REs)),YARNPP,Other,0,BSE,3.40,-4.76,1,,,0,,,,-0,,,,1,-0,,,,"YARNPP,"
Sanginita Chemicals Ltd. - (Rights Entitlement,SANG-RE,Other,0,NSE,2.20,,1,,,0,,,,-0,,,,1,-0,,,,"SANG-RE,"
Ajooni Biotech Ltd. - (Rights Entitlements (REs)),AJOONI-RE1,Other,0,NSE,0.30,,1,,,0,,,,-0,,,,1,-0,,,,"AJOONI-RE1,"
Iykot Hitech Toolroom Ltd. - (Partly Paid-up Equity Shares (Rights Issue),IYKOTPP,Other,0,BSE,9.54,,1,,,0,,,,-0,,,,1,-0,,,,"IYKOTPP,"
Kshitij Polyline Ltd. - (Rights Entitlements),KSHITI-RE,Other,0,NSE,0.79,,1,,,0,,,,-0,,,,1,-0,,,,"KSHITI-RE,"
Mitcon Consultancy & Engineering Services Ltd. - (Rights Entitlements),MITCON-RE,Other,0,NSE,55.30,,1,,,0,,,,-0,,,,1,-0,,,,"MITCON-RE,"
Nandani Creation Ltd. (Rights Entitlement),NANDANI-RE,Other,0,NSE,7.48,,1,,,0,,,,-0,,,,1,-0,,,,"NANDANI-RE,"
Sar Televenture Ltd. - (Rights Entitlements),SARTE-RE,Other,0,NSE,30.45,,1,,,0,,,,-0,,,,1,-0,,,,"SARTE-RE,"
Nakoda Group of Industries Ltd. - (NGILPP),NGILPP,Other,0,BSE,18.06,,1,,,0,,,,-0,,,,1,-0,,,,"NGILPP,"
Sobha Ltd. - Partly Paid-up Equity Shares (Rights Issue),SOBHAPP,Other,0,NSE,766.55,,1,,,0,,,,-0,,,,1,-0,,,,"SOBHAPP,"
Globesecure Technologies Ltd. - (Rights Entitlements),GSTL-RE,Other,0,NSE,2.30,,1,,,0,,,,-0,,,,1,-0,,,,"GSTL-RE,"
Adroit Infotech Ltd. - Partly Paid Up,ADROITPP1,Unspecified,0,NSE,6.29,,1,,,0,,,,-0,,,,1,-0,,,,"ADROITPP1,"
Nirman Agri Genetics Ltd. - (Rights Entitlements),NIRMAN-RE,Other,0,NSE,94.45,,1,,,0,,,,-0,,,,1,-0,,,,"NIRMAN-RE,"
MITCON Consultancy & Engineering Services Ltd. - (Parly Paidup),MITCONPP,Other,0,NSE,32.69,,1,,,0,,,,-0,,,,1,-0,,,,"MITCONPP,"
Sharat Industries Ltd - Partly Paid-up Equity Shares (Rights Issue),890207,Other,0,BSE,42.62,,1,,,0,,,,-0,,,,1,-0,,,,"890207,"
Sahana System Ltd. - (Right Entitlements),SAHANA-RE,Other,0,NSE,258.10,,1,,,0,,,,-0,,,,1,-0,,,,"SAHANA-RE,"
Mittal Life Style Ltd. - (Rights Entitlements),MITTAL-RE1,Other,0,NSE,0.13,,1,,,0,,,,-0,,,,1,-0,,,,"MITTAL-RE1,"
Mercury Trade Links Ltd. - (Rights Entitlements (REs)),MERTRA-RE,Other,0,BSE,1.61,,1,,,0,,,,-0,,,,1,-0,,,,"MERTRA-RE,"
Shangar Decor Ltd. - (Rights Entitlements (REs)),SHADEC-RE,Business Support,0,BSE,0.22,,1,,,0,,,,-0,,,,1,-0,,,,"SHADEC-RE,"
Dmr Hydroengineering And Infrastructures Ltd. - (Rights Entitlements (REs)),DMRHYD-RE,Engineering Consultancy,0,BSE,5.13,,1,,,0,,,,-0,,,,1,-0,,,,"DMRHYD-RE,"
Nakoda Group Of Industries Ltd. - (Partly Paidup),NGILPP1,Other,0,NSE,18.54,,1,,,0,,,,-0,,,,1,-0,,,,"NGILPP1,"
Scanpoint Geomatics Ltd. - (Rights Entitlements (REs)),SCANPG-RE3,Unspecified,0,BSE,0.21,,1,,,0,,,,-0,,,,1,-0,,,,"SCANPG-RE3,"
UPL Ltd.- (Rights Entitlements (REs)),UPL-RE,Unspecified,0,NSE,176.10,,1,,,0,,,,-0,,,,1,-0,,,,"UPL-RE,"
Viceroy Hotels Ltd. - (Rights Entitlements (REs)),VHLTD-RE,Other,0,NSE,3.36,,1,,,0,,,,-0,,,,1,-0,,,,"VHLTD-RE,"
Globe Textiles (India) Ltd. - (Rights Entitlements),GLOBE-RE1,Other,0,NSE,0.69,,1,,,0,,,,-0,,,,1,-0,,,,"GLOBE-RE1,"
Iris Clothings Ltd. - (Rights Entitlement),IRIS-RE,Other,0,NSE,7.31,,1,,,0,,,,-0,,,,1,-0,,,,"IRIS-RE,"
A B Infrabuild Ltd. - (ABIN-RE1),ABIN-RE1,Other,0,NSE,36.04,,1,,,0,,,,-0,,,,1,-0,,,,"ABIN-RE1,"
Lloyds Engineering Works Ltd. - (Rights Entitlements (REs)),LLOYDS-RE1,Other,0,NSE,16.22,,1,,,0,,,,-0,,,,1,-0,,,,"LLOYDS-RE1,"
Growington Ventures India Ltd. - (Rights Entitlements (REs)),GROWIN-RE,Other,0,BSE,0.09,,1,,,0,,,,-0,,,,1,-0,,,,"GROWIN-RE,"
Avantel Ltd. - (Rights Entitlements (REs)),AVANTEL-RE,Other,0,NSE,86.07,,1,,,0,,,,-0,,,,1,-0,,,,"AVANTEL-RE,"
Alan Scott Industries Ltd. - (Rights Entitlements (REs)),ALAN-RE1,Other,0,BSE,65.00,,1,,,0,,,,-0,,,,1,-0,,,,"ALAN-RE1,"
Solara Active Pharma Sciences Ltd. - (Partly Paidup),SOLARAPP1,Other,0,NSE,395.65,-5.67,1,,,0,,,,-0,,,,1,-0,,,,"SOLARAPP1,"
Sattva Sukun Lifecare Ltd. - (Rights Entitlements (REs)),SATTVA-RE,Other,0,BSE,0.05,,1,,,0,,,,-0,,,,1,-0,,,,"SATTVA-RE,"
Accent Microcell Ltd. - (Rights Entitlements),ACCENT-RE,Other,0,NSE,77.85,,1,,,0,,,,-0,,,,1,-0,,,,"ACCENT-RE,"
IFL Enterprises Ltd. - (Rights Entitlements (REs)),IFL-RE1,Other,0,BSE,0.05,,1,,,0,,,,-0,,,,1,-0,,,,"IFL-RE1,"
7NR Retail Ltd. - (Rights Entitlements (REs)),7NR-RE1,Other,0,BSE,0.14,,1,,,0,,,,-0,,,,1,-0,,,,"7NR-RE1,"
Knowledge Realty Trust,KRT,Business Support,0,NSE,118.60,1.63,1,,,0,,,,-0,,,,1,-0,,,,"KRT,"
Infibeam Avenues Ltd. - (Rights Entitlements (REs)),INFIBE-RE,Other,0,NSE,4.59,,1,,,0,,,,-0,,,,1,-0,,,,"INFIBE-RE,"
Aplab Ltd. -  Partly Paid-up Equity Shares (Rights Issue),APLABPP,Other,0,BSE,73.95,2.00,1,,,0,,,,-0,,,,1,-0,,,,"APLABPP,"
GVP Infotech Ltd. - (Rights Entitlement (RE)),GVPTECH-RE,Other,0,NSE,0.22,,1,,,0,,,,-0,,,,1,-0,,,,"GVPTECH-RE,"
Gsm Foils Ltd. - (Rights Entitlements),GSM-RE,Other,0,NSE,54.20,,1,,,0,,,,-0,,,,1,-0,,,,"GSM-RE,"
QMS Medical Allied Services Ltd. - (Rights Entitlements),QMSMEDI-RE,Other,0,NSE,19.65,,1,,,0,,,,-0,,,,1,-0,,,,"QMSMEDI-RE,"
Cyber Media India Ltd - Partly Paid-up Equity Shares (Rights Issue),CYBERPP,Other,0,NSE,6.65,,1,,,0,,,,-0,,,,1,-0,,,,"CYBERPP,"
Lloyds Enterprises Ltd- Partly Paid-up Equity Shares (Rights Issue),LLOYDPP,Other,0,NSE,46.59,0.39,1,,,0,,,,-0,,,,1,-0,,,,"LLOYDPP,"
Mehai Technology Ltd. - (Rights Entitlements (REs)),MEHAI-RE,Other,0,BSE,2.92,,1,,,0,,,,-0,,,,1,-0,,,,"MEHAI-RE,"
Wardwizard Innovations & Mobility Ltd. - (Rights Entitlements (REs)),WARWIZ-RE,Other,0,BSE,0.33,,1,,,0,,,,-0,,,,1,-0,,,,"WARWIZ-RE,"
Eco Hotels and Resorts Ltd- (Partly Paid-up Equity Shares (Rights Issue)),ECOPP,Other,0,BSE,4.60,2.91,1,,,0,,,,-0,,,,1,-0,,,,"ECOPP,"
Indian Emulsifiers Ltd. - RE,IEML-RE,Other,0,NSE,15.70,36.52,1,,,0,,,,-0,,,,1,-0,,,,"IEML-RE,"
