Sector: Healthcare,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Suraksha Diagnostic Ltd.,SURAKSHA,Hospital & Healthcare Services,1663.46,NSE,319.65,-1.59,2,2025-03,5.83,1649.18,2025-06,263.95,32.49,2025-06,49.98,,7.55,2,2025-03,0.03,15.93,24.92,"SURAKSHA,"
Syncom Formulations (India) Ltd.,SYNCOMF,Pharmaceuticals & Drugs,1510.58,NSE,16.07,-0.12,2,2025-03,4.58,1514.45,2025-06,495.62,57.56,2025-06,26.24,,4.22,2,2025-03,0.01,15.69,18.77,"SYNCOMF,"
Jagsonpal Pharmaceuticals Ltd.,JAGSNPHARM,Pharmaceuticals & Drugs,1441.92,NSE,216.04,-0.29,1,2025-09,,1282.68,2025-09,282.66,61.94,2025-09,23.28,0.61,5.7,1,2025-03,0,28.51,33.14,"JAGSNPHARM,"
Bajaj Healthcare Ltd.,BAJAJHCARE,Pharmaceuticals & Drugs,1397.56,NSE,442.80,-0.82,1,2025-09,221.23,1604.78,2025-09,574.02,51.18,2025-09,27.31,2.91,2.87,1,2025-03,0.5,11.81,11.4,"BAJAJHCARE,"
Hester Biosciences Ltd.,HESTERBIO,Pharmaceuticals & Drugs,1359.4,NSE,1601.80,0.65,2,2025-03,207.78,1559.95,2025-06,312.94,34.35,2025-06,36.16,-30.64,4.11,2,2025-03,0.66,9.51,9.93,"HESTERBIO,"
Bliss GVS Pharma Ltd.,BLISSGVS,Pharmaceuticals & Drugs,1354.31,NSE,127.90,-15.84,2,2025-09,35.99,1194.68,2025-09,860.27,115.4,2025-09,12.35,-2.64,1.2,2,2025-03,0.07,9.01,12.29,"BLISSGVS,"
GPT Healthcare Ltd.,GPTHEALTH,Hospital & Healthcare Services,1209.08,NSE,147.79,1.63,1,2025-09,20.27,1227.48,2025-09,429.63,43.42,2025-09,27.85,,4.73,1,2025-03,0.05,21.41,29.6,"GPTHEALTH,"
Osel Devices Ltd.,OSELDEVICE,Medical Equipment/Supplies/Accessories,1200.05,NSE,678.20,0.99,1,2025-03,49.58,1240.88,2025-03,186.47,20.05,2025-03,59.84,,7.45,1,2025-03,0.46,30.09,31.15,"OSELDEVICE,"
KMC Speciality Hospitals (India) Ltd.,KMCSHIL,Hospital & Healthcare Services,1132.79,BSE,69.20,0.01,1,2025-03,81.93,1205.37,2025-06,245.08,23.45,2025-06,48.3,3.78,6.59,1,2025-03,0.5,13.92,18.01,"KMCSHIL,"
Themis Medicare Ltd.,THEMISMED,Pharmaceuticals & Drugs,1066.74,NSE,116.15,-1.82,2,2025-03,82.99,1136.9,2025-06,380.1,-8.89,2025-06,0,0,2.75,2,2025-03,0.21,7.65,10.37,"THEMISMED,"
Lincoln Pharmaceuticals Ltd.,LINCOLN,Pharmaceuticals & Drugs,1052.66,NSE,522.35,-0.14,2,2025-03,0,1030.23,2025-06,630.02,86.35,2025-06,12.19,1.24,1.51,2,2025-03,0,13.02,17.55,"LINCOLN,"
Remus Pharmaceuticals Ltd.,REMUS,Pharmaceuticals & Drugs,950.03,NSE,806.20,-0.61,1,2025-03,20.81,962.7,2025-03,79.16,19.9,2025-03,47.74,,3.83,2,2025-03,0.08,18.58,21.89,"REMUS,"
NGL Fine-Chem Ltd.,NGLFINE,Pharmaceuticals & Drugs,911.23,NSE,1485.50,1.11,2,2025-03,77.1,982.46,2025-06,381.74,20.87,2025-06,43.65,2.14,3.12,2,2025-03,0.27,7.75,9.44,"NGLFINE,"
Kwality Pharmaceuticals Ltd.,KPL,Pharmaceuticals & Drugs,891.63,BSE,859.30,-1.13,2,2025-03,112.45,989.32,2025-06,401.6,43.38,2025-06,20.54,0.56,3.24,2,2025-03,0.43,16.36,18.36,"KPL,"
Anuh Pharma Ltd.,ANUHPHR,Pharmaceuticals & Drugs,861.83,NSE,85.92,-0.29,1,2025-09,,859.67,2025-09,730.02,38.71,2025-09,22.26,0.82,2.64,1,2025-03,0.03,15.34,19.77,"ANUHPHR,"
Wanbury Ltd.,WANBURY,Pharmaceuticals & Drugs,861.11,NSE,247.30,-2.46,2,2025-03,173.23,1021.51,2025-06,629.83,42.99,2025-06,20.03,0.67,9.67,2,2025-03,3.37,84.21,35.97,"WANBURY,"
Sakar Healthcare Ltd.,SAKAR,Pharmaceuticals & Drugs,835.04,NSE,375.30,-3.79,2,2025-09,71.86,906.69,2025-09,203.96,19.51,2025-09,42.81,,2.79,2,2025-03,0.31,6.48,8.43,"SAKAR,"
Bharat Parenterals Ltd.,BPLPHARMA,Pharmaceuticals & Drugs,823.59,BSE,1195.00,-0.42,2,2025-03,180.2,946.2,2025-06,363.87,-35.7,2025-06,0,,2.5,2,2025-03,0.55,-16.55,-4.85,"BPLPHARMA,"
Ind-Swift Laboratories Ltd.,INDSWFTLAB,Pharmaceuticals & Drugs,821.42,NSE,100.60,-0.47,2,2025-03,32.74,426.12,2025-06,311.59,231.31,2025-06,3.55,0.12,0.65,2,2025-03,0.03,24.68,24.24,"INDSWFTLAB,"
Fermenta Biotech Ltd.,FERMENTA,Pharmaceuticals & Drugs,819.95,BSE,281.00,1.70,2,2025-03,109.4,857.65,2025-06,527.61,103.94,2025-06,7.85,1.5,2.13,2,2025-03,0.3,23.93,21.97,"FERMENTA,"
Chandan Healthcare Ltd.,CHANDAN,Hospital & Healthcare Services,806.67,NSE,329.90,1.17,1,2025-03,48.16,848.63,2025-03,129.16,20.78,2025-03,38.82,,6.68,2,2025-03,0.39,28.72,29.57,"CHANDAN,"
Kopran Ltd.,KOPRAN,Pharmaceuticals & Drugs,762.67,NSE,158.46,-1.22,2,2025-03,147.79,884.59,2025-06,625.38,34.91,2025-06,21.85,1.75,1.45,2,2025-03,0.29,7.66,9.75,"KOPRAN,"
Anlon Healthcare Ltd.,AHCL,Pharmaceuticals & Drugs,737.74,NSE,139.16,-0.38,1,2025-03,66.55,802.85,,,,2025-03,35.96,,3.66,1,2025-03,0.83,40.45,24.83,"AHCL,"
Fredun Pharmaceuticals Ltd.,FREDUN,Pharmaceuticals & Drugs,732.47,BSE,1564.00,1.01,2,2025-03,167.15,894.39,2025-03,456.27,19.74,2025-03,37.11,,4.94,2,2025-03,1.18,13.96,16.16,"FREDUN,"
Sudarshan Pharma Industries Ltd.,SUDARSHAN,Pharmaceuticals & Drugs,688.53,BSE,28.00,-0.64,2,2025-09,215.49,903.16,2025-03,505.05,15.95,2025-03,43.15,,4.92,2,2025-03,1.34,13.33,14.42,"SUDARSHAN,"
Accent Microcell Ltd.,ACCENTMIC,Pharmaceuticals & Drugs,674.81,NSE,281.30,0.21,1,2025-09,1.15,632.36,2025-03,264.58,33.06,2025-03,20.41,,2.88,1,2025-03,0.01,18.44,23.66,"ACCENTMIC,"
Kilitch Drugs (India) Ltd.,KILITCH,Pharmaceuticals & Drugs,665.14,NSE,379.50,0.66,2,2025-03,49.42,704.72,2025-06,208.01,26.7,2025-06,23.75,0.24,2.62,2,2025-03,0.24,13.2,17.31,"KILITCH,"
Kaya Ltd.,KAYA,Hospital & Healthcare Services,654.05,NSE,422.60,0.24,2,2025-03,144.07,790.73,2025-06,218.11,-47.46,2025-06,0,0,-8.31,2,2025-03,-1.03,0,0,"KAYA,"
Shree Ganesh Remedies Ltd.,SGRL,Pharmaceuticals & Drugs,627.89,BSE,489.10,-0.63,2,2025-09,37.39,650.32,2025-09,106.47,20.42,2025-09,30.76,1.8,4.09,2,2025-03,0.26,17.26,19.53,"SGRL,"
Prevest Denpro Ltd.,PREVEST,Medical Equipment/Supplies/Accessories,612.15,BSE,510.00,-0.87,2,2025-03,0,551.25,2025-06,65.44,18.89,2025-06,32.41,,5.57,2,2025-03,0,18.7,25.24,"PREVEST,"
Venus Remedies Ltd.,VENUSREM,Pharmaceuticals & Drugs,599.98,NSE,446.30,1.03,2,2025-03,1.69,521.57,2025-06,671.18,53.71,2025-06,11.17,0.1,1.05,2,2025-03,0,8.64,13.17,"VENUSREM,"
Medicamen Biotech Ltd.,MEDICAMEQ,Pharmaceuticals & Drugs,550.31,NSE,405.75,1.58,2,2025-03,33.77,580.33,2025-06,162.54,7.29,2025-06,57.93,-4.92,2.18,2,2025-03,0.16,3.23,5.77,"MEDICAMEQ,"
Jenburkt Pharmaceuticals Ltd.,JENBURPH,Pharmaceuticals & Drugs,525.49,BSE,1202.80,-1.15,1,2025-09,,515.84,2025-09,159.02,33,2025-09,15.92,0.96,2.87,1,2025-03,0.01,20.25,27.85,"JENBURPH,"
Albert David Ltd.,ALBERTDAVD,Pharmaceuticals & Drugs,488.9,NSE,857.15,-1.60,1,2025-03,10.05,497.26,2025-06,326.98,6.29,2025-06,77.7,-36.31,1.22,1,2025-03,0.03,4.44,6.54,"ALBERTDAVD,"
Kerala Ayurveda Ltd.,KERALAYUR,Pharmaceuticals & Drugs,479.49,BSE,400.95,-1.47,2,2025-03,65.97,542.08,2025-06,121.47,-12.39,2025-06,0,,28.41,2,2024-03,2.4,-5.44,6.75,"KERALAYUR,"
Amanta Healthcare Ltd.,AMANTA,Pharmaceuticals & Drugs,477.99,NSE,123.25,2.62,1,2025-03,195,669.51,,,,2025-03,45.52,,2.12,1,2025-03,2.02,12.91,15.16,"AMANTA,"
Valiant Laboratories Ltd.,VALIANTLAB,Pharmaceuticals & Drugs,456.23,NSE,84.01,3.51,2,2025-03,121.2,501.44,2025-06,161.32,0.13,2025-06,0,,1.44,2,2025-03,0.52,-0.93,-0.4,"VALIANTLAB,"
Influx Healthtech Ltd.,INFLUX,Pharmaceuticals & Drugs,446.57,NSE,192.90,-2.60,1,2025-03,0.22,444.88,,,,2025-03,33.41,,4.77,1,2025-03,0.01,45.37,60.15,"INFLUX,"
Bafna Pharmaceuticals Ltd.,BAFNAPH,Pharmaceuticals & Drugs,443.91,NSE,174.56,5.00,1,2025-03,28.2,468.68,2025-06,147.2,8.27,2025-06,53.7,1.35,5.03,1,2025-03,0.33,5.01,6.31,"BAFNAPH,"
Medico Remedies Ltd.,MEDICO,Pharmaceuticals & Drugs,414.51,NSE,49.83,-0.24,1,2025-03,13.83,427.24,2025-06,158.39,10.33,2025-06,40.12,0.91,6.45,1,2025-03,0.22,17.58,21.65,"MEDICO,"
Everest Organics Ltd.,EVERESTO,Pharmaceuticals & Drugs,397.74,BSE,410.05,3.16,1,2025-03,47.88,438.98,2025-06,180.85,6.2,2025-06,64.17,,5.57,1,2024-03,1.26,0.3,6.03,"EVERESTO,"
Hemant Surgical Industries Ltd.,HSIL,Medical Equipment/Supplies/Accessories,364.55,BSE,284.00,0.07,1,2025-03,31.03,386.04,2025-03,106.53,8.13,2025-03,44.83,,3.19,2,2025-03,0.49,12.73,13.58,"HSIL,"
Haleos Labs Ltd.,SMSLIFE,Pharmaceuticals & Drugs,356.75,NSE,1171.00,1.76,2,2025-03,84.01,439.25,2025-06,334.68,16.02,2025-06,20.66,1.42,1.78,2,2025-03,0.43,10.03,12.6,"SMSLIFE,"
Trident Lifeline Ltd.,TLL,Pharmaceuticals & Drugs,354.14,BSE,308.00,0.67,2,2025-03,54.03,405.71,2025-03,86.96,10.5,2025-03,30.15,,5.28,2,2025-03,0.87,18.78,19.17,"TLL,"
Gennex Laboratories Ltd.,GENNEX,Pharmaceuticals & Drugs,346.44,BSE,14.26,-0.35,2,2025-03,24.28,315.15,2025-06,147.89,18.52,2025-06,20.61,0.37,1.79,2,2025-03,0.13,10.49,12.49,"GENNEX,"
Zim Laboratories Ltd.,ZIMLAB,Pharmaceuticals & Drugs,346.02,NSE,71.03,0.30,2,2025-03,112.05,455.58,2025-06,368.96,9.39,2025-06,36.84,1.23,1.39,2,2025-03,0.45,4.97,8.29,"ZIMLAB,"
Lyka Labs Ltd.,LYKALABS,Pharmaceuticals & Drugs,334.84,NSE,94.07,0.50,2,2025-03,38,371.49,2025-06,141.41,7.64,2025-06,44.59,2.46,3.2,2,2025-03,0.37,9.76,10.06,"LYKALABS,"
Nectar Lifesciences Ltd.,NECLIFE,Pharmaceuticals & Drugs,328.54,NSE,14.68,4.78,2,2025-03,582.02,891.34,2025-06,1594.45,-179.88,2025-06,0,,0.37,2,2025-03,0.61,-11.23,-5.21,"NECLIFE,"
Earkart Ltd.,EARKART,Medical Equipment/Supplies/Accessories,326.66,BSE,237.00,-0.57,1,2025-03,4.96,331.25,,,,2025-03,49.19,,5.07,1,2025-03,0.25,40.63,44.39,"EARKART,"
Yash Optics & Lens Ltd.,YASHOPTICS,Medical Equipment/Supplies/Accessories,317,NSE,128.00,0.43,1,2025-03,14.6,299.93,2025-03,43.21,9.59,2025-03,33.06,,3.51,1,2025-03,0.16,15.95,17.76,"YASHOPTICS,"
Brooks Laboratories Ltd.,BROOKS,Pharmaceuticals & Drugs,314.16,NSE,106.11,0.86,2,2025-03,6.06,318.98,2025-06,108.07,5.64,2025-06,0,,3.12,2,2025-03,0.06,-12.18,-10.03,"BROOKS,"
Zenotech Laboratories Ltd.,ZENOTECH,Pharmaceuticals & Drugs,312.23,BSE,51.12,1.57,1,2025-09,,280.5,2025-09,44.25,3.08,2025-09,101.54,116.71,3.24,1,2025-03,0,6.01,11.46,"ZENOTECH,"
Vaidya Sane Ayurved Laboratories Ltd.,MADHAVBAUG,Hospital & Healthcare Services,294.38,NSE,280.00,6.10,1,2025-09,0.63,289.87,2025-03,87.11,4.9,2025-03,60.11,,7.08,2,2024-03,0.04,4.82,8.14,"MADHAVBAUG,"
Nureca Ltd.,NURECA,Medical Equipment/Supplies/Accessories,283.95,NSE,284.75,5.00,2,2025-09,2.98,285.74,2025-09,130.12,4.1,2025-09,69.14,-2.08,1.43,2,2025-03,0.01,0.44,1.31,"NURECA,"
Asarfi Hospital Ltd.,ASARFI,Hospital & Healthcare Services,281.39,BSE,143.00,-2.05,2,2025-06,46.81,326.53,2025-03,120.57,10.58,2025-03,26.61,,3.35,2,2025-03,0.6,13.97,15.86,"ASARFI,"
Aarey Drugs & Pharmaceuticals Ltd.,AAREYDRUGS,Pharmaceuticals & Drugs,276.48,NSE,97.26,-2.01,1,2025-03,34.86,309.87,2025-06,449.24,4.15,2025-06,66.54,-9.47,2.01,1,2025-03,0.26,3.02,6.38,"AAREYDRUGS,"
BDH Industries Ltd.,BDH,Pharmaceuticals & Drugs,261.58,BSE,454.00,4.80,1,2025-03,0.98,231.4,2025-06,68.87,9.53,2025-06,27.45,2.95,3.78,1,2025-03,0.01,14.46,18.18,"BDH,"
Syschem (India) Ltd.,SYSCHEM,Pharmaceuticals & Drugs,256.07,BSE,58.85,0.31,1,2025-03,0,253.94,2025-06,410.84,1.99,2025-06,128.36,7.3,3.33,1,2025-03,0,0.7,1.45,"SYSCHEM,"
Sanjivani Paranteral Ltd.,SANJIVIN,Pharmaceuticals & Drugs,255.51,BSE,208.00,-0.41,1,2025-03,5.63,259.58,2025-06,71.55,8.12,2025-06,31.48,0.68,5.66,1,2024-03,0.04,54.08,55.32,"SANJIVIN,"
Lotus Eye Hospital And Institute Ltd.,LOTUSEYE,Hospital & Healthcare Services,251.12,NSE,121.23,-1.62,1,2025-03,0.61,247.57,2025-06,50.19,0.66,2025-06,378.76,-26.94,4.15,1,2025-03,0.01,1.24,3.1,"LOTUSEYE,"
Ambalal Sarabhai Enterprises Ltd.,AMBALALSA,Pharmaceuticals & Drugs,247.83,BSE,32.34,1.38,2,2025-03,48.59,284.9,2025-06,195.83,11.83,2025-06,19.35,-6.52,1.67,2,2025-03,0.35,3.57,5.2,"AMBALALSA,"
Unihealth Hospitals Ltd.,UNIHEALTH,Hospital & Healthcare Services,244.12,NSE,157.50,0.74,1,2025-03,13.14,242.63,2025-03,3.56,2.33,2025-03,104.59,,3.65,2,2025-03,0.13,16.03,17.35,"UNIHEALTH,"
Star Imaging and Path Lab Ltd.,STARIMAGIN,Hospital & Healthcare Services,240.57,BSE,138.00,-0.72,1,2025-03,32.73,267.96,,,,2025-03,15.12,,2.08,2,2025-03,0.69,40.65,33.81,"STARIMAGIN,"
Oxygenta Pharmaceutical Ltd.,OXYGENTAPH,Pharmaceuticals & Drugs,238.43,BSE,64.00,-4.25,1,2025-09,72.83,310.02,2025-09,112.05,-17.12,2025-09,0,0,-6.61,1,2025-03,-2.49,0,-25.62,"OXYGENTAPH,"
Balaxi Pharmaceuticals Ltd.,BALAXI,Pharmaceuticals & Drugs,230.99,NSE,41.84,-0.99,2,2025-03,51.62,243.21,2025-06,297.68,18.88,2025-06,12.23,0.37,1,2,2025-03,0.22,11.68,13.01,"BALAXI,"
Aashka Hospitals Ltd.,AASHKA,Hospital & Healthcare Services,223,BSE,95.00,10.47,1,2025-03,12.61,233.02,2025-03,22.65,3.26,2025-03,68.28,,2.24,1,2025-03,0.13,3.34,4.89,"AASHKA,"
Nephro Care India Ltd.,NEPHROCARE,Hospital & Healthcare Services,211.03,NSE,128.00,-0.43,1,2025-03,0,206.37,2025-03,46.03,3.64,2025-03,57.99,,3.95,1,2025-03,0,10.62,14.42,"NEPHROCARE,"
Natural Capsules Ltd.,NATCAPSUQ,Pharmaceuticals & Drugs,205.79,NSE,197.36,-3.31,2,2025-03,103.81,304.31,2025-06,175.22,-5.57,2025-06,0,0,0.91,2,2025-03,0.45,0.28,2.87,"NATCAPSUQ,"
Panchsheel Organics Ltd.,PANCHSHEEL,Pharmaceuticals & Drugs,186.45,BSE,141.55,2.57,1,2025-03,5.44,187.47,2025-06,105.36,13.47,2025-06,13.84,0.65,1.36,1,2024-03,0.05,13.14,16.87,"PANCHSHEEL,"
Coral Laboratories Ltd.,CORALAB,Pharmaceuticals & Drugs,173.99,BSE,487.00,-2.11,1,2025-03,3.56,97.68,2025-06,102.17,17.92,2025-06,9.71,0.34,0.85,1,2025-03,0.02,12.76,17.04,"CORALAB,"
Alpa Laboratories Ltd.,ALPA,Pharmaceuticals & Drugs,172.18,NSE,81.24,-6.73,2,2025-03,0.03,169.99,2025-06,110.12,26.23,2025-06,6.56,0.11,0.94,2,2025-03,0,12.06,15.76,"ALPA,"
Pharmaids Pharmaceuticals Ltd.,PHARMAID,Pharmaceuticals & Drugs,168.19,BSE,47.80,1.62,2,2025-03,35.25,201.29,2025-06,21.38,-15.7,2025-06,0,,3.11,2,2025-03,0.59,-20.56,-17.65,"PHARMAID,"
Astonea Labs Ltd.,ASTONEALAB,Pharmaceuticals & Drugs,168.07,BSE,159.90,2.50,1,2025-03,53.34,221.32,2025-03,97.52,5.35,2025-03,31.41,,3.31,1,2024-03,3.54,37.86,16.39,"ASTONEALAB,"
Aayush Wellness Ltd.,AAYUSH,Pharmaceuticals & Drugs,167.04,BSE,34.32,-4.98,2,2025-03,0.05,166.68,2025-03,73.35,3.37,2025-03,49.63,,17.7,2,2025-03,0.01,51.01,51,"AAYUSH,"
Maitreya Medicare Ltd.,MAITREYA,Hospital & Healthcare Services,155.61,NSE,229.65,-0.54,1,2025-03,5.21,152.9,2025-03,44.41,1.9,2025-03,81.93,,5.82,2,2025-03,0.16,7.26,10.96,"MAITREYA,"
Kimia Biosciences Ltd.,KIMIABL,Pharmaceuticals & Drugs,151.02,BSE,32.00,2.96,1,2025-03,32.57,182.91,2025-03,118.92,9.61,2025-03,15.71,0.33,14.32,1,2024-03,131.12,-183.25,-4.18,"KIMIABL,"
Krebs Biochemicals & Industries Ltd.,KREBSBIO,Pharmaceuticals & Drugs,148.1,NSE,68.69,0.84,1,2025-09,219.44,367.41,2025-09,27.21,-27.47,2025-09,0,0,-0.94,1,2025-03,-1.45,0,-29.92,"KREBSBIO,"
Parnax Lab Ltd.,PARNAXLAB,Pharmaceuticals & Drugs,147.02,BSE,128.00,0.23,2,2025-03,60.64,204.97,2025-06,190.99,10.83,2025-06,13.6,0.32,1.7,2,2025-03,0.73,14.92,14.71,"PARNAXLAB,"
Smruthi Organics Ltd.,SMRUTHIORG,Pharmaceuticals & Drugs,145.37,BSE,127.00,-1.74,1,2025-03,16.8,161.66,2025-06,117.73,3.39,2025-06,42.86,-2.7,2.06,1,2025-03,0.23,5.04,7.98,"SMRUTHIORG,"
Quest Laboratories Ltd.,QUESTLAB,Pharmaceuticals & Drugs,144.21,NSE,88.00,2.27,1,2025-03,30.26,174.35,2025-03,103.92,13.57,2025-03,10.63,,1.68,1,2025-03,0.37,24.56,26.87,"QUESTLAB,"
Sotac Pharmaceuticals Ltd.,SOTAC,Pharmaceuticals & Drugs,142.54,NSE,129.00,-0.65,1,2025-03,43.7,184.68,2025-03,62.38,4.77,2025-03,29.87,,2.69,2,2025-03,0.82,18.83,16.4,"SOTAC,"
Lactose (India) Ltd.,LACTOSE,Pharmaceuticals & Drugs,136.65,BSE,110.65,-2.21,1,2025-03,56.19,187.91,2025-06,126.51,4.39,2025-06,31.1,0.23,2.27,1,2024-03,0.81,15.49,18.16,"LACTOSE,"
iStreet Network Ltd.,ISTRNETWK,Pharmaceuticals & Drugs,132.12,BSE,62.03,-4.99,1,2025-09,,131.83,2025-09,37.92,3.68,2025-09,35.9,0.56,71.57,1,2025-03,-1.18,0,154.44,"ISTRNETWK,"
Bal Pharma Ltd.,BALPHARMA,Pharmaceuticals & Drugs,130.39,NSE,81.86,1.87,2,2025-03,150.38,272.72,2025-06,294.59,7.19,2025-06,18.22,0.88,1.68,2,2025-03,1.94,9.69,10.1,"BALPHARMA,"
Tyche Industries Ltd.,TYCHE,Pharmaceuticals & Drugs,128.07,BSE,124.95,-6.12,1,2025-03,0,43.81,2025-06,63.35,12.11,2025-06,10.57,-1.58,0.92,1,2025-03,0,9.42,12.69,"TYCHE,"
Vaishali Pharma Ltd.,VAISHALI,Pharmaceuticals & Drugs,127.07,NSE,9.74,-1.02,1,2025-03,11.66,136.89,2025-06,104.69,0.4,2025-06,319.27,3.55,1.92,1,2024-03,0.35,2.09,5.82,"VAISHALI,"
Denis Chem Lab Ltd.,DENISCHEM,Pharmaceuticals & Drugs,125.35,BSE,90.25,-1.63,1,2025-03,0.82,99.93,2025-06,175.32,8.47,2025-06,14.8,1.06,1.43,1,2025-03,0.01,9.76,13.89,"DENISCHEM,"
Fortis Malar Hospitals Ltd.,FORTISMLR,Hospital & Healthcare Services,123.56,BSE,66.00,0.67,2,2025-09,,104.82,2025-09,0.04,4.53,2025-09,27.25,1.77,3.6,2,2025-03,0,0.56,0.83,"FORTISMLR,"
Auro Laboratories Ltd.,AUROLAB,Pharmaceuticals & Drugs,114.37,BSE,183.35,-1.85,1,2025-03,45.01,158.75,2025-06,16.33,0.7,2025-06,163.38,-11.17,2.67,1,2025-03,1.05,4.33,3.79,"AUROLAB,"
Holmarc Opto-Mechatronics Ltd.,HOLMARC,Medical Equipment/Supplies/Accessories,108.54,NSE,108.00,3.25,1,2025-03,0,99.05,2025-03,37.17,3.74,2025-03,29.06,,4,1,2025-03,0,14.65,19.74,"HOLMARC,"
Zenith Drugs Ltd.,ZENITHDRUG,Pharmaceuticals & Drugs,108.29,NSE,63.15,1.85,1,2025-03,48.57,156.6,2025-03,133.32,7.16,2025-03,15.12,,1.56,2,2024-03,0.4,24.12,25.15,"ZENITHDRUG,"
Mercury Laboratories Ltd.,MERCURYLAB,Pharmaceuticals & Drugs,106.68,BSE,889.00,4.86,1,2025-03,4.09,108.58,2025-06,76.56,3.77,2025-06,28.3,-54.42,1.96,1,2025-03,0.08,6.02,9.14,"MERCURYLAB,"
Raaj Medisafe India Ltd.,RAAJMEDI,Medical Equipment/Supplies/Accessories,101.11,BSE,76.89,,1,2025-03,34.51,135.55,2025-06,67.34,6.62,2025-06,15.28,0.2,3.57,1,2025-03,1.28,32.48,15.05,"RAAJMEDI,"
Mangalam Drugs And Organics Ltd.,MANGALAM,Pharmaceuticals & Drugs,100.84,NSE,63.28,-0.83,2,2025-03,88.23,186.49,2025-06,299.04,-9.76,2025-06,0,,0.79,2,2025-03,0.62,4.84,8.55,"MANGALAM,"
Choksi Laboratories Ltd.,CHOKSILA,Hospital & Healthcare Services,98.84,BSE,142.25,-0.18,1,2025-03,28.07,126.3,2025-06,42.34,1.49,2025-06,66.47,3.05,4.12,1,2025-03,1.19,6.65,9.45,"CHOKSILA,"
Shree Pacetronix Ltd.,SHREEPAC,Medical Equipment/Supplies/Accessories,98.57,BSE,273.85,-1.99,2,2025-09,5.05,102.43,2025-09,19.84,2.32,2025-09,42.51,1.64,6.26,2,2025-03,0.37,5.59,9.13,"SHREEPAC,"
Amwill Health Care Ltd.,AMWILL,Pharmaceuticals & Drugs,97.24,BSE,48.61,-9.98,1,2025-09,,95.48,2025-03,40.58,10.73,2025-03,9.06,,1.4,1,2025-03,0,24.85,27.56,"AMWILL,"
Source Natural Foods and Herbal Supplements Ltd.,SOURCENTRL,Pharmaceuticals & Drugs,92.47,BSE,143.65,0.00,1,2025-03,7.41,92.65,2025-06,48.87,3.12,2025-06,29.68,2.45,4.02,1,2025-03,0.33,13.89,16.68,"SOURCENTRL,"
Bharat Immunologicals & Biologicals Corporation Ltd.,BIBCL,Pharmaceuticals & Drugs,87.7,BSE,20.25,-0.10,1,2023-09,74.36,153.15,2023-03,44.61,-17.06,2023-03,0,,,1,2023-03,-3.05,0,-25.63,"BIBCL,"
Sangani Hospitals Ltd.,SANGANI,Hospital & Healthcare Services,85.42,NSE,62.00,-2.82,1,2025-03,0.09,67.34,2025-03,16.8,2.59,2025-03,32.93,,2.37,2,2025-03,0,7.46,9.93,"SANGANI,"
Samrat Pharmachem Ltd.,SAMRATPH,Pharmaceuticals & Drugs,84.66,BSE,276.50,-1.30,1,2025-03,9.91,94.41,2025-06,280.69,4.82,2025-06,17.57,1.62,1.18,1,2025-03,0.14,10.4,13.61,"SAMRATPH,"
Constronics Infra Ltd.,CONSTRONIC,Hospital & Healthcare Services,80.17,BSE,63.99,0.03,1,2025-03,,73.09,2025-06,60.85,4.2,2025-06,19.09,0.19,2.02,1,2024-03,5.73,118.08,20.9,"CONSTRONIC,"
Kretto Syscon Ltd.,KRETTOSYS,Medical Equipment/Supplies/Accessories,79.93,BSE,1.19,-3.25,1,2025-03,1.01,77.38,2025-06,12.7,5.72,2025-06,13.97,0.13,1.07,1,2025-03,0.01,9.77,12.9,"KRETTOSYS,"
Makers Laboratories Ltd.,MAKERSL,Pharmaceuticals & Drugs,74.34,BSE,126.00,-2.59,2,2025-09,6.43,79.42,2025-09,130.77,3.88,2025-09,0,,1.05,2,2025-03,0.05,16.33,19.01,"MAKERSL,"
Rajnish Wellness Ltd.,RAJNISH,Pharmaceuticals & Drugs,74.12,BSE,0.73,-5.19,1,2025-03,0.18,73.9,2025-06,36.81,0.11,2025-06,673.82,37.52,0.68,1,2025-03,0,0.21,0.59,"RAJNISH,"
Vivo Bio Tech Ltd.,VIVOBIOT,Pharmaceuticals & Drugs,74.08,BSE,33.70,2.68,2,2025-03,54.02,126.83,2025-06,49.05,8.45,2025-06,8.76,0.84,0.81,2,2024-03,1.35,4.79,9.97,"VIVOBIOT,"
Onyx Biotec Ltd.,ONYX,Pharmaceuticals & Drugs,72.8,NSE,40.15,2.95,1,2025-03,12.46,76.65,2025-03,61.95,4.96,2025-03,14.69,,1.31,1,2025-03,0.22,12.25,13.68,"ONYX,"
