Sector: Chemicals,
Date: 09-Nov-2025,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: signshailesh@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Exchange,LTP,Chg%,TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Bhageria Industries Ltd.,BHAGERIA,Dyes & Pigments,913.91,NSE,209.40,1.20,2,2025-09,73.62,972.68,2025-09,714.85,48.85,2025-09,17.93,-1.93,1.59,2,2025-03,0.08,7.16,9.72,"BHAGERIA,"
Sree Rayalaseema Hi-Strength Hypo Ltd.,SRHHYPOLTD,Chemicals,908.28,NSE,528.90,-1.42,2,2025-03,1.61,536.2,2025-06,649.45,91.26,2025-06,9.95,0.53,0.97,2,2025-03,0,10.18,14.02,"SRHHYPOLTD,"
Advance Agrolife Ltd.,ADVANCE,Pesticides & Agrochemicals,882.32,NSE,137.32,-1.03,1,2025-03,79.24,959.65,,,,2025-03,34.41,,2.92,1,2025-03,0.79,29.11,27.02,"ADVANCE,"
Amal Ltd.,AMAL,Chemicals,879.48,BSE,711.40,0.17,2,2025-09,,878.61,2025-09,186.06,38.78,2025-09,22.68,0.87,7.76,2,2025-03,0,34.65,35.94,"AMAL,"
Sunshield Chemicals Ltd.,SUNSHIEL,Chemicals,877.33,BSE,1000.00,2.66,1,2025-09,87.65,964.27,2025-09,431.2,21.42,2025-09,40.96,0.63,8.03,1,2025-03,1.05,16.4,14.93,"SUNSHIEL,"
Chemcon Speciality Chemicals Ltd.,CHEMCON,Chemicals,871.63,NSE,237.59,2.23,1,2025-03,24.69,754.8,2025-06,215.4,25.47,2025-06,34.22,-2.65,1.72,1,2025-03,0.05,5.01,7.02,"CHEMCON,"
Dharmaj Crop Guard Ltd.,DHARMAJ,Pesticides & Agrochemicals,841.38,NSE,248.75,-0.28,2,2025-03,115.56,953.73,2025-03,951.04,34.83,2025-03,24.16,,1.97,2,2025-03,0.29,9.24,11.96,"DHARMAJ,"
Valiant Organics Ltd.,VALIANTORG,Chemicals,835.52,NSE,300.25,0.74,2,2025-03,248.46,1076.33,2025-06,755.25,5.36,2025-06,164.28,,1.14,2,2025-03,0.34,-0.47,2.63,"VALIANTORG,"
Tuticorin Alkali Chemicals and Fertilizers Ltd.,TUTIALKA,Chemicals,835.43,BSE,68.55,0.51,1,2025-03,97.94,932.79,2025-06,313.32,35.88,2025-06,23.28,0.75,-17.46,1,2025-03,-1.7,0,0,"TUTIALKA,"
Indo Borax & Chemicals Ltd.,INDOBORAX,Chemicals,813.32,NSE,254.00,3.65,2,2025-03,0,773.61,2025-06,179.07,38.7,2025-06,21.02,1.04,2.35,2,2025-03,0,13.52,18.72,"INDOBORAX,"
Titan Bio-Tech Ltd.,TITANBIO,Chemicals,803.6,BSE,972.45,-2.00,2,2025-03,2.1,800.15,2025-06,159.83,18.73,2025-06,36.54,1.37,5.04,2,2025-03,0.01,12.74,17,"TITANBIO,"
Chemfab Alkalis Ltd.,CHEMFAB,Chemicals,800.18,NSE,555.90,-2.12,2,2025-09,107.77,907.07,2025-09,344.05,-6.76,2025-09,0,0,2.11,2,2025-03,0.22,-1.81,1.2,"CHEMFAB,"
Transpek Industry Ltd.,TRANSPEK,Pesticides & Agrochemicals,790.39,BSE,1415.05,-0.32,2,2025-03,36.88,725.78,2025-06,652.22,55.03,2025-06,14.36,-1.85,1.04,2,2025-03,0.05,6.87,9.79,"TRANSPEK,"
Nitta Gelatin India Ltd.,NITTAGELA,Chemicals,756.07,BSE,838.00,1.80,2,2025-09,21.27,633.26,2025-09,540.67,82.69,2025-09,9.26,0.2,1.67,2,2025-03,0.07,21.97,27.99,"NITTAGELA,"
Bodal Chemicals Ltd.,BODALCHEM,Dyes & Pigments,750.75,NSE,59.66,-0.20,2,2025-03,905.97,1620.67,2025-06,1777.18,29.21,2025-06,25.7,-1,0.67,2,2025-03,0.82,1.69,5.06,"BODALCHEM,"
Best Agrolife Ltd.,BESTAGRO,Pesticides & Agrochemicals,747.76,NSE,315.90,0.38,2,2025-03,466.6,1115.03,2025-06,1676.29,68.53,2025-06,10.91,,1.07,2,2025-03,0.69,10.83,13.37,"BESTAGRO,"
Rama Phosphates Ltd.,RAMAPHO,Fertilizers,732.15,NSE,207.16,9.52,1,2025-09,100.54,821.42,2025-09,816.51,42.23,2025-09,17.34,-8.26,2.28,1,2025-03,0.42,4.84,9.39,"RAMAPHO,"
DMCC Speciality Chemicals Ltd.,DMCC,Chemicals,728.99,NSE,292.85,-0.46,2,2025-03,71.75,794.7,2025-06,473.02,27.91,2025-06,26.12,-3.57,3.1,2,2025-03,0.32,9.85,13.96,"DMCC,"
Shivalik Rasayan Ltd.,SHIVALIK,Pesticides & Agrochemicals,719.08,NSE,457.45,1.21,2,2025-03,104.73,795.84,2025-06,326.45,19.37,2025-06,47.9,13.38,2.07,2,2025-03,0.3,6.04,7.68,"SHIVALIK,"
Jayant Agro-Organics Ltd.,JAYAGROGN,Chemicals,672.6,NSE,225.35,1.44,2,2025-09,185.07,847.13,2025-09,2385.56,49.98,2025-09,13.07,0.44,1.13,2,2025-03,0.18,9.62,13.27,"JAYAGROGN,"
Indogulf Cropsciences Ltd.,IGCL,Pesticides & Agrochemicals,649.31,NSE,102.41,1.67,2,2025-03,220.43,860.06,2025-03,590.42,31.47,2025-03,20.63,,1.36,2,2025-03,0.8,12.42,13.4,"IGCL,"
Shalimar Paints Ltd.,SHALPAINTS,Paints,629.51,NSE,75.11,0.58,2,2025-03,152.55,736.59,2025-06,624.19,-69.79,2025-06,0,0,3.35,2,2025-03,0.75,-32.92,-16.77,"SHALPAINTS,"
Ganesh Benzoplast Ltd.,GANESHBE,Chemicals,599.6,NSE,83.86,-0.78,2,2025-03,19.31,520.13,2025-06,382.4,39.79,2025-06,15.07,1.31,1.08,2,2025-03,0.04,7.32,10.98,"GANESHBE,"
Bhatia Colour Chem Ltd.,BCCL,Chemicals,574.76,BSE,406.50,,1,2025-03,20.7,573.94,2025-03,125.1,3.66,2025-03,156.92,,6.26,1,2025-03,0.31,5.69,7.65,"BCCL,"
Black Rose Industries Ltd.,BLACKROSE,Chemicals,562.02,BSE,110.20,-5.29,2,2025-03,10.78,563.73,2025-06,352.78,20.42,2025-06,27.53,-61.18,3.59,2,2025-03,0.07,14.11,18.85,"BLACKROSE,"
Vikram Thermo (India) Ltd.,VIKRAMTH,Chemicals,554.25,BSE,176.80,0.74,1,2025-03,6.4,560.12,2025-06,123.69,31.93,2025-06,17.36,0.79,4.28,1,2025-03,0.05,28.73,36.29,"VIKRAMTH,"
Lords Chloro Alkali Ltd.,LORDSCHLO,Chemicals,551.75,NSE,219.37,0.77,1,2025-03,126.25,666.06,2025-06,305.38,14.68,2025-06,37.6,-3.87,3.04,1,2025-03,0.74,3.68,5.46,"LORDSCHLO,"
Primo Chemicals Ltd.,PRIMO,Chemicals,542.85,NSE,22.32,-0.89,2,2025-03,168.04,702.65,2025-06,575.57,17.12,2025-06,28.74,,1.52,2,2025-03,0.48,0.67,7.3,"PRIMO,"
Kronox Lab Sciences Ltd.,KRONOX,Chemicals,541.9,NSE,145.90,0.25,1,2025-03,0,533.47,2025-06,99.29,25.6,2025-06,21.17,,5.62,1,2025-03,0,32.56,43.82,"KRONOX,"
OCCL Ltd.,OCCLLTD,Chemicals,541.46,NSE,108.91,-2.91,1,2025-09,81.54,620.18,2025-09,446.4,35.78,2025-09,15.13,,1.32,1,2025-03,0.14,10.81,15.05,"OCCLLTD,"
Nikhil Adhesives Ltd.,NIKHILAD,Chemicals,500.09,BSE,109.10,-2.68,1,2025-03,56.44,550.78,2025-06,546.89,15.88,2025-06,31.5,1.65,3.75,1,2025-03,0.43,13.83,17.4,"NIKHILAD,"
Naperol Investments Ltd.,NAPEROL,Chemicals,496.68,BSE,864.25,-1.59,1,2025-09,,496.17,2025-09,23.73,9.62,2025-09,51.65,-5.45,0.42,1,2025-03,0,0.95,1.06,"NAPEROL,"
Sacheerome Ltd.,SACHEEROME,Chemicals,487.73,NSE,218.00,-2.29,1,2025-03,3.47,489.28,,,,2025-03,30.52,,3.95,1,2025-03,0.06,29.6,38.62,"SACHEEROME,"
Hi-Green Carbon Ltd.,HIGREEN,Carbon Black,481.31,NSE,192.60,3.58,1,2025-03,47.3,528.59,2025-03,88.35,10.57,2025-03,45.52,,5.59,2,2025-03,0.55,13.73,12.79,"HIGREEN,"
Aries Agro Ltd.,ARIES,Fertilizers,474.07,NSE,365.00,-0.91,2,2025-03,44.25,485.39,2025-06,652.94,36.26,2025-06,12.89,0.45,1.58,2,2025-03,0.15,12.18,18.95,"ARIES,"
DIC India Ltd.,DICIND,Chemicals,465.37,NSE,502.80,0.93,1,2025-06,,423.03,2025-06,876.91,16.08,2025-06,28.93,50.76,1.11,1,2024-12,0,4.82,6.69,"DICIND,"
Plastiblends India Ltd.,PLASTIBLEN,Chemicals,460.14,NSE,174.94,2.30,1,2025-09,19.98,478.33,2025-09,775.77,32.64,2025-09,14.1,-6.74,1.06,1,2025-03,0,8.03,11.08,"PLASTIBLEN,"
HP Adhesives Ltd.,HPAL,Chemicals,451.66,NSE,49.12,0.37,2,2025-03,5.69,452.61,2025-06,258.54,16.82,2025-06,26.84,,2.4,2,2025-03,0.03,10.33,14.4,"HPAL,"
Andhra Petrochemicals Ltd.,ANDHRAPET,Chemicals,443.98,BSE,52.35,-1.10,1,2025-09,0.93,202.91,2025-09,577.08,-36.68,2025-09,0,,0.86,1,2024-03,0,11.95,17.69,"ANDHRAPET,"
Keltech Energies Ltd.,KELENRG,Chemicals,437.81,BSE,4350.10,-3.39,1,2025-03,38.18,450.25,2025-06,502.52,26.4,2025-06,16.59,0.42,3.3,1,2025-03,0.31,22.25,26.04,"KELENRG,"
Nova Agritech Ltd.,NOVAAGRI,Pesticides & Agrochemicals,414.12,NSE,44.77,-1.13,2,2025-03,54.65,439.41,2025-06,298.97,26.39,2025-06,15.69,,1.86,2,2025-03,0.25,13.28,16.39,"NOVAAGRI,"
Infinium Pharmachem Ltd.,INFINIUM,Chemicals,412.8,NSE,264.90,-0.04,1,2025-03,,379.51,2025-03,136.92,8.47,2025-03,48.74,,4.18,2,2024-03,0.19,28.28,28.57,"INFINIUM,"
Mangalam Organics Ltd.,MANORG,Chemicals,411.09,NSE,477.20,-3.84,2,2025-03,268.19,678.27,2025-06,558.58,23.16,2025-06,17.75,-0.69,1.35,2,2025-03,0.91,4.39,7.51,"MANORG,"
Goa Carbon Ltd.,GOACARBON,Carbon Black,388.42,NSE,424.50,-1.54,1,2025-09,390.64,577.48,2025-09,563.38,-44.25,2025-09,0,0,2.06,1,2025-03,1.29,-9.47,-1.91,"GOACARBON,"
Dynemic Products Ltd.,DYNPRO,Dyes & Pigments,372.85,NSE,300.85,0.53,2,2025-03,95.88,466.55,2025-06,381.9,17.04,2025-06,21.89,-2.41,1.63,2,2025-03,0.43,7.12,10,"DYNPRO,"
Alufluoride Ltd.,ALUFLUOR,Chemicals,351.65,BSE,449.65,-3.61,2,2025-09,24.93,372.16,2025-09,200.19,18.59,2025-09,18.91,,3.15,2,2025-03,0.22,19.42,23.63,"ALUFLUOR,"
Kanoria Chemicals & Industries Ltd.,KANORICHEM,Chemicals,340.46,NSE,77.50,0.08,2,2025-03,594.12,925.68,2025-06,1606.36,-98.84,2025-06,0,0,0.67,2,2025-03,1.14,-19.44,-4.63,"KANORICHEM,"
National Peroxide Ltd.,NPL,Chemicals,334.36,BSE,581.00,0.27,1,2025-09,5.27,308.84,2025-09,270.8,-6.73,2025-09,0,,0.95,1,2025-03,0.02,-0.63,-0.11,"NPL,"
Vipul Organics Ltd.,VIPULORG,Dyes & Pigments,323.39,BSE,182.50,-1.67,2,2025-03,45.79,366.82,2025-06,162.34,4.56,2025-06,70.9,-45.45,4.65,2,2025-03,0.72,7.3,9.19,"VIPULORG,"
Ducol Organics & Colours Ltd.,DUCOL,Paints,321.4,NSE,197.25,0.84,1,2025-03,27.31,297.71,2025-03,77.35,4.62,2025-03,69.5,,3.56,1,2025-03,0.3,5.99,8.53,"DUCOL,"
Asahi Songwon Colors Ltd.,ASAHISONG,Dyes & Pigments,319.32,NSE,271.25,-0.35,2,2025-03,164.77,477.99,2025-06,577.96,15.08,2025-06,18,-6.31,1.24,2,2025-03,0.65,6.87,9.72,"ASAHISONG,"
Beezaasan Explotech Ltd.,BEEZAASAN,Chemicals,313.27,BSE,241.00,-0.10,1,2025-03,24.61,317.4,2025-03,214.99,12.3,2025-03,25.47,,3.35,2,2025-03,0.26,23.6,24.66,"BEEZAASAN,"
Balaji Phosphates Ltd.,BALAJIPHOS,Fertilizers,301.73,NSE,126.90,4.92,1,2025-03,31.27,331.44,2025-03,98.72,7.3,2025-03,41.33,,3.87,2,2025-03,0.39,13.77,16.2,"BALAJIPHOS,"
Nagarjuna Fertilizers and Chemicals Ltd.,NAGAFERT,Fertilizers,288.87,NSE,4.86,0.62,2,2025-03,16.54,227.23,2025-06,0.93,-34.59,2025-06,0,0,-0.31,2,2025-03,-0.02,0,0,"NAGAFERT,"
Poddar Pigments Ltd.,PODDARMENT,Dyes & Pigments,287.69,NSE,274.75,-2.62,1,2025-09,,266.99,2025-09,360.23,17.86,2025-09,16.11,11.27,0.78,1,2025-03,0.03,6.41,8.58,"PODDARMENT,"
Kesar Petroproducts Ltd.,KESARPE,Chemicals,286.83,BSE,29.70,0.07,1,2025-03,72.93,329.82,2025-06,188.9,13.73,2025-06,20.89,0.49,2.04,1,2025-03,0.54,7.7,7.42,"KESARPE,"
Anya Polytech & Fertilizers Ltd.,ANYA,Fertilizers,285,NSE,23.75,,1,2025-03,54.3,337.4,2025-03,119.31,7.01,2025-03,40.63,,3.53,2,2024-03,1.32,30.91,19.1,"ANYA,"
Indian Toners & Developers Ltd.,INDTONER,Chemicals,280.58,BSE,270.00,0.61,1,2025-03,0,247.1,2025-06,156.78,26.47,2025-06,10.6,0.82,1.34,1,2025-03,0,10.91,16.49,"INDTONER,"
Diamines & Chemicals Ltd.,DIAMINESQ,Chemicals,257.61,NSE,265.35,2.95,2,2025-09,9.82,232.59,2025-09,57,-4.69,2025-09,0,,1.67,2,2025-03,0,1.99,3.31,"DIAMINESQ,"
ARCL Organics Ltd.,ARCL,Chemicals,255.92,BSE,319.90,-1.20,2,2025-03,33.68,271.53,2025-06,258,13.56,2025-06,18.87,,3.14,2,2025-03,0.43,17.25,20.39,"ARCL,"
Vikas EcoTech Ltd.,VIKASECO,Chemicals,251.29,NSE,1.80,-3.23,2,2025-03,27.78,274.18,2025-06,380.17,8.97,2025-06,28.01,,0.64,2,2025-03,0.07,4.41,6.37,"VIKASECO,"
Sikko Industries Ltd.,SIKKO,Pesticides & Agrochemicals,248.6,NSE,113.83,1.25,1,2025-03,4.12,252.59,2025-06,63.98,4.7,2025-06,52.88,4.45,2.98,1,2024-03,0.21,15.73,20.69,"SIKKO,"
Sadhana Nitro Chem Ltd.,SADHNANIQ,Chemicals,233.55,NSE,7.08,2.02,2,2025-03,235.15,459.8,2025-06,157.55,4.82,2025-06,48.45,-3.91,0.87,2,2025-03,0.87,3.09,6.14,"SADHNANIQ,"
India Gelatine & Chemicals Ltd.,INDGELA,Chemicals,227.59,BSE,321.00,0.23,1,2025-03,5.77,227.27,2025-06,187.53,19.43,2025-06,11.71,0.44,1.27,1,2025-03,0.03,10.68,13.75,"INDGELA,"
Patel Chem Specialities Ltd.,PATELCHEM,Chemicals,224.08,BSE,90.10,0.84,1,2025-03,14.85,238.29,,,,2025-03,21.21,,2.38,1,2025-03,0.42,38.47,35.23,"PATELCHEM,"
Chembond Material Technologies Ltd.,CHEMBOND,Chemicals,223.58,NSE,165.77,-0.52,2,2025-09,5.99,214.78,2025-09,293.82,22.9,2025-09,9.77,0.18,1.38,2,2025-03,0.02,11.73,13.02,"CHEMBOND,"
Cochin Minerals & Rutile Ltd.,COCHINM,Chemicals,222.53,BSE,285.00,-0.05,1,2025-09,2.45,208.27,2025-09,281.38,16.76,2025-09,13.27,0.42,1.32,1,2025-03,0.07,15.01,23.32,"COCHINM,"
Hindustan Organic Chemicals Ltd.,HOCL,Chemicals,217.37,BSE,32.36,-0.98,2,2025-03,205.51,168.66,2025-06,640.39,420.61,2025-06,0.52,-0.23,3.69,2,2025-03,3.14,0,1204.99,"HOCL,"
Jaysynth Orgochem Ltd.,JAYSYNTH,Dyes & Pigments,208.56,BSE,15.45,-0.58,2,2025-03,45.16,235.93,2025-06,236.67,14.48,2025-06,14.41,,1.67,2,2025-03,0.37,14.13,14.21,"JAYSYNTH,"
Narmada Gelatines Ltd.,SHAWGELTIN,Chemicals,204.9,BSE,339.00,0.46,1,2025-03,12.72,217.17,2025-06,191.47,18.45,2025-06,11.11,1.86,1.65,1,2024-03,0,15.12,20.55,"SHAWGELTIN,"
Dai-Ichi Karkaria Ltd.,DAICHI,Chemicals,203.9,BSE,274.00,-0.13,2,2025-03,12.73,206.16,2025-06,186.97,5.94,2025-06,23.68,1.23,1.09,2,2025-03,0.07,3.35,5.14,"DAICHI,"
Aksharchem (India) Ltd.,AKSHARCHEM,Dyes & Pigments,200.95,NSE,251.10,-0.97,1,2025-03,66.77,265.92,2025-06,357.32,4.33,2025-06,46.45,-2.19,0.76,1,2025-03,0.25,1.82,3.46,"AKSHARCHEM,"
Ishan Dyes and Chemicals Ltd.,ISHANCH,Dyes & Pigments,196.13,NSE,72.83,-1.10,1,2025-03,92.09,287.97,2025-06,84.78,0.51,2025-06,385.33,-11.57,1.45,1,2025-03,0.9,1.06,4.08,"ISHANCH,"
Bluegod Entertainment Ltd.,BLUEGOD,Fertilizers,192.69,BSE,3.50,1.74,1,2025-03,5.35,197.93,2025-06,2.3,1.37,2025-06,140.34,29.55,4.43,1,2024-03,-0.46,0,-32.74,"BLUEGOD,"
Chemcrux Enterprises Ltd.,CHEMCRUX,Chemicals,187.11,BSE,127.55,5.11,2,2025-09,36.71,220.78,2025-09,69.4,1.84,2025-09,101.97,,2.5,2,2025-03,0.56,5.33,7.02,"CHEMCRUX,"
IVP Ltd.,IVP,Chemicals,185.77,NSE,178.65,1.73,1,2025-09,99.99,285.39,2025-09,563.86,10.91,2025-09,17.03,0.63,1.29,1,2025-03,0.75,8.41,9.96,"IVP,"
Indian Emulsifiers Ltd.,IEML,Chemicals,184.8,NSE,100.80,5.16,1,2025-09,32.34,212.76,2025-03,101.23,13.3,2025-03,13.9,,1.54,1,2024-03,0.83,45.98,31.14,"IEML,"
Arvee Laboratories (India) Ltd.,ARVEE,Chemicals,179.35,NSE,162.75,2.31,1,2025-03,1.03,174.41,2025-06,35.36,1.37,2025-06,130.53,-95.98,5.71,1,2024-03,0.03,3.68,7.03,"ARVEE,"
Bharat Agri Fert & Realty Ltd.,BHARATAGRI,Fertilizers,168.03,BSE,31.83,2.51,1,2025-03,64.4,228.8,2025-06,25.36,0.62,2025-06,268.84,16.45,3.36,1,2024-03,0.88,-6.37,-0.36,"BHARATAGRI,"
Kanchi Karpooram Ltd.,KANCHI,Chemicals,166.54,BSE,383.45,1.86,2,2025-03,0,115.01,2025-06,151.65,10.23,2025-06,15.7,,0.78,2,2025-03,0,6.48,9.02,"KANCHI,"
Hindcon Chemicals Ltd.,HINDCON,Chemicals,160.07,NSE,31.27,-1.48,2,2025-03,0.77,146.87,2025-06,58.55,3.87,2025-06,41.63,6.96,2.76,2,2024-03,0,13.5,18.07,"HINDCON,"
Hindprakash Industries Ltd.,HPIL,Dyes & Pigments,156.86,NSE,137.31,-3.23,1,2025-03,30.16,183.55,2025-06,109.49,1.48,2025-06,106.2,,3.03,2,2024-03,0.45,3.42,6.99,"HPIL,"
Vital Chemtech Ltd.,VITAL,Chemicals,149.1,NSE,62.25,-4.96,1,2025-03,48.14,196.42,2025-03,120.23,4.63,2025-03,32.22,,1.59,2,2025-03,0.52,4.6,6.7,"VITAL,"
Shlokka Dyes Ltd.,SHLOKKA,Dyes & Pigments,145.47,BSE,67.95,1.57,1,2025-03,27.92,173.31,,,,2025-03,14.53,,1.71,1,2025-03,1.02,44.58,29.19,"SHLOKKA,"
Polson Ltd.,POLSON,Chemicals,143.04,BSE,11957.90,-0.34,1,2025-03,42.91,184.7,2025-06,92.14,5.03,2025-06,28.44,-4.8,1.12,1,2025-03,0.34,4.23,6.58,"POLSON,"
Deepak Chemtex Ltd.,DEEPAKCHEM,Chemicals,140.04,BSE,129.00,-4.69,1,2025-03,0.89,136.07,2025-03,68,10.07,2025-03,13.91,,3.28,2,2024-03,0.04,20.72,27.65,"DEEPAKCHEM,"
Beardsell Ltd.,BEARDSELL,Chemicals,137.52,NSE,34.87,0.61,2,2025-03,26.95,155.5,2025-06,274.36,10.45,2025-06,13.16,0.14,1.88,2,2025-03,0.33,12.92,15.84,"BEARDSELL,"
Jocil Ltd.,JOCIL,Chemicals,133.77,NSE,150.62,0.25,1,2025-09,5.46,134.81,2025-09,913.83,1.92,2025-09,69.63,-1.77,0.64,1,2024-03,0.03,0.83,1.4,"JOCIL,"
Mahickra Chemicals Ltd.,MAHICKRA,Chemicals,130.85,NSE,161.10,,1,2025-03,15.3,146.08,2025-03,88.16,2.54,2025-03,51.65,,3.67,2,2025-03,0.43,7.34,9.86,"MAHICKRA,"
Basant Agro Tech (India) Ltd.,BASANTGL,Fertilizers,126.61,BSE,13.98,0.22,1,2025-03,130.53,256.64,2025-06,474.07,4.39,2025-06,28.82,-2.42,0.7,1,2025-03,0.73,2.37,6.53,"BASANTGL,"
Fundviser Capital (India) Ltd.,FUNDVISER,Dyes & Pigments,126.31,BSE,213.80,4.93,1,2025-03,,124.45,2025-06,1.25,0.33,2025-06,386.28,4.65,6.38,1,2024-03,0,5,6.07,"FUNDVISER,"
Indian Phosphate Ltd.,IPHL,Fertilizers,124.32,NSE,49.75,0.30,1,2025-03,61.97,163.32,2025-03,799.1,9.17,2025-03,13.56,,0.83,2,2025-03,0.42,6.38,9.31,"IPHL,"
ZR2 Bioenergy Ltd.,ZR2,Chemicals,123.13,BSE,345.00,-0.23,1,2025-03,,104.12,2025-06,1.49,0.69,2025-06,179.48,10.89,0.88,1,2024-03,1.31,3.67,2.08,"ZR2,"
Par Drugs And Chemicals Ltd.,PAR,Chemicals,121.48,NSE,98.73,-0.45,1,2025-03,,93.91,2025-06,104.41,14.15,2025-06,8.58,0.37,1.19,1,2024-03,0,18.49,25.02,"PAR,"
Paragon Fine And Speciality Chemical Ltd.,PARAGON,Chemicals,110.35,NSE,56.40,-0.97,1,2025-03,3.42,113.55,2025-03,116.11,5.92,2025-03,18.65,,1.23,1,2025-03,0.04,6.85,9.17,"PARAGON,"
Deep Polymers Ltd.,DEEP,Chemicals,109.34,BSE,45.79,1.53,2,2025-03,33.88,143.19,2025-06,95.89,5.09,2025-06,21.37,0.77,1.19,2,2024-03,0.42,9.37,9.28,"DEEP,"
Renol Polychem Ltd.,RNPL,Chemicals,109.11,NSE,137.35,-1.65,1,2025-03,6.95,113.1,,,,2025-03,21.84,,2.79,1,2025-03,0.52,45.37,46.02,"RNPL,"
Ambani Orgochem Ltd.,AMBANIORGO,Chemicals,107.03,NSE,139.75,,1,2025-03,53.95,144.78,2025-03,193.93,-0.92,2025-03,0,0,2.21,2,2024-03,1.22,8.54,6.7,"AMBANIORGO,"
Retina Paints Ltd.,RETINA,Paints,105,BSE,68.45,1.41,1,2025-03,9.85,114.53,2025-03,20.62,1.3,2025-03,80.53,,3.07,1,2025-03,0.29,4.64,8.06,"RETINA,"
Resonance Specialties Ltd.,RESONANCE,Chemicals,102.6,BSE,88.88,-2.18,1,2025-09,2.57,103.9,2025-09,85.25,7.46,2025-09,13.76,9.83,1.64,1,2025-03,0.05,11.5,15.2,"RESONANCE,"
Shivam Chemicals Ltd.,SHIVAM,Chemicals,101.5,BSE,59.75,-0.50,1,2025-03,15.44,116.18,2025-03,207.36,2.57,2025-03,39.46,,2.77,2,2025-03,0.44,8.29,11.39,"SHIVAM,"
Ambey Laboratories Ltd.,AMBEY,Pesticides & Agrochemicals,96.29,NSE,38.60,-1.03,1,2025-03,40.84,135.37,2025-03,131.27,4.78,2025-03,20.14,,1.46,1,2024-03,1.41,52.08,21.4,"AMBEY,"
Archit Organosys Ltd.,ARCHITORG,Chemicals,94.76,BSE,46.43,-0.41,1,2025-03,26.95,121.31,2025-06,131.79,6.08,2025-06,15.58,,1.33,2,2024-03,0.4,5.2,7.56,"ARCHITORG,"
Snehaa Organics Ltd.,SNEHAA,Chemicals,93.55,NSE,91.90,16.26,1,2025-03,9.09,102.44,,,,2025-03,12.75,,1.97,1,2025-03,0.61,66.07,58.76,"SNEHAA,"
Crop Life Science Ltd.,CLSL,Pesticides & Agrochemicals,92.56,NSE,54.00,0.00,1,2025-03,40.59,132.2,2025-03,200.59,6.62,2025-03,13.98,,1.18,2,2025-03,0.52,7.51,11.35,"CLSL,"
Alkali Metals Ltd.,ALKALI,Chemicals,90.3,NSE,88.04,-4.33,1,2025-09,18.1,107.99,2025-09,86.59,-2.65,2025-09,0,,2.2,1,2025-03,0.42,-12.31,-8.63,"ALKALI,"
Technichem Organics Ltd.,TECHNICHEM,Chemicals,90.21,BSE,52.08,-5.00,1,2025-03,15.01,97.26,2025-03,56.78,4.03,2025-03,22.39,,1.98,1,2025-03,0.33,12.43,13.81,"TECHNICHEM,"
Polychem Ltd.,POLYCHEM,Chemicals,88.89,BSE,2200.00,-0.45,2,2025-03,0,84.3,2025-06,41.54,6.94,2025-06,18.88,-11.95,1.8,2,2025-03,0,8.98,11.52,"POLYCHEM,"
Kemistar Corporation Ltd.,KEMISTAR,Chemicals,87.69,BSE,81.50,5.00,2,2025-03,8.1,95.52,2025-06,17.38,0.58,2025-06,150.93,21.47,4.73,2,2024-03,0.39,3.04,5.01,"KEMISTAR,"
Aristo Bio-Tech and Lifescience Ltd.,ARISTO,Pesticides & Agrochemicals,87.14,NSE,128.00,,1,2025-03,21.85,107.88,2025-03,318.09,4.06,2025-03,21.45,,2.33,1,2025-03,0.59,11.46,12.96,"ARISTO,"
Agro Phos India Ltd.,AGROPHOS,Fertilizers,86.69,NSE,42.76,1.16,2,2025-03,28.2,113.72,2025-06,124.22,9.74,2025-06,9.02,,1.24,2,2024-03,0.6,-10.94,-4.93,"AGROPHOS,"
Genpharmasec Ltd.,GENPHARMA,Dyes & Pigments,83.06,BSE,1.52,0.00,2,2025-09,9.13,87.15,2025-09,67.17,0.55,2025-09,151.57,,1.26,2,2025-03,0.05,1.9,3.43,"GENPHARMA,"
Mehul Colours Ltd.,MEHUL,Dyes & Pigments,81.97,BSE,77.70,-5.82,1,2025-03,0,80.67,,,,2025-03,14.89,,2.12,1,2025-03,0,38.46,51.45,"MEHUL,"
Sunil Healthcare Ltd.,SUNLOC,Chemicals,77.22,BSE,75.30,-3.06,2,2025-09,60,134.63,2025-09,87.83,1.73,2025-09,44.66,3.92,1.51,2,2025-03,1.36,-2.8,4.44,"SUNLOC,"
Eiko Lifesciences Ltd.,EIKO,Chemicals,75.22,BSE,54.82,-4.64,2,2025-09,1.01,68.14,2025-09,41.14,3.92,2025-09,21.85,0.9,1.28,2,2025-03,0.05,7.76,10.08,"EIKO,"
Mysore Petro Chemicals Ltd.,MYSORPETRO,Chemicals,71.13,BSE,108.05,-1.91,2,2025-03,0,64.78,2025-06,36.96,-15.31,2025-06,0,0,0.32,2,2025-03,0,6.42,8.4,"MYSORPETRO,"
